station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
MHJ45,2026-03-02 07:07:30+00:00,70,4.175,11.97,,282.5,333.1
MHJ45,2026-03-02 07:15:00+00:00,70,4.075,12.17,,290.0,329.0
AL945,2026-03-02 07:15:00+00:00,70,2.95,9.05,,315.0,312.5
MHJ45,2026-03-02 07:22:30+00:00,70,3.625,11.64,,285.0,302.0
AL945,2026-03-02 07:22:30+00:00,40,2.775,8.77,,312.5,303.1
AL945,2026-03-02 07:30:00+00:00,50,2.775,8.49,,330.0,314.6
MHJ45,2026-03-02 07:30:00+00:00,40,3.475,11.56,,292.5,296.5
MHJ45,2026-03-02 07:37:30+00:00,70,4.1,12.05,,282.5,324.8
AL945,2026-03-02 07:37:30+00:00,70,2.85,8.85,,330.0,311.4
MHJ45,2026-03-02 07:45:00+00:00,50,3.925,11.73,,277.5,323.3
AL945,2026-03-02 07:45:00+00:00,70,2.825,8.73,,325.0,311.8
AL945,2026-03-02 07:52:30+00:00,60,2.7,8.47,,342.5,305.0
MHJ45,2026-03-02 07:52:30+00:00,40,3.55,11.63,,285.0,298.2
AL945,2026-03-02 08:00:00+00:00,40,3.175,9.32,,322.5,331.6
MHJ45,2026-03-02 08:00:00+00:00,60,3.775,11.93,,290.0,310.9
MHJ45,2026-03-02 08:07:30+00:00,40,3.95,11.51,,295.0,335.7
AL945,2026-03-02 08:07:30+00:00,40,2.575,8.36,,327.5,295.5
AL945,2026-03-02 08:15:00+00:00,40,2.975,8.28,,322.5,377.7
MHJ45,2026-03-02 08:15:00+00:00,70,4.075,11.62,,292.5,339.7
AL945,2026-03-02 08:22:30+00:00,70,3.05,9.65,,317.5,308.3
MHJ45,2026-03-02 08:22:30+00:00,70,4.225,12.08,,292.5,342.4
MHJ45,2026-03-02 08:30:00+00:00,40,4.05,12.04,,297.5,328.8
AL945,2026-03-02 08:30:00+00:00,40,3.05,8.89,,330.0,330.9
AL945,2026-03-02 08:37:30+00:00,70,2.775,8.92,,312.5,298.8
MHJ45,2026-03-02 08:37:30+00:00,80,4.325,11.74,,292.5,366.6
AL945,2026-03-02 08:45:00+00:00,40,2.575,8.67,,307.5,281.2
MHJ45,2026-03-02 08:45:00+00:00,70,4.125,12.09,,285.0,325.1
AL945,2026-03-02 08:52:30+00:00,70,2.775,8.71,,315.0,300.8
MHJ45,2026-03-02 08:52:30+00:00,70,3.975,12.29,,295.0,312.7
MHJ45,2026-03-02 09:00:00+00:00,80,4.325,12.66,,282.5,326.4
AL945,2026-03-02 09:00:00+00:00,60,3.05,9.33,,297.5,310.3
AL945,2026-03-02 09:07:30+00:00,70,2.55,8.34,,302.5,282.4
MHJ45,2026-03-02 09:07:30+00:00,40,4.175,12.94,,282.5,312.3
MHJ45,2026-03-02 09:15:00+00:00,70,4.325,12.81,,277.5,326.4
AL945,2026-03-02 09:15:00+00:00,60,3.3,9.59,,302.5,334.0
MHJ45,2026-03-02 09:22:30+00:00,80,4.425,12.74,,275.0,346.7
AL945,2026-03-02 09:22:30+00:00,70,3.2,9.98,,305.0,307.1
AL945,2026-03-02 09:30:00+00:00,70,3.375,9.99,,320.0,324.6
MHJ45,2026-03-02 09:30:00+00:00,70,4.4,13.41,,270.0,314.6
MHJ45,2026-03-02 09:37:30+00:00,80,4.425,13.0,,270.0,334.7
AL945,2026-03-02 09:37:30+00:00,70,3.525,10.8,,292.5,314.6
MHJ45,2026-03-02 09:45:00+00:00,80,4.35,12.91,,267.5,324.5
AL945,2026-03-02 09:45:00+00:00,40,3.05,9.41,,285.0,303.6
MHJ45,2026-03-02 09:52:30+00:00,60,4.35,12.79,,265.0,320.8
AL945,2026-03-02 09:52:30+00:00,60,2.975,9.64,,290.0,291.9
AL945,2026-03-02 10:00:00+00:00,70,3.125,9.52,,285.0,305.1
MHJ45,2026-03-02 10:00:00+00:00,70,4.325,12.86,,265.0,321.9
MHJ45,2026-03-02 10:07:30+00:00,50,4.325,12.76,,267.5,308.6
AL945,2026-03-02 10:07:30+00:00,70,2.975,9.6,,275.0,287.0
AL945,2026-03-02 10:15:00+00:00,70,3.075,9.89,,275.0,291.5
MHJ45,2026-03-02 10:15:00+00:00,40,3.5,12.5,,257.5,259.6
MHJ45,2026-03-02 10:22:30+00:00,60,4.3,13.61,,270.0,296.0
AL945,2026-03-02 10:22:30+00:00,70,3.2,9.65,,282.5,318.1
MHJ45,2026-03-02 10:30:00+00:00,70,4.325,13.79,,242.5,289.5
AL945,2026-03-02 10:30:00+00:00,70,3.15,9.47,,282.5,320.1
MHJ45,2026-03-02 10:37:30+00:00,70,4.35,14.0,,237.5,276.4
AL945,2026-03-02 10:37:30+00:00,70,3.1,9.68,,277.5,297.1
MHJ45,2026-03-02 10:45:00+00:00,60,4.35,14.53,,232.5,269.7
AL945,2026-03-02 10:45:00+00:00,70,3.1,10.06,,267.5,283.3
AL945,2026-03-02 10:52:30+00:00,70,3.25,10.23,,265.0,294.4
MHJ45,2026-03-02 10:52:30+00:00,60,4.6,14.55,,230.0,285.6
AL945,2026-03-02 11:00:00+00:00,70,2.975,10.33,,272.5,263.2
MHJ45,2026-03-02 11:00:00+00:00,70,4.95,15.71,,230.0,293.1
AL945,2026-03-02 11:07:30+00:00,40,3.275,10.69,,272.5,289.7
MHJ45,2026-03-02 11:07:30+00:00,70,5.2,16.73,,222.5,266.7
AL945,2026-03-02 11:15:00+00:00,70,3.1,10.4,,250.0,270.0
MHJ45,2026-03-02 11:15:00+00:00,70,5.375,18.72,,217.5,239.2
AL945,2026-03-02 11:22:30+00:00,70,3.375,11.2,,250.0,265.8
MHJ45,2026-03-02 11:22:30+00:00,60,5.75,19.78,,215.0,240.5
AL945,2026-03-02 11:30:00+00:00,60,3.25,11.11,,245.0,258.5
MHJ45,2026-03-02 11:30:00+00:00,70,6.225,21.27,,212.5,240.9
MHJ45,2026-03-02 11:37:30+00:00,60,6.55,22.95,,212.5,238.7
AL945,2026-03-02 11:37:30+00:00,60,3.65,12.61,,237.5,255.5
AL945,2026-03-02 11:45:00+00:00,60,3.85,12.15,,232.5,268.6
MHJ45,2026-03-02 11:45:00+00:00,60,6.9,24.05,,210.0,239.4
AL945,2026-03-02 11:52:30+00:00,70,4.1,13.53,,232.5,264.0
MHJ45,2026-03-02 11:52:30+00:00,50,7.025,25.07,,207.5,234.9
MHJ45,2026-03-02 12:00:00+00:00,70,7.125,25.56,2.13,207.5,228.8
AL945,2026-03-02 12:00:00+00:00,40,4.763,14.86,,278.8,269.0
AL945,2026-03-02 12:07:30+00:00,70,4.825,16.26,,225.0,252.5
MHJ45,2026-03-02 12:07:30+00:00,70,7.388,25.74,2.22,210.0,243.5
AL945,2026-03-02 12:15:00+00:00,70,5.325,18.18,,220.0,239.5
MHJ45,2026-03-02 12:15:00+00:00,70,7.625,26.71,2.2,212.5,229.7
MHJ45,2026-03-02 12:22:30+00:00,70,8.0,27.89,2.4,215.0,235.8
AL945,2026-03-02 12:22:30+00:00,70,5.425,18.87,,217.5,245.5
AL945,2026-03-02 12:30:00+00:00,70,6.025,21.26,,220.0,237.7
MHJ45,2026-03-02 12:30:00+00:00,70,8.35,29.48,2.45,215.0,232.3
AL945,2026-03-02 12:37:30+00:00,90,6.375,22.63,,220.0,230.6
MHJ45,2026-03-02 12:37:30+00:00,70,8.5,29.95,2.5,215.0,234.2
AL945,2026-03-02 12:45:00+00:00,60,6.813,23.36,2.03,330.0,224.4
MHJ45,2026-03-02 12:45:00+00:00,70,8.65,30.31,2.53,215.0,232.4
MHJ45,2026-03-02 12:52:30+00:00,70,8.8,31.39,2.63,215.0,225.5
AL945,2026-03-02 12:52:30+00:00,90,7.007,24.92,2.17,215.0,228.1
AL945,2026-03-02 13:00:00+00:00,90,7.106,26.39,2.22,212.5,218.2
MHJ45,2026-03-02 13:00:00+00:00,70,8.838,31.08,2.67,140.0,230.5
AL945,2026-03-02 13:07:30+00:00,70,7.375,25.82,2.3,215.0,228.4
MHJ45,2026-03-02 13:07:30+00:00,70,8.85,31.01,2.72,215.0,232.5
MHJ45,2026-03-02 13:15:00+00:00,75,9.1,31.4,2.75,210.0,239.4
AL945,2026-03-02 13:15:00+00:00,90,7.688,26.98,2.38,215.0,228.6
MHJ45,2026-03-02 13:22:30+00:00,70,9.207,31.86,2.83,142.5,233.7
AL945,2026-03-02 13:22:30+00:00,40,7.338,27.69,2.45,150.0,211.9
AL945,2026-03-02 13:30:00+00:00,90,8.175,28.23,2.45,217.5,239.3
MHJ45,2026-03-02 13:30:00+00:00,70,9.3,32.24,2.88,215.0,234.9
MHJ45,2026-03-02 13:37:30+00:00,70,9.475,32.41,2.92,212.5,247.3
AL945,2026-03-02 13:37:30+00:00,90,8.463,30.18,2.55,140.0,228.2
MHJ45,2026-03-02 13:45:00+00:00,70,9.55,32.73,2.9,212.5,241.0
AL945,2026-03-02 13:45:00+00:00,90,8.613,30.82,2.63,222.5,225.5
MHJ45,2026-03-02 13:52:30+00:00,20,9.025,33.01,2.97,207.5,219.9
AL945,2026-03-02 13:52:30+00:00,90,8.663,31.05,2.63,217.5,224.0
AL945,2026-03-02 14:00:00+00:00,90,8.575,30.44,2.63,215.0,227.0
MHJ45,2026-03-02 14:00:00+00:00,70,9.95,34.49,2.95,207.5,235.4
MHJ45,2026-03-02 14:07:30+00:00,70,9.9,34.51,2.95,212.5,231.5
AL945,2026-03-02 14:07:30+00:00,90,8.575,29.62,2.78,212.5,233.3
AL945,2026-03-02 14:15:00+00:00,80,8.8,29.99,2.8,212.5,234.6
MHJ45,2026-03-02 14:15:00+00:00,70,9.975,34.11,2.95,207.5,242.2
MHJ45,2026-03-02 14:22:30+00:00,60,10.175,33.9,3.0,207.5,246.1
AL945,2026-03-02 14:22:30+00:00,90,9.1,30.92,2.85,207.5,243.0
MHJ45,2026-03-02 14:30:00+00:00,60,10.125,33.99,3.03,210.0,240.8
AL945,2026-03-02 14:30:00+00:00,95,9.2,31.68,2.9,227.5,234.5
MHJ45,2026-03-02 14:37:30+00:00,60,10.125,33.58,3.17,207.5,241.5
AL945,2026-03-02 14:37:30+00:00,80,8.95,30.71,2.95,210.0,228.0
MHJ45,2026-03-02 14:45:00+00:00,70,10.275,34.31,3.17,205.0,245.7
AL945,2026-03-02 14:45:00+00:00,80,9.075,30.74,2.97,207.5,233.8
AL945,2026-03-02 14:52:30+00:00,95,9.075,30.77,3.0,207.5,237.5
MHJ45,2026-03-02 14:52:30+00:00,70,10.225,34.55,3.22,205.0,239.5
MHJ45,2026-03-02 15:00:00+00:00,75,10.275,34.4,3.0,210.0,253.0
AL945,2026-03-02 15:00:00+00:00,95,9.163,31.16,3.05,142.5,236.4
MHJ45,2026-03-02 15:07:30+00:00,70,9.95,33.24,3.25,205.0,240.7
AL945,2026-03-02 15:07:30+00:00,80,9.275,32.49,3.05,140.0,230.7
AL945,2026-03-02 15:15:00+00:00,90,9.313,31.02,3.1,230.0,241.6
MHJ45,2026-03-02 15:15:00+00:00,70,10.05,32.58,3.08,205.0,253.8
MHJ45,2026-03-02 15:22:30+00:00,60,10.35,35.44,3.3,202.5,245.5
AL945,2026-03-02 15:22:30+00:00,90,9.413,31.33,3.1,215.0,243.7
MHJ45,2026-03-02 15:30:00+00:00,70,10.425,34.62,3.33,200.0,251.9
AL945,2026-03-02 15:30:00+00:00,90,9.525,31.56,3.13,215.0,244.8
MHJ45,2026-03-02 15:37:30+00:00,70,10.413,34.34,3.3,225.0,249.9
AL945,2026-03-02 15:37:30+00:00,0,9.7,31.63,3.17,210.0,
MHJ45,2026-03-02 15:45:00+00:00,70,10.375,34.19,3.35,205.0,249.4
AL945,2026-03-02 15:45:00+00:00,90,9.738,32.22,3.2,202.5,246.5
AL945,2026-03-02 15:52:30+00:00,0,9.725,32.13,3.22,200.0,
MHJ45,2026-03-02 15:52:30+00:00,70,10.35,33.68,3.35,202.5,252.3
AL945,2026-03-02 16:00:00+00:00,90,9.8,31.75,3.25,192.5,249.7
MHJ45,2026-03-02 16:00:00+00:00,60,10.425,33.22,3.33,205.0,254.0
AL945,2026-03-02 16:07:30+00:00,70,10.013,32.21,3.25,230.0,251.7
MHJ45,2026-03-02 16:07:30+00:00,70,10.475,33.35,3.28,210.0,259.5
AL945,2026-03-02 16:15:00+00:00,90,10.25,33.24,3.28,200.0,255.7
MHJ45,2026-03-02 16:15:00+00:00,70,10.625,34.08,3.38,205.0,257.1
AL945,2026-03-02 16:22:30+00:00,95,10.438,33.86,3.28,140.0,255.9
MHJ45,2026-03-02 16:22:30+00:00,75,10.775,34.9,3.38,200.0,256.9
AL945,2026-03-02 16:30:00+00:00,80,10.425,35.12,3.3,195.0,242.4
MHJ45,2026-03-02 16:30:00+00:00,70,10.825,35.03,3.38,200.0,256.0
AL945,2026-03-02 16:37:30+00:00,90,10.125,32.62,3.3,190.0,242.4
MHJ45,2026-03-02 16:37:30+00:00,70,10.875,35.12,3.15,200.0,258.4
AL945,2026-03-02 16:45:00+00:00,90,10.25,33.45,3.33,195.0,252.2
MHJ45,2026-03-02 16:45:00+00:00,70,10.875,35.21,3.35,200.0,254.9
MHJ45,2026-03-02 16:52:30+00:00,70,10.825,35.05,3.1,197.5,254.9
AL945,2026-03-02 16:52:30+00:00,90,10.213,32.87,3.33,140.0,253.9
MHJ45,2026-03-02 17:00:00+00:00,70,10.8,34.63,3.15,202.5,259.0
AL945,2026-03-02 17:00:00+00:00,90,10.313,32.64,3.35,140.0,259.1
MHJ45,2026-03-02 17:07:30+00:00,70,10.806,34.21,3.1,230.0,263.8
AL945,2026-03-02 17:07:30+00:00,90,10.363,33.07,3.35,145.0,257.3
MHJ45,2026-03-02 17:15:00+00:00,70,10.85,34.49,3.38,200.0,265.3
AL945,2026-03-02 17:15:00+00:00,90,10.35,33.33,3.35,192.5,254.2
AL945,2026-03-02 17:22:30+00:00,90,10.225,33.07,3.35,195.0,251.3
MHJ45,2026-03-02 17:22:30+00:00,60,10.9,34.49,3.38,202.5,261.0
AL945,2026-03-02 17:30:00+00:00,95,10.4,33.27,3.35,187.5,258.1
MHJ45,2026-03-02 17:30:00+00:00,60,10.975,35.34,3.38,195.0,256.0
AL945,2026-03-02 17:37:30+00:00,90,10.363,33.49,3.35,200.0,254.4
MHJ45,2026-03-02 17:37:30+00:00,60,10.95,35.05,3.35,200.0,260.9
MHJ45,2026-03-02 17:45:00+00:00,70,10.925,34.67,3.35,197.5,261.3
AL945,2026-03-02 17:45:00+00:00,85,10.5,33.44,3.33,192.5,256.4
MHJ45,2026-03-02 17:52:30+00:00,70,10.925,34.89,3.25,190.0,262.5
AL945,2026-03-02 17:52:30+00:00,95,10.425,33.33,3.33,190.0,258.6
AL945,2026-03-02 18:00:00+00:00,80,10.55,33.63,3.3,140.0,257.7
MHJ45,2026-03-02 18:00:00+00:00,70,10.925,35.01,3.28,207.5,259.0
MHJ45,2026-03-02 18:07:30+00:00,70,10.925,34.74,3.33,195.0,264.3
AL945,2026-03-02 18:07:30+00:00,90,10.363,33.33,3.25,222.5,250.4
AL945,2026-03-02 18:15:00+00:00,90,10.575,33.52,3.2,197.5,266.1
MHJ45,2026-03-02 18:15:00+00:00,70,10.9,35.05,3.33,200.0,259.7
AL945,2026-03-02 18:22:30+00:00,90,10.5,33.65,3.33,197.5,260.3
MHJ45,2026-03-02 18:22:30+00:00,60,10.925,34.9,3.3,195.0,257.4
MHJ45,2026-03-02 18:30:00+00:00,70,10.85,34.89,3.17,202.5,262.3
AL945,2026-03-02 18:30:00+00:00,90,10.45,33.26,3.3,202.5,258.3
MHJ45,2026-03-02 18:37:30+00:00,70,10.75,34.52,3.17,197.5,259.2
AL945,2026-03-02 18:37:30+00:00,90,10.5,33.33,3.28,207.5,261.5
MHJ45,2026-03-02 18:45:00+00:00,70,10.7,34.15,3.25,192.5,262.9
AL945,2026-03-02 18:45:00+00:00,80,10.5,35.45,3.3,220.0,242.4
MHJ45,2026-03-02 18:52:30+00:00,60,10.725,34.29,3.22,210.0,258.8
AL945,2026-03-02 18:52:30+00:00,90,10.425,33.66,3.28,202.5,258.0
AL945,2026-03-02 19:00:00+00:00,95,10.325,33.26,3.25,195.0,255.4
MHJ45,2026-03-02 19:00:00+00:00,70,10.625,34.01,3.13,210.0,263.8
MHJ45,2026-03-02 19:07:30+00:00,70,10.6,33.99,3.2,212.5,265.8
AL945,2026-03-02 19:07:30+00:00,90,10.25,32.63,3.25,195.0,259.3
AL945,2026-03-02 19:15:00+00:00,90,10.225,32.84,3.17,215.0,256.4
MHJ45,2026-03-02 19:15:00+00:00,70,10.55,34.12,3.17,207.5,258.4
AL945,2026-03-02 19:22:30+00:00,90,10.15,32.79,3.2,207.5,256.2
MHJ45,2026-03-02 19:22:30+00:00,60,10.5,34.12,3.17,207.5,257.4
MHJ45,2026-03-02 19:30:00+00:00,70,10.4,33.27,2.88,210.0,263.7
AL945,2026-03-02 19:30:00+00:00,90,9.95,31.87,3.2,205.0,256.8
MHJ45,2026-03-02 19:37:30+00:00,70,10.375,33.41,2.97,215.0,259.1
AL945,2026-03-02 19:37:30+00:00,95,9.95,31.53,3.17,202.5,260.5
MHJ45,2026-03-02 19:45:00+00:00,70,10.275,33.98,2.7,215.0,253.9
AL945,2026-03-02 19:45:00+00:00,70,9.875,31.44,3.15,210.0,259.0
AL945,2026-03-02 19:52:30+00:00,95,9.85,31.24,3.13,202.5,261.1
MHJ45,2026-03-02 19:52:30+00:00,40,9.975,33.11,2.83,210.0,243.0
MHJ45,2026-03-02 20:00:00+00:00,70,9.975,32.37,2.65,210.0,255.8
AL945,2026-03-02 20:00:00+00:00,70,9.838,31.0,3.15,220.0,263.0
MHJ45,2026-03-02 20:07:30+00:00,70,9.95,31.85,2.95,215.0,260.1
AL945,2026-03-02 20:07:30+00:00,90,9.725,30.73,3.1,210.0,259.2
MHJ45,2026-03-02 20:15:00+00:00,60,8.975,31.5,2.83,210.0,232.6
AL945,2026-03-02 20:15:00+00:00,95,9.7,30.77,3.08,207.5,260.7
AL945,2026-03-02 20:22:30+00:00,65,9.85,30.63,3.03,205.0,267.6
MHJ45,2026-03-02 20:22:30+00:00,70,9.813,31.04,2.78,222.5,264.3
MHJ45,2026-03-02 20:30:00+00:00,65,9.825,31.29,2.72,140.0,263.1
AL945,2026-03-02 20:30:00+00:00,95,9.75,30.59,2.97,210.0,263.3
MHJ45,2026-03-02 20:37:30+00:00,40,9.825,31.34,2.63,212.5,261.6
