station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
MHJ45,2026-03-06 05:00:00+00:00,80,5.3,14.56,,277.5,357.7
AL945,2026-03-06 05:00:00+00:00,90,5.15,14.81,,265.0,330.1
AL945,2026-03-06 05:07:30+00:00,70,5.075,14.72,,270.0,324.9
MHJ45,2026-03-06 05:07:30+00:00,90,5.35,14.6,,285.0,365.2
AL945,2026-03-06 05:15:00+00:00,90,5.125,14.62,,285.0,338.2
MHJ45,2026-03-06 05:15:00+00:00,60,5.375,14.76,,290.0,353.4
AL945,2026-03-06 05:22:30+00:00,90,5.05,14.14,,270.0,341.1
MHJ45,2026-03-06 05:22:30+00:00,70,5.3,14.91,,287.5,341.2
MHJ45,2026-03-06 05:30:00+00:00,90,5.375,15.1,,287.5,354.2
AL945,2026-03-06 05:30:00+00:00,90,5.075,14.46,,285.0,347.2
MHJ45,2026-03-06 05:37:30+00:00,70,5.325,14.84,,285.0,351.2
AL945,2026-03-06 05:37:30+00:00,80,5.125,14.45,,272.5,336.8
AL945,2026-03-06 05:45:00+00:00,80,5.125,14.62,,267.5,336.5
MHJ45,2026-03-06 05:45:00+00:00,90,5.4,14.92,,282.5,361.9
MHJ45,2026-03-06 05:52:30+00:00,90,5.375,14.51,,282.5,363.1
AL945,2026-03-06 05:52:30+00:00,80,5.075,14.52,,272.5,340.8
MHJ45,2026-03-06 06:00:00+00:00,90,5.375,14.86,,287.5,357.3
AL945,2026-03-06 06:00:00+00:00,80,5.05,14.49,,270.0,335.7
AL945,2026-03-06 06:07:30+00:00,20,4.55,13.76,,277.5,315.9
MHJ45,2026-03-06 06:07:30+00:00,90,5.4,15.07,,287.5,355.8
MHJ45,2026-03-06 06:15:00+00:00,95,5.3,15.08,,287.5,339.2
AL945,2026-03-06 06:15:00+00:00,60,4.75,13.93,,280.0,330.3
AL945,2026-03-06 06:22:30+00:00,80,4.925,14.27,,282.5,328.8
MHJ45,2026-03-06 06:22:30+00:00,90,5.325,15.26,,287.5,336.3
MHJ45,2026-03-06 06:30:00+00:00,90,5.55,15.58,,285.0,357.5
AL945,2026-03-06 06:30:00+00:00,70,4.775,13.91,,295.0,334.5
AL945,2026-03-06 06:37:30+00:00,80,5.175,14.76,,280.0,349.8
MHJ45,2026-03-06 06:37:30+00:00,80,5.625,16.08,,280.0,344.9
AL945,2026-03-06 06:45:00+00:00,80,4.95,14.49,,295.0,328.3
MHJ45,2026-03-06 06:45:00+00:00,90,5.525,16.08,,275.0,334.6
AL945,2026-03-06 06:52:30+00:00,20,4.2,13.57,,282.5,298.9
MHJ45,2026-03-06 06:52:30+00:00,90,5.575,15.99,,267.5,338.9
MHJ45,2026-03-06 07:00:00+00:00,95,5.6,15.97,,265.0,345.4
AL945,2026-03-06 07:00:00+00:00,80,4.85,13.92,,287.5,335.7
AL945,2026-03-06 07:07:30+00:00,40,3.575,12.02,,277.5,284.6
MHJ45,2026-03-06 07:07:30+00:00,90,5.65,16.11,,265.0,342.9
MHJ45,2026-03-06 07:15:00+00:00,80,5.675,17.24,,265.0,323.9
AL945,2026-03-06 07:15:00+00:00,80,5.05,14.45,,280.0,338.2
MHJ45,2026-03-06 07:22:30+00:00,100,5.65,16.22,,260.0,344.0
AL945,2026-03-06 07:22:30+00:00,40,3.675,12.34,,277.5,287.6
AL945,2026-03-06 07:30:00+00:00,50,4.325,13.0,,287.5,323.4
MHJ45,2026-03-06 07:30:00+00:00,95,5.45,16.0,,260.0,321.9
MHJ45,2026-03-06 07:37:30+00:00,95,5.5,16.14,,260.0,329.0
AL945,2026-03-06 07:37:30+00:00,40,3.55,12.19,,297.5,282.5
AL945,2026-03-06 07:45:00+00:00,60,4.325,13.73,,277.5,301.8
MHJ45,2026-03-06 07:45:00+00:00,90,5.425,16.02,,255.0,323.6
AL945,2026-03-06 07:52:30+00:00,60,4.6,13.32,,277.5,336.1
MHJ45,2026-03-06 07:52:30+00:00,90,5.4,15.89,,252.5,326.7
MHJ45,2026-03-06 08:00:00+00:00,90,5.175,15.69,,250.0,307.0
AL945,2026-03-06 08:00:00+00:00,80,4.775,13.43,,275.0,345.1
MHJ45,2026-03-06 08:07:30+00:00,90,5.0,15.35,,247.5,301.4
AL945,2026-03-06 08:07:30+00:00,40,3.625,12.51,,272.5,278.4
AL945,2026-03-06 08:15:00+00:00,70,4.475,13.1,,285.0,330.1
MHJ45,2026-03-06 08:15:00+00:00,95,5.0,14.92,,247.5,313.9
MHJ45,2026-03-06 08:22:30+00:00,0,4.875,14.15,,247.5,
AL945,2026-03-06 08:22:30+00:00,70,4.4,13.37,,275.0,313.6
AL945,2026-03-06 08:30:00+00:00,60,4.725,13.26,,277.5,335.9
MHJ45,2026-03-06 08:30:00+00:00,90,4.875,14.04,,257.5,332.8
MHJ45,2026-03-06 08:37:30+00:00,90,4.875,14.23,,265.0,325.7
AL945,2026-03-06 08:37:30+00:00,70,4.55,13.08,,277.5,322.7
AL945,2026-03-06 08:45:00+00:00,20,3.725,11.48,,277.5,306.5
MHJ45,2026-03-06 08:45:00+00:00,90,4.85,14.09,,265.0,328.2
AL945,2026-03-06 08:52:30+00:00,60,4.525,13.32,,277.5,334.2
MHJ45,2026-03-06 08:52:30+00:00,90,4.95,13.91,,265.0,345.4
MHJ45,2026-03-06 09:00:00+00:00,90,4.875,14.12,,270.0,328.9
AL945,2026-03-06 09:00:00+00:00,20,3.75,11.32,,277.5,312.0
MHJ45,2026-03-06 09:07:30+00:00,90,4.925,14.21,,265.0,334.6
AL945,2026-03-06 09:07:30+00:00,20,3.625,11.48,,290.0,301.4
AL945,2026-03-06 09:15:00+00:00,70,4.4,12.74,,280.0,339.0
MHJ45,2026-03-06 09:15:00+00:00,90,4.925,14.26,,262.5,330.8
MHJ45,2026-03-06 09:22:30+00:00,95,4.875,14.26,,260.0,323.1
AL945,2026-03-06 09:22:30+00:00,70,4.0,12.02,,277.5,323.6
MHJ45,2026-03-06 09:30:00+00:00,90,4.95,14.18,,257.5,335.5
AL945,2026-03-06 09:30:00+00:00,60,3.775,11.51,,277.5,311.6
MHJ45,2026-03-06 09:37:30+00:00,90,4.925,14.13,,257.5,333.5
AL945,2026-03-06 09:37:30+00:00,40,3.55,11.74,,290.0,288.8
AL945,2026-03-06 09:45:00+00:00,40,3.95,12.14,,277.5,314.4
MHJ45,2026-03-06 09:45:00+00:00,95,4.825,14.19,,255.0,318.5
MHJ45,2026-03-06 09:52:30+00:00,80,4.9,14.21,,252.5,326.1
AL945,2026-03-06 09:52:30+00:00,40,3.65,11.56,,285.0,300.2
MHJ45,2026-03-06 10:00:00+00:00,90,4.9,14.32,,250.0,320.3
AL945,2026-03-06 10:00:00+00:00,60,3.425,11.14,,275.0,288.7
MHJ45,2026-03-06 10:07:30+00:00,95,4.925,14.61,,247.5,315.7
AL945,2026-03-06 10:07:30+00:00,40,3.925,12.24,,275.0,305.8
AL945,2026-03-06 10:15:00+00:00,70,3.975,11.53,,272.5,318.6
MHJ45,2026-03-06 10:15:00+00:00,95,4.85,14.61,,242.5,307.3
AL945,2026-03-06 10:22:30+00:00,60,3.95,12.26,,270.0,306.1
MHJ45,2026-03-06 10:22:30+00:00,90,4.8,14.49,,237.5,303.7
MHJ45,2026-03-06 10:30:00+00:00,95,4.85,14.48,,237.5,310.9
AL945,2026-03-06 10:30:00+00:00,20,3.85,12.28,,277.5,295.8
MHJ45,2026-03-06 10:37:30+00:00,95,4.925,14.96,,240.0,300.5
AL945,2026-03-06 10:37:30+00:00,60,3.95,12.79,,277.5,290.0
AL945,2026-03-06 10:45:00+00:00,40,3.325,11.53,,272.5,267.6
MHJ45,2026-03-06 10:45:00+00:00,70,5.025,15.6,,237.5,291.9
AL945,2026-03-06 10:52:30+00:00,50,4.125,13.07,,262.5,291.7
MHJ45,2026-03-06 10:52:30+00:00,90,5.2,16.56,,235.0,275.8
MHJ45,2026-03-06 11:00:00+00:00,90,5.5,17.84,,232.5,268.7
AL945,2026-03-06 11:00:00+00:00,60,3.925,13.24,,262.5,274.3
AL945,2026-03-06 11:07:30+00:00,70,4.575,13.32,,257.5,323.4
MHJ45,2026-03-06 11:07:30+00:00,70,5.825,19.07,,227.5,264.8
MHJ45,2026-03-06 11:15:00+00:00,90,6.125,20.53,,222.5,259.3
AL945,2026-03-06 11:15:00+00:00,70,4.475,13.76,,257.5,299.1
MHJ45,2026-03-06 11:22:30+00:00,70,6.45,21.76,,220.0,258.0
AL945,2026-03-06 11:22:30+00:00,70,4.65,13.73,,255.0,314.6
AL945,2026-03-06 11:30:00+00:00,70,4.8,14.39,,255.0,308.1
MHJ45,2026-03-06 11:30:00+00:00,70,6.775,23.48,,220.0,246.7
AL945,2026-03-06 11:37:30+00:00,70,4.925,15.31,,252.5,289.9
MHJ45,2026-03-06 11:37:30+00:00,70,7.175,25.07,,215.0,246.9
AL945,2026-03-06 11:45:00+00:00,70,5.3,16.66,,242.5,286.7
MHJ45,2026-03-06 11:45:00+00:00,70,7.388,25.45,2.05,212.5,244.6
AL945,2026-03-06 11:52:30+00:00,70,5.45,18.04,,235.0,261.8
MHJ45,2026-03-06 11:52:30+00:00,0,7.45,25.8,2.05,210.0,
MHJ45,2026-03-06 12:00:00+00:00,70,7.682,26.39,2.25,165.0,243.0
AL945,2026-03-06 12:00:00+00:00,90,6.025,19.52,,230.0,265.1
AL945,2026-03-06 12:07:30+00:00,90,6.425,21.17,,225.0,272.6
MHJ45,2026-03-06 12:07:30+00:00,0,8.1,27.47,2.25,210.0,
MHJ45,2026-03-06 12:15:00+00:00,70,8.538,29.1,2.45,215.0,249.7
AL945,2026-03-06 12:15:00+00:00,70,6.7,22.67,,222.5,255.4
MHJ45,2026-03-06 12:22:30+00:00,70,8.829,30.87,2.45,167.5,234.9
AL945,2026-03-06 12:22:30+00:00,70,6.975,24.18,,222.5,245.3
MHJ45,2026-03-06 12:30:00+00:00,70,9.213,32.21,2.50,220.0,240.5
AL945,2026-03-06 12:30:00+00:00,70,7.225,25.51,,220.0,236.6
AL945,2026-03-06 12:37:30+00:00,75,7.488,26.88,2.05,217.5,229.7
MHJ45,2026-03-06 12:37:30+00:00,70,9.275,32.68,2.55,217.5,234.8
MHJ45,2026-03-06 12:45:00+00:00,70,9.538,32.94,2.63,215.0,239.0
AL945,2026-03-06 12:45:00+00:00,95,7.688,27.26,2.17,212.5,229.4
MHJ45,2026-03-06 12:52:30+00:00,70,9.688,34.33,2.67,150.0,239.3
AL945,2026-03-06 12:52:30+00:00,90,7.663,27.5,2.22,212.5,225.0
MHJ45,2026-03-06 13:00:00+00:00,70,9.7,33.26,2.72,215.0,243.8
AL945,2026-03-06 13:00:00+00:00,0,7.825,28.12,2.25,212.5,
AL945,2026-03-06 13:07:30+00:00,95,7.988,28.55,2.45,212.5,223.1
MHJ45,2026-03-06 13:07:30+00:00,70,9.9,34.11,2.78,215.0,240.5
MHJ45,2026-03-06 13:15:00+00:00,60,10.113,34.88,2.83,147.5,237.3
AL945,2026-03-06 13:15:00+00:00,0,8.025,28.88,2.45,215.0,
AL945,2026-03-06 13:22:30+00:00,95,8.113,28.83,2.47,212.5,224.1
MHJ45,2026-03-06 13:22:30+00:00,70,10.129,34.97,2.88,140.0,242.8
MHJ45,2026-03-06 13:30:00+00:00,70,10.027,34.99,2.92,142.5,234.3
AL945,2026-03-06 13:30:00+00:00,85,8.113,29.15,2.55,150.0,220.1
AL945,2026-03-06 13:37:30+00:00,80,8.513,29.58,2.60,157.5,226.7
MHJ45,2026-03-06 13:37:30+00:00,70,10.35,36.09,2.95,207.5,240.2
MHJ45,2026-03-06 13:45:00+00:00,70,10.425,36.14,3.00,207.5,243.1
AL945,2026-03-06 13:45:00+00:00,85,8.663,30.27,2.65,215.0,225.5
MHJ45,2026-03-06 13:52:30+00:00,60,10.275,35.6,3.03,212.5,231.6
AL945,2026-03-06 13:52:30+00:00,85,8.713,30.8,2.72,150.0,221.7
MHJ45,2026-03-06 14:00:00+00:00,60,10.263,34.42,3.08,140.0,241.8
AL945,2026-03-06 14:00:00+00:00,85,8.913,30.77,2.78,210.0,228.4
MHJ45,2026-03-06 14:07:30+00:00,70,10.263,34.57,3.10,155.0,243.4
AL945,2026-03-06 14:07:30+00:00,95,8.938,31.58,2.83,152.5,225.9
AL945,2026-03-06 14:15:00+00:00,85,9.113,32.13,2.85,207.5,225.6
MHJ45,2026-03-06 14:15:00+00:00,70,10.375,35.68,3.10,195.0,244.8
AL945,2026-03-06 14:22:30+00:00,95,9.063,30.81,2.90,205.0,232.4
MHJ45,2026-03-06 14:22:30+00:00,70,10.25,35.05,3.15,205.0,245.1
MHJ45,2026-03-06 14:30:00+00:00,70,10.238,34.96,3.15,220.0,242.8
AL945,2026-03-06 14:30:00+00:00,85,9.088,31.33,2.95,202.5,228.6
AL945,2026-03-06 14:37:30+00:00,65,9.125,30.79,2.97,205.0,235.0
MHJ45,2026-03-06 14:37:30+00:00,70,10.129,34.59,3.20,142.5,241.9
MHJ45,2026-03-06 14:45:00+00:00,70,9.95,33.54,3.22,197.5,240.6
AL945,2026-03-06 14:45:00+00:00,85,9.188,30.99,3.00,152.5,231.3
MHJ45,2026-03-06 14:52:30+00:00,50,9.975,33.21,3.25,197.5,246.3
AL945,2026-03-06 14:52:30+00:00,0,9.175,31.89,2.85,202.5,
MHJ45,2026-03-06 15:00:00+00:00,70,9.925,33.13,3.28,202.5,244.9
AL945,2026-03-06 15:00:00+00:00,95,9.388,32.24,3.05,200.0,231.9
MHJ45,2026-03-06 15:07:30+00:00,60,9.875,32.2,3.30,195.0,253.2
AL945,2026-03-06 15:07:30+00:00,95,9.163,32.08,3.10,200.0,222.6
AL945,2026-03-06 15:15:00+00:00,95,9.438,31.89,3.13,202.5,236.9
MHJ45,2026-03-06 15:15:00+00:00,70,9.875,32.02,3.20,195.0,251.5
