station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
AL945,2026-02-14 01:52:30+00:00,90,4.425,13.68,,245.0,301.4
MHJ45,2026-02-14 01:52:30+00:00,0,5.300,14.64,,262.5,
MHJ45,2026-02-14 02:00:00+00:00,80,5.200,14.35,,262.5,341.2
AL945,2026-02-14 02:00:00+00:00,90,4.3,13.32,,247.5,303.6
AL945,2026-02-14 02:07:30+00:00,80,4.225,12.75,,247.5,300.5
MHJ45,2026-02-14 02:07:30+00:00,80,5.175,14.57,,270.0,353.6
AL945,2026-02-14 02:15:00+00:00,0,4.175,12.83,,257.5,
MHJ45,2026-02-14 02:15:00+00:00,70,5.200,14.32,,272.5,352.4
AL945,2026-02-14 02:22:30+00:00,0,4.2,12.52,,250.0,
MHJ45,2026-02-14 02:22:30+00:00,80,5.200,14.64,,285.0,340.1
MHJ45,2026-02-14 02:30:00+00:00,90,5.325,15.03,,270.0,334.8
AL945,2026-02-14 02:30:00+00:00,60,4.175,13.52,,250.0,287.4
AL945,2026-02-14 02:37:30+00:00,80,4.35,13.22,,257.5,306.6
MHJ45,2026-02-14 02:37:30+00:00,90,5.375,15.58,,267.5,332.8
MHJ45,2026-02-14 02:45:00+00:00,60,5.325,15.50,,267.5,323.5
AL945,2026-02-14 02:45:00+00:00,80,4.25,12.89,,247.5,307.4
MHJ45,2026-02-14 02:52:30+00:00,80,5.475,15.47,,262.5,333.8
AL945,2026-02-14 02:52:30+00:00,90,4.25,13.06,,255.0,306.6
MHJ45,2026-02-14 03:00:00+00:00,80,5.500,15.99,,260.0,333.2
AL945,2026-02-14 03:00:00+00:00,0,4.275,12.87,,252.5,
MHJ45,2026-02-14 03:07:30+00:00,80,5.425,16.00,,257.5,322.3
AL945,2026-02-14 03:07:30+00:00,70,3.975,12.58,,250.0,297.4
MHJ45,2026-02-14 03:15:00+00:00,90,5.425,15.86,,255.0,328.6
AL945,2026-02-14 03:15:00+00:00,70,4.025,12.1,,250.0,307.3
MHJ45,2026-02-14 03:22:30+00:00,90,5.400,15.74,,255.0,335.8
AL945,2026-02-14 03:22:30+00:00,0,3.9,11.8,,250.0,
AL945,2026-02-14 03:30:00+00:00,70,3.8,11.81,,250.0,296.0
MHJ45,2026-02-14 03:30:00+00:00,70,5.300,15.62,,252.5,317.7
MHJ45,2026-02-14 03:37:30+00:00,90,5.275,15.60,,247.5,322.8
AL945,2026-02-14 03:37:30+00:00,0,3.95,11.6,,255.0,
MHJ45,2026-02-14 03:45:00+00:00,90,4.975,14.99,,245.0,301.0
AL945,2026-02-14 03:45:00+00:00,80,3.975,11.81,,262.5,321.5
MHJ45,2026-02-14 03:52:30+00:00,90,4.950,14.63,,245.0,311.6
AL945,2026-02-14 03:52:30+00:00,90,3.8,11.68,,277.5,301.4
MHJ45,2026-02-14 04:00:00+00:00,0,5.000,13.80,,252.5,
AL945,2026-02-14 04:00:00+00:00,70,3.95,11.85,,265.0,315.9
AL945,2026-02-14 04:07:30+00:00,0,4.15,12.11,,265.0,
MHJ45,2026-02-14 04:07:30+00:00,0,4.950,13.47,,260.0,
MHJ45,2026-02-14 04:15:00+00:00,90,4.725,13.65,,270.0,334.6
AL945,2026-02-14 04:15:00+00:00,0,4.2,12.0,,265.0,
MHJ45,2026-02-14 04:22:30+00:00,90,4.750,13.70,,270.0,332.2
AL945,2026-02-14 04:22:30+00:00,90,4.225,12.32,,262.5,324.6
AL945,2026-02-14 04:30:00+00:00,0,4.15,12.29,,257.5,
MHJ45,2026-02-14 04:30:00+00:00,90,4.675,14.00,,270.0,324.0
MHJ45,2026-02-14 04:37:30+00:00,90,4.650,13.63,,265.0,329.4
AL945,2026-02-14 04:37:30+00:00,90,4.1,12.05,,257.5,318.8
MHJ45,2026-02-14 04:45:00+00:00,90,4.475,13.46,,265.0,312.4
AL945,2026-02-14 04:45:00+00:00,0,4.075,11.86,,260.0,
AL945,2026-02-14 04:52:30+00:00,90,4.2,11.8,,267.5,334.5
MHJ45,2026-02-14 04:52:30+00:00,90,4.575,13.30,,267.5,334.4
MHJ45,2026-02-14 05:00:00+00:00,90,4.450,13.11,,265.0,325.3
AL945,2026-02-14 05:00:00+00:00,90,4.3,12.15,,270.0,334.5
MHJ45,2026-02-14 05:07:30+00:00,90,4.425,13.24,,275.0,327.7
AL945,2026-02-14 05:07:30+00:00,0,4.375,12.45,,265.0,
AL945,2026-02-14 05:15:00+00:00,0,4.325,12.34,,260.0,
MHJ45,2026-02-14 05:15:00+00:00,80,4.525,13.15,,262.5,327.9
MHJ45,2026-02-14 05:22:30+00:00,0,4.525,13.18,,262.5,
AL945,2026-02-14 05:22:30+00:00,90,4.15,12.24,,260.0,312.6
MHJ45,2026-02-14 05:30:00+00:00,90,4.400,13.36,,275.0,314.8
AL945,2026-02-14 05:30:00+00:00,0,4.225,12.29,,262.5,
AL945,2026-02-14 05:37:30+00:00,70,4.1,11.74,,277.5,325.7
MHJ45,2026-02-14 05:37:30+00:00,90,4.425,13.19,,257.5,318.6
MHJ45,2026-02-14 05:45:00+00:00,90,4.375,12.94,,255.0,326.4
AL945,2026-02-14 05:45:00+00:00,70,4.125,11.57,,275.0,327.5
AL945,2026-02-14 05:52:30+00:00,60,3.475,11.44,,260.0,281.4
MHJ45,2026-02-14 05:52:30+00:00,80,4.325,13.26,,272.5,310.1
AL945,2026-02-14 06:00:00+00:00,0,4.075,11.6,,265.0,
MHJ45,2026-02-14 06:00:00+00:00,90,4.025,12.14,,252.5,303.5
MHJ45,2026-02-14 06:07:30+00:00,90,4.050,12.15,,287.5,315.7
AL945,2026-02-14 06:07:30+00:00,80,4.05,11.77,,260.0,315.8
MHJ45,2026-02-14 06:15:00+00:00,80,4.125,12.56,,267.5,309.7
AL945,2026-02-14 06:15:00+00:00,0,4.1,11.75,,257.5,
MHJ45,2026-02-14 06:22:30+00:00,0,4.100,11.90,,270.0,
AL945,2026-02-14 06:22:30+00:00,0,3.925,11.81,,255.0,
MHJ45,2026-02-14 06:30:00+00:00,90,3.900,11.90,,267.5,316.8
AL945,2026-02-14 06:30:00+00:00,80,3.95,11.92,,255.0,309.2
MHJ45,2026-02-14 06:37:30+00:00,60,4.000,11.42,,292.5,335.0
AL945,2026-02-14 06:37:30+00:00,60,3.775,11.36,,255.0,307.4
AL945,2026-02-14 06:45:00+00:00,40,3.525,10.94,,260.0,296.6
MHJ45,2026-02-14 06:45:00+00:00,90,3.800,11.54,,255.0,309.4
MHJ45,2026-02-14 06:52:30+00:00,90,3.750,11.14,,257.5,311.1
AL945,2026-02-14 06:52:30+00:00,80,3.625,10.61,,262.5,314.2
AL945,2026-02-14 07:00:00+00:00,80,3.525,11.98,,265.0,287.9
MHJ45,2026-02-14 07:00:00+00:00,90,3.650,10.45,,265.0,319.0
MHJ45,2026-02-14 07:07:30+00:00,90,3.500,10.26,,270.0,315.2
AL945,2026-02-14 07:07:30+00:00,80,3.425,10.11,,275.0,315.0
AL945,2026-02-14 07:15:00+00:00,70,3.4,10.38,,277.5,308.3
MHJ45,2026-02-14 07:15:00+00:00,80,3.550,10.65,,277.5,317.3
AL945,2026-02-14 07:22:30+00:00,70,3.2,10.14,,275.0,295.6
MHJ45,2026-02-14 07:22:30+00:00,90,3.450,10.22,,277.5,317.0
AL945,2026-02-14 07:30:00+00:00,70,3.225,9.8,,270.0,313.9
MHJ45,2026-02-14 07:30:00+00:00,90,3.400,10.07,,280.0,311.9
AL945,2026-02-14 07:37:30+00:00,0,3.425,9.85,,272.5,
MHJ45,2026-02-14 07:37:30+00:00,40,3.250,10.01,,280.0,311.5
AL945,2026-02-14 07:45:00+00:00,70,3.425,9.78,,277.5,329.1
MHJ45,2026-02-14 07:45:00+00:00,90,3.300,9.65,,285.0,329.4
MHJ45,2026-02-14 07:52:30+00:00,90,3.325,9.61,,290.0,335.8
AL945,2026-02-14 07:52:30+00:00,70,3.3,9.58,,302.5,328.0
AL945,2026-02-14 08:00:00+00:00,70,3.375,9.45,,292.5,336.1
MHJ45,2026-02-14 08:00:00+00:00,90,3.275,9.79,,297.5,319.1
MHJ45,2026-02-14 08:07:30+00:00,80,3.450,10.07,,315.0,330.2
AL945,2026-02-14 08:07:30+00:00,70,3.3,9.61,,287.5,322.1
AL945,2026-02-14 08:15:00+00:00,70,3.375,9.13,,285.0,343.8
MHJ45,2026-02-14 08:15:00+00:00,80,3.375,9.73,,297.5,329.6
MHJ45,2026-02-14 08:22:30+00:00,90,3.400,9.70,,295.0,334.4
AL945,2026-02-14 08:22:30+00:00,70,2.925,9.19,,285.0,298.5
MHJ45,2026-02-14 08:30:00+00:00,80,3.400,10.06,,295.0,319.7
AL945,2026-02-14 08:30:00+00:00,60,2.825,8.9,,280.0,295.2
MHJ45,2026-02-14 08:37:30+00:00,90,3.450,10.10,,287.5,331.4
AL945,2026-02-14 08:37:30+00:00,60,2.8,9.04,,275.0,287.7
AL945,2026-02-14 08:45:00+00:00,70,2.85,9.04,,277.5,291.9
MHJ45,2026-02-14 08:45:00+00:00,80,3.225,10.14,,305.0,301.1
MHJ45,2026-02-14 08:52:30+00:00,80,3.425,10.38,,287.5,312.6
AL945,2026-02-14 08:52:30+00:00,70,2.875,8.88,,305.0,305.1
AL945,2026-02-14 09:00:00+00:00,70,2.55,8.11,,295.0,291.2
MHJ45,2026-02-14 09:00:00+00:00,80,3.425,10.38,,282.5,316.5
AL945,2026-02-14 09:07:30+00:00,70,2.55,8.03,,295.0,293.2
MHJ45,2026-02-14 09:07:30+00:00,90,3.425,10.83,,282.5,301.9
AL945,2026-02-14 09:15:00+00:00,80,2.5,8.08,,340.0,294.1
MHJ45,2026-02-14 09:15:00+00:00,45,3.550,10.76,,252.5,303.3
AL945,2026-02-14 09:22:30+00:00,70,2.475,7.48,,320.0,311.6
MHJ45,2026-02-14 09:22:30+00:00,80,3.550,10.99,,272.5,300.9
MHJ45,2026-02-14 09:30:00+00:00,90,3.600,11.05,,265.0,305.7
AL945,2026-02-14 09:30:00+00:00,70,2.675,8.2,,317.5,308.2
MHJ45,2026-02-14 09:37:30+00:00,65,3.575,11.24,,260.0,290.4
AL945,2026-02-14 09:37:30+00:00,70,2.425,7.75,,315.0,294.5
AL945,2026-02-14 09:45:00+00:00,70,2.45,7.73,,312.5,297.5
MHJ45,2026-02-14 09:45:00+00:00,90,3.625,11.56,,260.0,289.3
MHJ45,2026-02-14 09:52:30+00:00,80,3.500,11.19,,255.0,284.0
AL945,2026-02-14 09:52:30+00:00,40,2.675,7.75,,340.0,331.6
MHJ45,2026-02-14 10:00:00+00:00,90,3.525,11.53,,252.5,285.9
AL945,2026-02-14 10:00:00+00:00,90,2.525,7.61,,332.5,312.5
MHJ45,2026-02-14 10:07:30+00:00,90,3.450,11.01,,252.5,291.5
AL945,2026-02-14 10:07:30+00:00,90,2.7,7.86,,312.5,324.4
AL945,2026-02-14 10:15:00+00:00,80,2.65,7.8,,325.0,323.1
MHJ45,2026-02-14 10:15:00+00:00,90,3.425,10.97,,255.0,289.2
AL945,2026-02-14 10:22:30+00:00,80,2.7,8.02,,320.0,334.7
MHJ45,2026-02-14 10:22:30+00:00,90,3.400,10.73,,252.5,291.2
AL945,2026-02-14 10:30:00+00:00,40,2.65,7.33,,412.5,351.8
MHJ45,2026-02-14 10:30:00+00:00,90,3.300,10.63,,250.0,291.7
AL945,2026-02-14 10:37:30+00:00,90,2.625,7.7,,330.0,323.8
MHJ45,2026-02-14 10:37:30+00:00,90,3.300,10.19,,252.5,305.1
AL945,2026-02-14 10:45:00+00:00,80,2.625,8.05,,297.5,298.4
MHJ45,2026-02-14 10:45:00+00:00,90,3.275,10.14,,267.5,295.0
MHJ45,2026-02-14 10:52:30+00:00,90,3.275,10.36,,257.5,291.8
AL945,2026-02-14 10:52:30+00:00,40,2.475,7.46,,307.5,312.0
MHJ45,2026-02-14 11:00:00+00:00,90,3.275,10.11,,252.5,290.2
AL945,2026-02-14 11:00:00+00:00,60,2.7,7.95,,325.0,322.9
MHJ45,2026-02-14 11:07:30+00:00,70,3.400,10.48,,252.5,294.4
AL945,2026-02-14 11:07:30+00:00,70,2.475,7.74,,312.5,294.6
AL945,2026-02-14 11:15:00+00:00,50,2.6,7.93,,290.0,297.8
MHJ45,2026-02-14 11:15:00+00:00,90,3.525,10.96,,247.5,287.1
AL945,2026-02-14 11:22:30+00:00,80,2.775,8.22,,310.0,322.7
MHJ45,2026-02-14 11:22:30+00:00,70,3.750,12.17,,245.0,270.5
AL945,2026-02-14 11:30:00+00:00,90,2.7,8.06,,285.0,306.2
MHJ45,2026-02-14 11:30:00+00:00,90,4.250,13.67,,235.0,275.6
AL945,2026-02-14 11:37:30+00:00,50,2.913,8.13,,379.2,318.6
MHJ45,2026-02-14 11:37:30+00:00,75,4.500,14.96,,222.5,249.1
AL945,2026-02-14 11:45:00+00:00,20,2.425,7.62,,330.0,280.6
MHJ45,2026-02-14 11:45:00+00:00,70,4.950,16.29,,220.0,258.2
AL945,2026-02-14 11:52:30+00:00,90,2.6,8.03,,300.0,284.0
MHJ45,2026-02-14 11:52:30+00:00,90,5.400,18.60,,222.5,247.6
AL945,2026-02-14 12:00:00+00:00,40,3.0,8.68,,272.5,298.9
MHJ45,2026-02-14 12:00:00+00:00,70,5.875,21.40,,222.5,230.6
MHJ45,2026-02-14 12:07:30+00:00,95,6.250,23.04,,215.0,230.5
MHJ45,2026-02-14 12:15:00+00:00,70,6.350,23.05,,205.0,228.3
AL945,2026-02-14 12:15:00+00:00,80,3.775,11.44,,242.5,282.4
MHJ45,2026-02-14 12:22:30+00:00,70,6.400,22.21,,200.0,231.7
AL945,2026-02-14 12:22:30+00:00,60,3.425,11.73,,227.5,240.9
AL945,2026-02-14 12:30:00+00:00,60,3.7,13.33,,217.5,227.2
MHJ45,2026-02-14 12:30:00+00:00,40,6.356,21.45,2.05,180.0,248.7
MHJ45,2026-02-14 12:37:30+00:00,70,6.975,24.66,,212.5,231.9
AL945,2026-02-14 12:37:30+00:00,90,4.525,15.32,,220.0,245.8
AL945,2026-02-14 12:45:00+00:00,90,5.025,17.31,,230.0,247.6
MHJ45,2026-02-14 12:45:00+00:00,70,7.325,25.48,2.42,215.0,232.8
MHJ45,2026-02-14 12:52:30+00:00,70,7.663,26.13,2.17,217.5,238.7
AL945,2026-02-14 12:52:30+00:00,90,5.45,19.44,,220.0,234.5
MHJ45,2026-02-14 13:00:00+00:00,0,7.900,28.26,2.47,220.0,
AL945,2026-02-14 13:00:00+00:00,70,5.75,20.53,,217.5,227.2
MHJ45,2026-02-14 13:07:30+00:00,0,8.100,29.35,2.53,222.5,
AL945,2026-02-14 13:07:30+00:00,80,6.1,21.67,,210.0,231.3
MHJ45,2026-02-14 13:15:00+00:00,0,8.175,28.60,2.55,215.0,
AL945,2026-02-14 13:15:00+00:00,80,6.1,21.22,,202.5,238.5
MHJ45,2026-02-14 13:22:30+00:00,0,8.325,28.79,2.60,217.5,
AL945,2026-02-14 13:22:30+00:00,40,6.375,22.5,2.03,210.0,231.6
MHJ45,2026-02-14 13:30:00+00:00,70,8.863,32.56,2.58,235.0,227.7
AL945,2026-02-14 13:30:00+00:00,95,6.85,24.69,2.08,215.0,227.3
MHJ45,2026-02-14 13:37:30+00:00,70,8.925,32.85,2.65,220.0,221.3
AL945,2026-02-14 13:37:30+00:00,90,7.0,24.72,2.33,212.5,225.2
MHJ45,2026-02-14 13:45:00+00:00,70,8.900,32.73,2.65,217.5,222.7
AL945,2026-02-14 13:45:00+00:00,90,7.075,24.45,2.25,210.0,231.2
MHJ45,2026-02-14 13:52:30+00:00,70,8.913,32.51,2.83,150.0,226.4
AL945,2026-02-14 13:52:30+00:00,70,7.3,24.02,2.35,210.0,245.7
MHJ45,2026-02-14 14:00:00+00:00,60,8.450,31.26,2.83,202.5,212.2
AL945,2026-02-14 14:00:00+00:00,80,7.638,26.36,2.40,215.0,236.4
AL945,2026-02-14 14:07:30+00:00,95,8.063,28.17,2.55,222.5,235.9
MHJ45,2026-02-14 14:07:30+00:00,70,7.950,29.43,2.85,205.0,211.4
AL945,2026-02-14 14:15:00+00:00,80,8.338,29.71,2.55,215.0,225.9
MHJ45,2026-02-14 14:15:00+00:00,0,,,2.90,,
AL945,2026-02-14 14:22:30+00:00,90,8.438,29.95,2.63,217.5,223.5
MHJ45,2026-02-14 14:22:30+00:00,45,12.113,30.07,3.00,442.5,376.9
MHJ45,2026-02-14 14:30:00+00:00,65,8.775,28.22,,187.5,255.6
AL945,2026-02-14 14:30:00+00:00,90,8.163,29.25,2.72,215.0,218.5
AL945,2026-02-14 14:37:30+00:00,90,8.338,29.26,2.72,212.5,229.0
MHJ45,2026-02-14 14:37:30+00:00,70,9.050,32.98,3.03,182.5,228.5
AL945,2026-02-14 14:45:00+00:00,90,8.288,28.74,2.80,202.5,224.7
MHJ45,2026-02-14 14:45:00+00:00,70,9.225,33.81,2.83,230.0,212.0
AL945,2026-02-14 14:52:30+00:00,70,8.488,29.38,2.83,207.5,230.1
MHJ45,2026-02-14 14:52:30+00:00,60,9.400,32.99,2.80,210.0,220.4
MHJ45,2026-02-14 15:00:00+00:00,75,7.925,32.00,2.88,202.5,190.3
AL945,2026-02-14 15:00:00+00:00,95,8.638,29.78,2.80,202.5,231.7
AL945,2026-02-14 15:07:30+00:00,80,8.988,31.26,2.85,200.0,228.7
MHJ45,2026-02-14 15:07:30+00:00,70,8.300,22.41,2.88,200.0,375.6
AL945,2026-02-14 15:15:00+00:00,95,8.85,30.96,2.85,207.5,232.9
MHJ45,2026-02-14 15:15:00+00:00,40,8.375,27.23,2.92,245.0,243.2
MHJ45,2026-02-14 15:22:30+00:00,50,8.563,26.42,3.15,225.0,259.4
AL945,2026-02-14 15:22:30+00:00,75,9.025,31.4,2.83,205.0,231.6
AL945,2026-02-14 15:30:00+00:00,95,9.175,32.34,2.88,205.0,228.9
MHJ45,2026-02-14 15:30:00+00:00,70,9.425,30.66,3.15,195.0,254.8
AL945,2026-02-14 15:37:30+00:00,65,9.425,32.92,2.88,205.0,231.1
MHJ45,2026-02-14 15:37:30+00:00,60,9.688,32.19,3.17,240.0,248.7
MHJ45,2026-02-14 15:45:00+00:00,70,10.050,33.84,3.10,192.5,246.9
AL945,2026-02-14 15:45:00+00:00,65,8.75,32.15,2.88,197.5,218.9
AL945,2026-02-14 15:52:30+00:00,75,8.9,30.73,2.90,207.5,229.8
MHJ45,2026-02-14 15:52:30+00:00,70,10.250,34.99,3.03,227.5,244.6
MHJ45,2026-02-14 16:00:00+00:00,70,10.425,34.93,3.05,187.5,254.2
AL945,2026-02-14 16:00:00+00:00,65,8.7,30.79,2.90,207.5,223.9
MHJ45,2026-02-14 16:07:30+00:00,70,10.556,36.12,3.03,245.0,247.8
AL945,2026-02-14 16:07:30+00:00,65,9.05,30.55,3.05,200.0,232.5
MHJ45,2026-02-14 16:15:00+00:00,70,10.413,35.88,3.03,237.5,243.6
AL945,2026-02-14 16:15:00+00:00,65,8.763,30.15,3.10,205.0,228.9
MHJ45,2026-02-14 16:22:30+00:00,70,10.375,35.61,3.05,232.5,246.0
AL945,2026-02-14 16:22:30+00:00,75,8.763,30.75,3.10,200.0,225.5
MHJ45,2026-02-14 16:30:00+00:00,70,10.025,35.28,3.10,227.5,233.7
AL945,2026-02-14 16:30:00+00:00,65,8.7,31.58,2.65,140.0,221.3
MHJ45,2026-02-14 16:37:30+00:00,60,9.900,33.75,3.25,225.0,240.2
AL945,2026-02-14 16:37:30+00:00,65,8.575,30.57,3.10,202.5,218.9
MHJ45,2026-02-14 16:45:00+00:00,60,9.450,31.08,3.25,217.5,240.6
AL945,2026-02-14 16:45:00+00:00,85,9.05,29.63,3.08,200.0,245.5
AL945,2026-02-14 16:52:30+00:00,75,9.0,30.28,3.10,197.5,236.9
MHJ45,2026-02-14 16:52:30+00:00,60,9.100,29.53,3.10,205.0,246.7
AL945,2026-02-14 17:00:00+00:00,65,9.163,30.73,3.13,195.0,237.3
MHJ45,2026-02-14 17:00:00+00:00,75,9.125,29.89,3.22,200.0,254.6
MHJ45,2026-02-14 17:07:30+00:00,70,9.113,30.02,3.10,232.5,248.0
AL945,2026-02-14 17:07:30+00:00,95,9.025,30.63,3.05,197.5,235.9
AL945,2026-02-14 17:15:00+00:00,85,9.225,31.34,3.13,205.0,233.7
MHJ45,2026-02-14 17:15:00+00:00,70,9.300,30.86,3.25,205.0,249.0
AL945,2026-02-14 17:22:30+00:00,65,9.338,31.36,3.17,187.5,236.9
MHJ45,2026-02-14 17:22:30+00:00,70,9.438,31.77,3.05,250.0,245.6
AL945,2026-02-14 17:30:00+00:00,65,8.663,30.7,3.17,207.5,223.2
MHJ45,2026-02-14 17:30:00+00:00,70,9.513,32.23,3.25,240.0,242.9
AL945,2026-02-14 17:37:30+00:00,85,9.2,29.98,3.17,200.0,240.5
MHJ45,2026-02-14 17:37:30+00:00,70,9.400,31.92,3.03,197.5,243.4
MHJ45,2026-02-14 17:45:00+00:00,70,9.200,30.81,,207.5,243.2
AL945,2026-02-14 17:45:00+00:00,70,9.325,30.36,3.05,140.0,248.3
MHJ45,2026-02-14 17:52:30+00:00,70,9.300,30.41,2.97,227.5,253.2
AL945,2026-02-14 17:52:30+00:00,75,9.438,31.4,3.20,200.0,240.4
MHJ45,2026-02-14 18:00:00+00:00,60,9.525,30.50,3.03,217.5,255.0
AL945,2026-02-14 18:00:00+00:00,75,9.5,31.77,3.22,192.5,241.4
MHJ45,2026-02-14 18:07:30+00:00,70,9.575,31.67,2.97,212.5,250.3
AL945,2026-02-14 18:07:30+00:00,75,9.475,31.42,3.20,197.5,244.2
MHJ45,2026-02-14 18:15:00+00:00,70,9.500,31.92,2.92,197.5,245.0
AL945,2026-02-14 18:15:00+00:00,75,9.438,31.89,3.20,242.5,236.4
AL945,2026-02-14 18:22:30+00:00,85,9.863,32.35,3.22,242.5,243.8
MHJ45,2026-02-14 18:22:30+00:00,70,9.463,30.72,3.03,235.0,253.8
MHJ45,2026-02-14 18:30:00+00:00,70,9.425,30.81,3.08,237.5,246.1
AL945,2026-02-14 18:30:00+00:00,90,9.638,32.16,3.20,235.0,243.4
AL945,2026-02-14 18:37:30+00:00,90,9.738,31.98,3.17,182.5,248.5
MHJ45,2026-02-14 18:37:30+00:00,70,9.475,31.04,3.10,225.0,251.0
AL945,2026-02-14 18:45:00+00:00,70,9.738,31.98,3.03,227.5,252.9
MHJ45,2026-02-14 18:45:00+00:00,70,9.575,31.53,3.13,235.0,248.4
AL945,2026-02-14 18:52:30+00:00,90,9.913,32.26,3.03,230.0,267.7
MHJ45,2026-02-14 18:52:30+00:00,70,9.550,31.77,3.13,242.5,241.6
AL945,2026-02-14 19:00:00+00:00,95,9.625,31.92,3.00,215.0,244.8
MHJ45,2026-02-14 19:00:00+00:00,70,9.550,31.92,3.10,242.5,237.7
MHJ45,2026-02-14 19:07:30+00:00,70,9.500,31.68,3.10,237.5,240.7
AL945,2026-02-14 19:07:30+00:00,95,9.538,31.68,3.00,230.0,243.0
MHJ45,2026-02-14 19:15:00+00:00,70,9.400,31.53,3.00,235.0,238.8
AL945,2026-02-14 19:15:00+00:00,45,9.65,31.02,2.88,201.6,250.6
AL945,2026-02-14 19:22:30+00:00,85,9.788,31.79,2.95,227.5,254.3
MHJ45,2026-02-14 19:22:30+00:00,70,9.250,30.84,3.03,230.0,241.6
AL945,2026-02-14 19:30:00+00:00,65,9.788,32.01,2.95,227.5,252.2
MHJ45,2026-02-14 19:30:00+00:00,70,8.975,30.04,3.00,230.0,242.3
MHJ45,2026-02-14 19:37:30+00:00,70,8.900,28.86,2.95,225.0,252.3
AL945,2026-02-14 19:37:30+00:00,90,9.7,31.73,2.80,200.0,251.1
MHJ45,2026-02-14 19:45:00+00:00,70,8.825,28.69,2.97,225.0,247.0
AL945,2026-02-14 19:45:00+00:00,95,9.775,32.13,2.85,205.0,251.9
AL945,2026-02-14 19:52:30+00:00,0,9.825,32.25,2.88,342.5,
MHJ45,2026-02-14 19:52:30+00:00,70,8.900,29.09,2.72,232.5,246.1
MHJ45,2026-02-14 20:00:00+00:00,70,8.875,29.58,2.65,230.0,242.1
AL945,2026-02-14 20:00:00+00:00,80,9.813,31.83,2.85,205.0,254.1
AL945,2026-02-14 20:07:30+00:00,90,9.525,31.47,2.83,210.0,246.2
MHJ45,2026-02-14 20:07:30+00:00,70,8.875,29.35,2.85,225.0,247.1
AL945,2026-02-14 20:15:00+00:00,50,9.475,31.02,2.47,217.5,248.5
MHJ45,2026-02-14 20:15:00+00:00,70,8.900,29.00,2.80,217.5,254.8
MHJ45,2026-02-14 20:22:30+00:00,70,8.825,28.70,2.72,225.0,254.5
AL945,2026-02-14 20:22:30+00:00,75,9.45,30.37,2.45,215.0,257.6
MHJ45,2026-02-14 20:30:00+00:00,70,8.888,29.09,2.65,225.0,254.0
AL945,2026-02-14 20:30:00+00:00,95,9.45,30.55,2.72,220.0,260.1
MHJ45,2026-02-14 20:37:30+00:00,75,8.863,29.40,2.65,215.0,252.6
AL945,2026-02-14 20:37:30+00:00,75,9.288,30.34,2.70,150.0,250.0
AL945,2026-02-14 20:45:00+00:00,65,8.329,30.59,2.63,160.0,225.0
MHJ45,2026-02-14 20:45:00+00:00,70,8.825,29.09,2.53,225.0,262.0
