station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
MHJ45,2026-02-10 04:00:00+00:00,70,4.525,14.2,,247.5,303.2
AL945,2026-02-10 04:07:30+00:00,70,3.525,12.33,,237.5,256.7
MHJ45,2026-02-10 04:07:30+00:00,70,4.525,13.73,,250.0,299.1
MHJ45,2026-02-10 04:15:00+00:00,65,4.35,14.26,,255.0,289.4
AL945,2026-02-10 04:15:00+00:00,40,3.7,11.76,,240.0,286.9
AL945,2026-02-10 04:22:30+00:00,0,3.6,11.09,,252.5,
MHJ45,2026-02-10 04:22:30+00:00,40,3.725,13.16,,257.5,269.8
MHJ45,2026-02-10 04:30:00+00:00,40,3.6,12.8,,260.0,269.8
AL945,2026-02-10 04:30:00+00:00,70,3.5,10.99,,255.0,295.5
AL945,2026-02-10 04:37:30+00:00,70,3.375,10.82,,252.5,286.6
MHJ45,2026-02-10 04:37:30+00:00,70,3.925,13.41,,267.5,281.3
AL945,2026-02-10 04:45:00+00:00,0,3.5,10.03,,265.0,
MHJ45,2026-02-10 04:45:00+00:00,70,4.3,13.2,,262.5,310.7
AL945,2026-02-10 04:52:30+00:00,70,3.375,10.43,,267.5,307.9
MHJ45,2026-02-10 04:52:30+00:00,70,4.375,13.31,,270.0,314.7
MHJ45,2026-02-10 05:00:00+00:00,40,4.1,12.97,,270.0,301.3
AL945,2026-02-10 05:00:00+00:00,70,3.35,10.26,,262.5,303.9
MHJ45,2026-02-10 05:07:30+00:00,70,4.375,12.83,,267.5,322.0
AL945,2026-02-10 05:07:30+00:00,70,3.3,9.97,,277.5,317.2
MHJ45,2026-02-10 05:15:00+00:00,65,4.15,12.43,,270.0,315.7
AL945,2026-02-10 05:15:00+00:00,70,3.25,9.59,,272.5,318.8
AL945,2026-02-10 05:22:30+00:00,70,3.275,9.64,,280.0,332.6
MHJ45,2026-02-10 05:22:30+00:00,60,4.275,12.63,,270.0,320.0
AL945,2026-02-10 05:30:00+00:00,70,3.175,9.57,,280.0,314.0
MHJ45,2026-02-10 05:30:00+00:00,60,4.1,12.65,,270.0,306.9
AL945,2026-02-10 05:37:30+00:00,70,3.05,9.24,,282.5,314.0
MHJ45,2026-02-10 05:37:30+00:00,70,3.75,11.9,,270.0,297.9
MHJ45,2026-02-10 05:45:00+00:00,70,3.95,11.62,,275.0,325.0
AL945,2026-02-10 05:45:00+00:00,70,2.975,9.02,,295.0,307.4
AL945,2026-02-10 05:52:30+00:00,40,2.975,8.94,,297.5,318.2
MHJ45,2026-02-10 05:52:30+00:00,70,3.825,11.24,,277.5,319.2
MHJ45,2026-02-10 06:00:00+00:00,70,3.7,10.84,,280.0,328.1
AL945,2026-02-10 06:00:00+00:00,70,2.85,8.72,,302.5,308.9
AL945,2026-02-10 06:07:30+00:00,40,2.85,8.26,,332.5,326.5
MHJ45,2026-02-10 06:07:30+00:00,70,3.7,11.29,,285.0,317.5
MHJ45,2026-02-10 06:15:00+00:00,70,3.65,10.69,,287.5,332.3
AL945,2026-02-10 06:15:00+00:00,70,2.775,8.67,,307.5,302.5
MHJ45,2026-02-10 06:22:30+00:00,70,3.5,10.69,,292.5,315.8
AL945,2026-02-10 06:22:30+00:00,70,2.825,8.39,,307.5,318.2
AL945,2026-02-10 06:30:00+00:00,70,2.9,8.32,,305.0,343.7
MHJ45,2026-02-10 06:30:00+00:00,70,3.575,10.57,,295.0,325.1
AL945,2026-02-10 06:37:30+00:00,70,2.55,7.86,,315.0,305.2
MHJ45,2026-02-10 06:37:30+00:00,70,3.675,10.52,,295.0,340.8
MHJ45,2026-02-10 06:45:00+00:00,70,3.475,10.26,,300.0,321.7
AL945,2026-02-10 06:45:00+00:00,70,2.75,8.57,,317.5,305.8
AL945,2026-02-10 06:52:30+00:00,70,2.525,7.74,,307.5,307.9
MHJ45,2026-02-10 06:52:30+00:00,70,3.6,10.38,,300.0,331.6
MHJ45,2026-02-10 07:00:00+00:00,40,2.8,9.54,,300.0,283.6
AL945,2026-02-10 07:00:00+00:00,40,2.925,8.73,,315.0,323.3
AL945,2026-02-10 07:07:30+00:00,70,2.775,8.11,,317.5,328.8
MHJ45,2026-02-10 07:07:30+00:00,40,3.675,10.61,,300.0,342.1
MHJ45,2026-02-10 07:15:00+00:00,70,3.925,11.11,,302.5,345.3
AL945,2026-02-10 07:15:00+00:00,70,2.75,8.06,,325.0,323.9
AL945,2026-02-10 07:22:30+00:00,70,2.65,8.39,,325.0,301.3
MHJ45,2026-02-10 07:22:30+00:00,60,3.725,10.94,,305.0,333.6
AL945,2026-02-10 07:30:00+00:00,40,3.4,9.38,,317.5,360.6
MHJ45,2026-02-10 07:30:00+00:00,20,3.825,10.85,,300.0,357.7
AL945,2026-02-10 07:37:30+00:00,70,2.725,8.3,,320.0,315.4
MHJ45,2026-02-10 07:37:30+00:00,40,3.275,10.89,,297.5,298.1
MHJ45,2026-02-10 07:45:00+00:00,70,3.775,10.94,,297.5,344.1
AL945,2026-02-10 07:45:00+00:00,70,2.8,8.53,,320.0,318.6
AL945,2026-02-10 07:52:30+00:00,60,3.0,8.93,,335.0,334.0
MHJ45,2026-02-10 07:52:30+00:00,70,3.675,11.25,,300.0,319.1
AL945,2026-02-10 08:00:00+00:00,40,2.55,7.24,,360.0,336.7
MHJ45,2026-02-10 08:00:00+00:00,70,3.875,11.46,,297.5,330.6
MHJ45,2026-02-10 08:07:30+00:00,70,3.75,11.71,,295.0,314.1
AL945,2026-02-10 08:07:30+00:00,70,2.525,8.09,,322.5,295.7
AL945,2026-02-10 08:15:00+00:00,20,2.55,8.3,,315.0,288.1
MHJ45,2026-02-10 08:15:00+00:00,70,3.925,11.8,,292.5,324.7
MHJ45,2026-02-10 08:22:30+00:00,70,3.925,11.29,,290.0,344.3
AL945,2026-02-10 08:22:30+00:00,70,2.75,8.84,,305.0,293.9
AL945,2026-02-10 08:30:00+00:00,70,2.85,8.52,,295.0,335.8
MHJ45,2026-02-10 08:30:00+00:00,70,3.95,11.51,,287.5,328.3
MHJ45,2026-02-10 08:37:30+00:00,70,3.975,11.85,,282.5,321.2
AL945,2026-02-10 08:37:30+00:00,70,3.25,9.51,,312.5,331.4
AL945,2026-02-10 08:45:00+00:00,70,2.875,8.67,,300.0,315.1
MHJ45,2026-02-10 08:45:00+00:00,70,4.05,12.6,,277.5,312.4
AL945,2026-02-10 08:52:30+00:00,60,3.1,9.77,,290.0,302.9
MHJ45,2026-02-10 08:52:30+00:00,70,4.05,12.1,,272.5,318.4
AL945,2026-02-10 09:00:00+00:00,60,2.825,8.84,,295.0,300.7
MHJ45,2026-02-10 09:00:00+00:00,70,4.05,12.3,,267.5,306.9
MHJ45,2026-02-10 09:07:30+00:00,60,4.175,12.63,,262.5,305.6
AL945,2026-02-10 09:07:30+00:00,70,2.8,9.21,,285.0,287.1
AL945,2026-02-10 09:15:00+00:00,60,2.675,8.94,,292.5,279.5
MHJ45,2026-02-10 09:15:00+00:00,60,4.05,13.27,,260.0,286.5
AL945,2026-02-10 09:22:30+00:00,60,3.3,9.99,,287.5,310.3
MHJ45,2026-02-10 09:22:30+00:00,70,4.175,13.27,,247.5,296.8
AL945,2026-02-10 09:30:00+00:00,70,3.425,9.99,,292.5,324.6
MHJ45,2026-02-10 09:30:00+00:00,70,4.175,13.39,,245.0,293.6
AL945,2026-02-10 09:37:30+00:00,40,2.8,9.42,,287.5,278.5
MHJ45,2026-02-10 09:37:30+00:00,70,4.125,13.04,,242.5,293.9
AL945,2026-02-10 09:45:00+00:00,60,2.8,9.46,,285.0,277.8
MHJ45,2026-02-10 09:45:00+00:00,0,4.075,12.85,,232.5,
MHJ45,2026-02-10 09:52:30+00:00,50,3.7,13.43,,237.5,256.5
AL945,2026-02-10 09:52:30+00:00,70,3.675,11.05,,280.0,312.1
AL945,2026-02-10 10:00:00+00:00,20,2.9,10.07,,282.5,268.1
MHJ45,2026-02-10 10:00:00+00:00,70,3.525,12.96,,222.5,238.5
MHJ45,2026-02-10 10:07:30+00:00,0,3.75,12.65,,225.0,
AL945,2026-02-10 10:07:30+00:00,70,3.525,11.36,,267.5,289.4
AL945,2026-02-10 10:15:00+00:00,70,3.425,10.82,,270.0,297.1
MHJ45,2026-02-10 10:15:00+00:00,70,3.875,12.58,,230.0,274.3
MHJ45,2026-02-10 10:22:30+00:00,70,3.35,11.67,,227.5,256.6
AL945,2026-02-10 10:22:30+00:00,70,3.375,10.98,,267.5,288.2
MHJ45,2026-02-10 10:30:00+00:00,0,3.4,10.83,,225.0,
AL945,2026-02-10 10:30:00+00:00,70,3.225,10.91,,262.5,275.6
MHJ45,2026-02-10 10:37:30+00:00,70,3.3,10.44,,230.0,281.2
AL945,2026-02-10 10:37:30+00:00,70,3.275,10.23,,260.0,302.4
AL945,2026-02-10 10:45:00+00:00,40,2.775,10.25,,250.0,247.0
MHJ45,2026-02-10 10:45:00+00:00,70,2.975,10.43,,242.5,254.8
MHJ45,2026-02-10 10:52:30+00:00,60,3.025,10.56,,250.0,257.6
AL945,2026-02-10 10:52:30+00:00,20,2.45,9.45,,245.0,232.6
AL945,2026-02-10 11:00:00+00:00,40,2.25,8.48,,255.0,237.3
MHJ45,2026-02-10 11:00:00+00:00,70,3.275,10.64,,242.5,278.9
AL945,2026-02-10 11:07:30+00:00,60,2.175,6.34,,402.5,309.7
MHJ45,2026-02-10 11:07:30+00:00,70,3.05,10.36,,230.0,260.0
AL945,2026-02-10 11:15:00+00:00,70,2.275,5.86,,485.0,364.7
MHJ45,2026-02-10 11:15:00+00:00,70,3.038,9.68,,265.0,269.0
AL945,2026-02-10 11:22:30+00:00,45,2.325,6.63,,357.6,331.1
MHJ45,2026-02-10 11:22:30+00:00,70,3.3,10.06,,257.5,294.6
MHJ45,2026-02-10 11:30:00+00:00,70,3.575,11.38,,240.0,274.8
AL945,2026-02-10 11:30:00+00:00,70,2.225,5.7,,495.0,353.8
AL945,2026-02-10 11:37:30+00:00,45,2.175,6.49,,367.8,315.2
MHJ45,2026-02-10 11:37:30+00:00,60,3.975,13.76,,232.5,246.4
MHJ45,2026-02-10 11:45:00+00:00,40,4.7,15.63,,225.0,264.0
AL945,2026-02-10 11:45:00+00:00,70,2.2,5.52,,500.0,392.4
MHJ45,2026-02-10 11:52:30+00:00,40,4.9,17.1,,222.5,244.5
AL945,2026-02-10 12:00:00+00:00,60,2.475,7.16,,355.0,319.0
MHJ45,2026-02-10 12:00:00+00:00,70,5.55,18.62,,225.0,244.3
MHJ45,2026-02-10 12:07:30+00:00,70,5.975,21.76,,222.5,227.7
AL945,2026-02-10 12:07:30+00:00,70,2.6,7.93,,312.5,288.7
MHJ45,2026-02-10 12:15:00+00:00,80,6.175,22.44,,210.0,227.7
AL945,2026-02-10 12:15:00+00:00,70,2.838,9.17,,303.8,263.9
AL945,2026-02-10 12:22:30+00:00,70,3.2,10.46,,255.0,264.4
MHJ45,2026-02-10 12:22:30+00:00,70,6.375,22.55,,210.0,230.4
MHJ45,2026-02-10 12:30:00+00:00,70,6.625,23.99,2.05,210.0,223.7
AL945,2026-02-10 12:30:00+00:00,70,3.725,11.99,,245.0,259.3
AL945,2026-02-10 12:37:30+00:00,70,4.125,13.95,,235.0,251.6
MHJ45,2026-02-10 12:37:30+00:00,40,6.325,23.58,2.17,200.0,211.4
AL945,2026-02-10 12:45:00+00:00,80,4.575,15.84,,227.5,245.2
MHJ45,2026-02-10 12:45:00+00:00,60,6.853,23.61,2.25,287.5,230.1
AL945,2026-02-10 12:52:30+00:00,70,5.15,18.87,,235.0,228.7
MHJ45,2026-02-10 12:52:30+00:00,60,7.113,26.11,2.42,212.5,213.7
AL945,2026-02-10 13:00:00+00:00,70,5.7,21.37,,220.0,220.3
MHJ45,2026-02-10 13:00:00+00:00,50,7.313,26.08,2.45,178.0,220.8
AL945,2026-02-10 13:07:30+00:00,60,5.752,22.8,,220.0,212.0
MHJ45,2026-02-10 13:07:30+00:00,60,7.5,28.03,2.47,215.0,221.8
MHJ45,2026-02-10 13:15:00+00:00,70,7.763,28.26,2.55,215.0,215.6
AL945,2026-02-10 13:15:00+00:00,70,5.738,20.84,,260.4,229.5
MHJ45,2026-02-10 13:22:30+00:00,70,8.087,28.94,2.58,215.0,225.3
AL945,2026-02-10 13:22:30+00:00,40,6.113,21.69,2.05,217.5,225.8
AL945,2026-02-10 13:30:00+00:00,80,6.125,22.16,2.08,215.0,224.5
MHJ45,2026-02-10 13:30:00+00:00,70,8.425,29.74,2.65,212.5,234.6
MHJ45,2026-02-10 13:37:30+00:00,90,8.625,30.95,2.72,215.0,225.9
AL945,2026-02-10 13:37:30+00:00,60,6.579,23.69,2.13,230.0,230.1
AL945,2026-02-10 13:45:00+00:00,60,6.588,24.36,2.22,207.5,211.0
MHJ45,2026-02-10 13:45:00+00:00,90,8.5,30.87,2.78,207.5,218.0
AL945,2026-02-10 13:52:30+00:00,80,6.65,24.66,2.25,197.5,209.0
MHJ45,2026-02-10 13:52:30+00:00,70,8.607,31.34,2.78,217.5,219.7
AL945,2026-02-10 14:00:00+00:00,80,6.731,24.69,2.35,210.0,211.4
MHJ45,2026-02-10 14:00:00+00:00,70,8.75,30.85,2.83,212.5,225.0
MHJ45,2026-02-10 14:07:30+00:00,90,8.525,29.9,2.88,217.5,228.1
AL945,2026-02-10 14:07:30+00:00,90,6.75,24.33,2.4,197.5,214.5
AL945,2026-02-10 14:15:00+00:00,70,6.807,24.76,2.47,212.5,214.3
MHJ45,2026-02-10 14:15:00+00:00,70,9.1,31.83,2.92,212.5,232.4
MHJ45,2026-02-10 14:22:30+00:00,75,9.3,33.98,2.97,217.5,224.0
AL945,2026-02-10 14:22:30+00:00,60,6.988,24.79,2.42,210.0,225.4
MHJ45,2026-02-10 14:30:00+00:00,70,9.525,35.09,3.0,217.5,216.1
AL945,2026-02-10 14:30:00+00:00,90,7.613,26.48,2.35,247.5,234.0
AL945,2026-02-10 14:37:30+00:00,90,7.707,26.63,2.65,230.0,232.3
MHJ45,2026-02-10 14:37:30+00:00,40,8.7,34.2,3.03,207.5,198.2
AL945,2026-02-10 14:45:00+00:00,40,7.213,27.45,2.7,225.0,210.2
MHJ45,2026-02-10 14:45:00+00:00,70,8.463,31.55,3.05,207.5,204.6
MHJ45,2026-02-10 14:52:30+00:00,70,7.975,28.07,3.05,197.5,226.8
AL945,2026-02-10 14:52:30+00:00,20,7.513,29.06,2.72,227.5,207.2
MHJ45,2026-02-10 15:00:00+00:00,70,8.388,27.72,3.1,217.5,238.9
AL945,2026-02-10 15:00:00+00:00,60,8.063,29.16,2.78,220.0,218.6
MHJ45,2026-02-10 15:07:30+00:00,50,8.975,27.96,3.13,195.0,354.8
AL945,2026-02-10 15:07:30+00:00,60,8.275,29.16,2.8,207.5,229.6
AL945,2026-02-10 15:15:00+00:00,90,8.313,29.47,2.8,217.5,223.0
MHJ45,2026-02-10 15:15:00+00:00,70,9.325,30.92,3.1,202.5,238.3
MHJ45,2026-02-10 15:22:30+00:00,70,9.825,33.41,3.17,195.0,241.1
AL945,2026-02-10 15:22:30+00:00,90,8.413,30.09,2.83,225.0,222.5
AL945,2026-02-10 15:30:00+00:00,40,7.832,30.23,2.75,220.0,206.5
MHJ45,2026-02-10 15:30:00+00:00,70,9.95,35.05,3.17,180.0,233.3
AL945,2026-02-10 15:37:30+00:00,40,7.4,28.93,2.85,205.0,198.9
MHJ45,2026-02-10 15:37:30+00:00,70,10.275,36.16,3.15,187.5,233.5
MHJ45,2026-02-10 15:45:00+00:00,75,10.025,35.83,3.13,162.5,226.0
AL945,2026-02-10 15:45:00+00:00,70,7.957,26.99,2.83,273.8,230.4
MHJ45,2026-02-10 15:52:30+00:00,70,9.913,34.22,3.17,222.5,226.2
AL945,2026-02-10 15:52:30+00:00,60,8.138,27.7,2.9,210.0,228.9
AL945,2026-02-10 16:00:00+00:00,80,8.325,29.52,2.9,220.0,225.0
MHJ45,2026-02-10 16:00:00+00:00,60,10.163,33.75,3.25,220.0,237.0
MHJ45,2026-02-10 16:07:30+00:00,70,9.7,33.43,2.97,217.5,232.6
AL945,2026-02-10 16:07:30+00:00,40,8.025,29.42,2.8,207.5,209.0
MHJ45,2026-02-10 16:15:00+00:00,70,9.85,34.29,2.97,215.0,230.8
AL945,2026-02-10 16:15:00+00:00,90,8.163,28.0,2.78,225.0,230.4
MHJ45,2026-02-10 16:22:30+00:00,40,9.875,32.98,3.0,212.5,235.6
AL945,2026-02-10 16:22:30+00:00,60,8.132,27.63,3.1,225.0,230.2
AL945,2026-02-10 16:30:00+00:00,60,8.55,30.57,3.08,225.0,224.8
MHJ45,2026-02-10 16:30:00+00:00,70,9.425,31.46,3.28,212.5,242.4
AL945,2026-02-10 16:37:30+00:00,20,8.513,31.84,2.88,202.5,219.0
MHJ45,2026-02-10 16:37:30+00:00,70,9.588,30.99,3.08,220.0,251.4
AL945,2026-02-10 16:45:00+00:00,65,8.75,33.01,3.13,200.0,214.0
MHJ45,2026-02-10 16:45:00+00:00,90,10.0,33.31,,212.5,249.8
AL945,2026-02-10 16:52:30+00:00,65,8.638,32.7,2.95,227.5,212.1
MHJ45,2026-02-10 16:52:30+00:00,90,10.25,33.9,3.28,202.5,250.9
AL945,2026-02-10 17:00:00+00:00,80,8.413,30.29,2.85,207.5,210.3
MHJ45,2026-02-10 17:00:00+00:00,40,9.15,34.7,3.08,205.0,216.0
AL945,2026-02-10 17:07:30+00:00,80,8.525,28.73,3.2,202.5,231.0
MHJ45,2026-02-10 17:07:30+00:00,70,10.65,35.79,,222.5,249.5
MHJ45,2026-02-10 17:15:00+00:00,70,10.538,36.91,3.05,237.5,242.3
AL945,2026-02-10 17:15:00+00:00,40,8.25,30.55,3.17,227.5,209.5
AL945,2026-02-10 17:22:30+00:00,40,8.238,30.16,3.17,230.0,212.7
MHJ45,2026-02-10 17:22:30+00:00,70,10.663,37.09,3.28,237.5,237.0
MHJ45,2026-02-10 17:30:00+00:00,70,10.25,35.85,3.05,225.0,226.1
AL945,2026-02-10 17:30:00+00:00,40,7.425,28.97,3.15,202.5,197.4
AL945,2026-02-10 17:37:30+00:00,60,8.738,29.15,3.05,260.0,235.1
MHJ45,2026-02-10 17:37:30+00:00,70,9.813,33.52,3.2,217.5,228.6
MHJ45,2026-02-10 17:45:00+00:00,70,9.775,34.18,3.2,200.0,230.8
AL945,2026-02-10 17:45:00+00:00,70,8.125,29.32,3.03,200.0,216.7
AL945,2026-02-10 17:52:30+00:00,60,7.676,27.18,3.03,300.0,213.7
MHJ45,2026-02-10 17:52:30+00:00,70,9.4,32.45,,220.0,237.6
MHJ45,2026-02-10 18:00:00+00:00,40,8.5,30.94,3.2,217.5,209.3
AL945,2026-02-10 18:00:00+00:00,20,7.263,26.98,3.05,255.0,210.3
MHJ45,2026-02-10 18:07:30+00:00,60,8.0,30.22,3.13,210.0,206.6
AL945,2026-02-10 18:07:30+00:00,85,9.188,30.17,3.1,235.0,242.6
MHJ45,2026-02-10 18:15:00+00:00,70,9.1,29.49,,215.0,249.9
AL945,2026-02-10 18:15:00+00:00,80,9.125,29.53,2.9,240.0,244.3
AL945,2026-02-10 18:22:30+00:00,80,9.213,30.9,2.88,240.0,240.3
MHJ45,2026-02-10 18:22:30+00:00,70,9.3,30.75,3.1,220.0,250.5
MHJ45,2026-02-10 18:30:00+00:00,60,9.175,30.53,3.1,207.5,244.6
AL945,2026-02-10 18:30:00+00:00,60,9.263,30.68,3.05,240.0,241.1
AL945,2026-02-10 18:37:30+00:00,85,9.313,30.7,2.78,237.5,248.0
MHJ45,2026-02-10 18:37:30+00:00,70,9.125,29.35,3.1,215.0,258.1
AL945,2026-02-10 18:45:00+00:00,95,9.363,30.38,2.97,237.5,252.5
MHJ45,2026-02-10 18:45:00+00:00,70,8.925,28.87,3.1,207.5,249.1
AL945,2026-02-10 18:52:30+00:00,80,9.288,29.95,3.0,200.0,246.9
MHJ45,2026-02-10 18:52:30+00:00,60,9.2,28.79,3.03,215.0,263.3
AL945,2026-02-10 19:00:00+00:00,60,9.275,29.62,3.0,207.5,253.7
MHJ45,2026-02-10 19:00:00+00:00,60,9.2,29.03,2.78,212.5,256.5
AL945,2026-02-10 19:07:30+00:00,80,9.325,29.35,2.8,217.5,262.1
MHJ45,2026-02-10 19:07:30+00:00,70,9.375,29.67,3.03,207.5,260.4
AL945,2026-02-10 19:15:00+00:00,90,9.35,29.31,2.9,210.0,259.3
MHJ45,2026-02-10 19:15:00+00:00,70,9.5,29.8,2.97,212.5,271.3
AL945,2026-02-10 19:22:30+00:00,60,7.85,28.92,2.85,212.5,222.5
MHJ45,2026-02-10 19:22:30+00:00,70,9.75,30.8,2.9,225.0,271.8
MHJ45,2026-02-10 19:30:00+00:00,40,9.838,32.1,2.63,245.0,261.7
AL945,2026-02-10 19:30:00+00:00,75,9.45,30.46,2.85,205.0,262.4
MHJ45,2026-02-10 19:37:30+00:00,70,9.6,30.38,2.83,232.5,258.5
AL945,2026-02-10 19:37:30+00:00,70,9.325,29.88,2.72,215.0,260.1
AL945,2026-02-10 19:45:00+00:00,85,8.738,29.53,2.83,230.0,237.8
MHJ45,2026-02-10 19:45:00+00:00,60,8.625,30.75,2.7,230.0,229.0
MHJ45,2026-02-10 19:52:30+00:00,70,9.9,31.89,2.65,230.0,263.6
AL945,2026-02-10 19:52:30+00:00,80,9.625,30.7,2.63,235.0,260.1
MHJ45,2026-02-10 20:00:00+00:00,70,9.825,31.48,2.55,227.5,258.5
AL945,2026-02-10 20:00:00+00:00,70,9.638,30.14,2.9,360.0,246.7
AL945,2026-02-10 20:07:30+00:00,70,7.776,28.78,2.85,227.5,222.8
MHJ45,2026-02-10 20:07:30+00:00,80,9.725,31.99,,217.5,256.7
AL945,2026-02-10 20:15:00+00:00,80,9.863,31.29,2.9,230.0,260.6
MHJ45,2026-02-10 20:15:00+00:00,70,9.65,30.74,2.65,225.0,260.3
MHJ45,2026-02-10 20:22:30+00:00,60,9.675,30.66,,225.0,267.2
AL945,2026-02-10 20:22:30+00:00,90,9.938,31.57,2.88,222.5,270.7
MHJ45,2026-02-10 20:30:00+00:00,70,9.7,30.5,2.55,225.0,276.1
AL945,2026-02-10 20:30:00+00:00,90,9.85,31.16,2.85,225.0,269.9
AL945,2026-02-10 20:37:30+00:00,70,9.663,30.4,2.75,235.0,264.7
MHJ45,2026-02-10 20:37:30+00:00,50,9.613,30.55,2.53,232.5,269.5
MHJ45,2026-02-10 20:45:00+00:00,60,9.575,30.08,2.53,227.5,270.8
