station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
MHJ45,2026-02-12 08:37:30+00:00,70,3.175,9.05,,292.5,345.5
AL945,2026-02-12 08:37:30+00:00,60,2.725,7.37,,377.5,360.6
MHJ45,2026-02-12 08:45:00+00:00,70,3.050,9.81,,292.5,296.5
AL945,2026-02-12 08:45:00+00:00,70,2.625,7.3,,372.5,345.0
MHJ45,2026-02-12 08:52:30+00:00,70,3.575,10.69,,290.0,321.4
AL945,2026-02-12 08:52:30+00:00,60,2.85,7.62,,385.0,380.0
MHJ45,2026-02-12 09:00:00+00:00,60,3.575,10.73,,277.5,316.9
AL945,2026-02-12 09:00:00+00:00,40,2.45,7.44,,337.5,309.6
MHJ45,2026-02-12 09:07:30+00:00,60,3.650,11.09,,275.0,317.5
AL945,2026-02-12 09:07:30+00:00,70,2.55,8.03,,335.0,302.8
AL945,2026-02-12 09:15:00+00:00,70,2.425,7.64,,322.5,300.7
MHJ45,2026-02-12 09:15:00+00:00,60,3.025,9.07,,342.5,317.6
MHJ45,2026-02-12 09:22:30+00:00,70,3.075,9.53,,270.0,299.6
MHJ45,2026-02-12 09:30:00+00:00,60,3.175,10.19,,262.5,292.5
AL945,2026-02-12 09:30:00+00:00,60,2.275,6.25,,425.0,343.6
AL945,2026-02-12 09:37:30+00:00,70,2.575,7.16,,370.0,344.8
MHJ45,2026-02-12 09:37:30+00:00,70,3.125,10.61,,255.0,282.6
AL945,2026-02-12 09:45:00+00:00,70,2.2,6.48,,397.5,315.1
MHJ45,2026-02-12 09:45:00+00:00,60,3.125,9.93,,252.5,289.4
MHJ45,2026-02-12 09:52:30+00:00,70,2.825,9.34,,262.5,298.9
AL945,2026-02-12 09:52:30+00:00,60,2.225,6.25,,415.0,333.9
MHJ45,2026-02-12 10:00:00+00:00,70,2.825,8.86,,280.0,299.1
AL945,2026-02-12 10:00:00+00:00,45,2.15,6.32,,418.4,311.2
MHJ45,2026-02-12 10:07:30+00:00,40,2.600,8.87,,282.5,273.4
MHJ45,2026-02-12 10:15:00+00:00,70,2.875,9.05,,285.0,297.3
AL945,2026-02-12 10:15:00+00:00,45,2.075,5.99,,420.1,326.3
MHJ45,2026-02-12 10:22:30+00:00,60,3.000,9.65,,282.5,298.9
MHJ45,2026-02-12 10:30:00+00:00,70,2.950,9.22,,275.0,298.3
MHJ45,2026-02-12 10:37:30+00:00,70,3.050,9.30,,275.0,309.1
MHJ45,2026-02-12 10:45:00+00:00,70,3.025,9.80,,262.5,277.5
MHJ45,2026-02-12 10:52:30+00:00,60,3.050,9.76,,272.5,281.1
MHJ45,2026-02-12 11:00:00+00:00,70,2.913,9.76,,282.5,260.3
MHJ45,2026-02-12 11:07:30+00:00,70,3.188,10.14,,277.5,279.8
MHJ45,2026-02-12 11:15:00+00:00,70,3.250,10.21,,250.0,283.2
MHJ45,2026-02-12 11:22:30+00:00,40,3.525,11.51,,265.0,264.9
AL945,2026-02-12 11:22:30+00:00,70,2.15,4.71,,632.5,407.4
AL945,2026-02-12 11:30:00+00:00,90,2.325,5.07,,647.5,447.9
MHJ45,2026-02-12 11:30:00+00:00,70,3.913,13.21,,315.0,263.9
MHJ45,2026-02-12 11:37:30+00:00,20,4.200,14.91,,232.5,237.8
AL945,2026-02-12 11:45:00+00:00,90,2.225,4.73,,677.5,436.4
MHJ45,2026-02-12 11:45:00+00:00,45,4.738,16.70,,282.5,238.3
AL945,2026-02-12 11:52:30+00:00,65,2.375,6.02,,490.0,364.2
MHJ45,2026-02-12 11:52:30+00:00,20,5.350,17.98,,220.0,244.2
AL945,2026-02-12 12:00:00+00:00,60,2.525,7.28,,405.0,322.0
MHJ45,2026-02-12 12:00:00+00:00,70,5.525,19.92,,215.0,230.9
MHJ45,2026-02-12 12:07:30+00:00,60,6.154,20.45,,325.0,239.2
AL945,2026-02-12 12:07:30+00:00,70,2.6,7.84,,310.0,286.0
MHJ45,2026-02-12 12:15:00+00:00,90,6.106,21.29,2.05,215.0,232.0
AL945,2026-02-12 12:15:00+00:00,50,2.825,9.0,,285.0,269.1
AL945,2026-02-12 12:22:30+00:00,70,3.425,10.78,,262.5,272.0
MHJ45,2026-02-12 12:22:30+00:00,60,6.500,22.94,2.03,215.0,236.4
AL945,2026-02-12 12:30:00+00:00,70,3.875,12.39,,250.0,267.5
MHJ45,2026-02-12 12:30:00+00:00,70,6.550,23.73,,215.0,223.4
AL945,2026-02-12 12:37:30+00:00,70,4.375,14.01,,235.0,256.7
MHJ45,2026-02-12 12:37:30+00:00,70,6.750,23.79,2.17,215.0,226.6
MHJ45,2026-02-12 12:45:00+00:00,70,6.975,24.40,2.15,215.0,233.2
AL945,2026-02-12 12:45:00+00:00,80,4.9,16.33,,230.0,254.1
AL945,2026-02-12 12:52:30+00:00,60,4.8,18.89,,235.0,222.5
MHJ45,2026-02-12 12:52:30+00:00,70,7.175,25.30,2.25,215.0,229.1
AL945,2026-02-12 13:00:00+00:00,40,6.075,22.36,,225.0,225.5
MHJ45,2026-02-12 13:00:00+00:00,70,7.325,25.99,2.20,215.0,223.7
AL945,2026-02-12 13:07:30+00:00,20,5.125,21.36,,217.5,202.5
MHJ45,2026-02-12 13:07:30+00:00,70,7.550,26.31,2.50,217.5,230.9
AL945,2026-02-12 13:15:00+00:00,40,6.55,24.29,,212.5,220.9
MHJ45,2026-02-12 13:15:00+00:00,90,7.863,28.04,2.53,217.5,225.1
AL945,2026-02-12 13:22:30+00:00,20,6.588,24.69,,255.0,219.4
MHJ45,2026-02-12 13:22:30+00:00,70,8.050,29.13,2.53,222.5,221.5
MHJ45,2026-02-12 13:30:00+00:00,50,8.025,28.85,2.47,220.0,218.2
AL945,2026-02-12 13:30:00+00:00,20,6.675,24.94,2.05,215.0,217.0
MHJ45,2026-02-12 13:37:30+00:00,60,7.700,28.60,2.53,217.5,213.1
AL945,2026-02-12 13:37:30+00:00,80,7.125,25.99,2.20,212.5,218.5
AL945,2026-02-12 13:45:00+00:00,90,7.238,26.97,2.20,272.5,210.7
MHJ45,2026-02-12 13:45:00+00:00,70,7.975,28.03,2.53,215.0,229.0
AL945,2026-02-12 13:52:30+00:00,70,7.407,26.64,2.25,210.0,226.0
MHJ45,2026-02-12 13:52:30+00:00,70,8.125,28.83,2.53,212.5,228.6
AL945,2026-02-12 14:00:00+00:00,40,7.725,29.24,2.28,215.0,217.8
MHJ45,2026-02-12 14:00:00+00:00,70,8.125,28.98,2.53,217.5,229.7
MHJ45,2026-02-12 14:07:30+00:00,70,8.100,27.98,2.53,212.5,232.1
AL945,2026-02-12 14:07:30+00:00,40,7.425,29.89,2.20,215.0,202.5
MHJ45,2026-02-12 14:15:00+00:00,70,8.225,28.31,2.78,207.5,240.4
AL945,2026-02-12 14:15:00+00:00,60,8.075,30.98,2.47,207.5,208.8
MHJ45,2026-02-12 14:22:30+00:00,70,8.300,28.41,2.53,207.5,236.1
AL945,2026-02-12 14:22:30+00:00,40,8.213,30.05,2.45,272.5,211.9
MHJ45,2026-02-12 14:30:00+00:00,40,8.475,28.32,2.53,202.5,239.2
AL945,2026-02-12 14:30:00+00:00,70,8.313,31.01,2.58,215.0,214.6
AL945,2026-02-12 14:37:30+00:00,80,8.15,30.69,2.63,212.5,208.7
MHJ45,2026-02-12 14:37:30+00:00,70,8.775,29.31,2.53,215.0,245.1
MHJ45,2026-02-12 14:45:00+00:00,70,9.125,31.10,2.97,210.0,246.2
AL945,2026-02-12 14:45:00+00:00,90,7.975,29.09,2.65,210.0,218.9
MHJ45,2026-02-12 14:52:30+00:00,70,9.325,32.74,3.03,205.0,232.2
AL945,2026-02-12 14:52:30+00:00,90,8.2,28.09,2.65,202.5,230.2
MHJ45,2026-02-12 15:00:00+00:00,75,9.350,33.27,3.05,200.0,232.4
AL945,2026-02-12 15:00:00+00:00,90,8.613,29.97,2.65,247.5,229.9
MHJ45,2026-02-12 15:07:30+00:00,70,9.225,32.75,3.05,212.5,231.5
AL945,2026-02-12 15:07:30+00:00,90,8.475,30.18,2.65,167.5,221.4
MHJ45,2026-02-12 15:15:00+00:00,70,8.825,30.92,3.03,220.0,224.4
