station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
MHJ45,2026-02-28 03:07:30+00:00,70,5.725,18.18,,235.0,293.1
MHJ45,2026-02-28 03:15:00+00:00,50,5.825,18.13,,247.5,295.4
AL945,2026-02-28 03:15:00+00:00,40,5.425,17.52,,232.5,288.5
AL945,2026-02-28 03:22:30+00:00,50,5.475,17.68,,237.5,298.6
MHJ45,2026-02-28 03:22:30+00:00,50,5.65,17.31,,237.5,308.3
MHJ45,2026-02-28 03:30:00+00:00,60,5.425,17.48,,240.0,290.3
AL945,2026-02-28 03:30:00+00:00,80,5.7,18.39,,235.0,281.6
AL945,2026-02-28 03:37:30+00:00,50,5.5,18.57,,240.0,272.8
MHJ45,2026-02-28 03:37:30+00:00,60,5.525,17.65,,237.5,289.6
AL945,2026-02-28 03:45:00+00:00,80,5.475,16.63,,230.0,286.6
MHJ45,2026-02-28 03:45:00+00:00,20,5.275,16.33,,245.0,301.8
MHJ45,2026-02-28 03:52:30+00:00,70,5.2,16.61,,242.5,285.1
AL945,2026-02-28 03:52:30+00:00,70,5.1,16.73,,227.5,277.0
MHJ45,2026-02-28 04:00:00+00:00,50,5.05,16.1,,235.0,289.0
AL945,2026-02-28 04:00:00+00:00,0,5.35,16.93,,240.0,
AL945,2026-02-28 04:07:30+00:00,70,5.05,16.47,,230.0,269.0
MHJ45,2026-02-28 04:07:30+00:00,70,4.925,15.94,,237.5,283.0
AL945,2026-02-28 04:15:00+00:00,70,4.6,15.42,,230.0,267.1
MHJ45,2026-02-28 04:15:00+00:00,80,4.9,15.58,,232.5,285.5
MHJ45,2026-02-28 04:22:30+00:00,90,4.625,14.64,,235.0,289.5
AL945,2026-02-28 04:22:30+00:00,70,4.725,15.87,,232.5,270.7
AL945,2026-02-28 04:30:00+00:00,70,4.75,15.08,,240.0,286.5
MHJ45,2026-02-28 04:30:00+00:00,80,4.4,13.68,,237.5,292.5
MHJ45,2026-02-28 04:37:30+00:00,90,4.275,13.0,,262.5,306.5
AL945,2026-02-28 04:37:30+00:00,40,4.375,14.89,,237.5,270.4
MHJ45,2026-02-28 04:45:00+00:00,90,4.125,12.49,,252.5,306.8
AL945,2026-02-28 04:45:00+00:00,70,4.525,14.26,,242.5,292.6
AL945,2026-02-28 04:52:30+00:00,60,4.375,13.7,,245.0,293.2
MHJ45,2026-02-28 04:52:30+00:00,0,4.075,12.33,,257.5,
MHJ45,2026-02-28 05:00:00+00:00,70,3.6,11.32,,265.0,295.4
AL945,2026-02-28 05:00:00+00:00,0,4.575,12.66,,252.5,
AL945,2026-02-28 05:07:30+00:00,70,4.15,12.89,,272.5,304.3
MHJ45,2026-02-28 05:07:30+00:00,60,4.125,12.0,,285.0,331.2
MHJ45,2026-02-28 05:15:00+00:00,60,3.775,11.5,,285.0,315.0
AL945,2026-02-28 05:15:00+00:00,70,4.25,12.73,,257.5,306.7
MHJ45,2026-02-28 05:22:30+00:00,80,3.925,11.24,,292.5,338.5
AL945,2026-02-28 05:22:30+00:00,60,4.125,12.21,,262.5,321.8
MHJ45,2026-02-28 05:30:00+00:00,60,3.35,10.7,,295.0,304.0
AL945,2026-02-28 05:30:00+00:00,70,4.125,12.37,,282.5,316.5
MHJ45,2026-02-28 05:37:30+00:00,60,3.75,11.1,,297.5,328.1
AL945,2026-02-28 05:37:30+00:00,70,3.95,11.72,,282.5,322.8
AL945,2026-02-28 05:45:00+00:00,70,4.025,11.41,,285.0,342.5
MHJ45,2026-02-28 05:45:00+00:00,60,3.975,10.82,,300.0,368.6
MHJ45,2026-02-28 05:52:30+00:00,70,3.85,10.77,,307.5,346.1
AL945,2026-02-28 05:52:30+00:00,70,4.025,11.3,,280.0,348.8
AL945,2026-02-28 06:00:00+00:00,70,4.05,11.31,,285.0,340.6
MHJ45,2026-02-28 06:00:00+00:00,60,3.6,10.41,,317.5,339.7
AL945,2026-02-28 06:07:30+00:00,70,4.025,11.23,,282.5,343.2
MHJ45,2026-02-28 06:07:30+00:00,70,3.75,10.52,,320.0,353.5
AL945,2026-02-28 06:15:00+00:00,80,4.05,11.4,,290.0,352.8
MHJ45,2026-02-28 06:15:00+00:00,70,3.625,10.26,,317.5,350.1
MHJ45,2026-02-28 06:22:30+00:00,60,3.675,10.61,,320.0,344.1
AL945,2026-02-28 06:22:30+00:00,80,4.05,11.22,,292.5,348.9
AL945,2026-02-28 06:30:00+00:00,80,4.15,11.21,,292.5,369.0
MHJ45,2026-02-28 06:30:00+00:00,40,3.4,10.57,,330.0,316.4
AL945,2026-02-28 06:37:30+00:00,80,4.1,12.12,,297.5,332.2
MHJ45,2026-02-28 06:37:30+00:00,20,2.975,9.8,,315.0,292.1
AL945,2026-02-28 06:45:00+00:00,80,4.1,12.51,,290.0,317.8
MHJ45,2026-02-28 06:45:00+00:00,70,2.975,9.76,,312.5,293.9
MHJ45,2026-02-28 06:52:30+00:00,70,3.775,11.01,,305.0,330.4
AL945,2026-02-28 06:52:30+00:00,70,4.15,12.06,,297.5,331.8
AL945,2026-02-28 07:00:00+00:00,60,3.625,11.35,,282.5,302.8
MHJ45,2026-02-28 07:00:00+00:00,80,3.925,10.83,,305.0,365.1
MHJ45,2026-02-28 07:07:30+00:00,20,3.65,10.41,,300.0,344.2
AL945,2026-02-28 07:07:30+00:00,20,3.95,12.7,,297.5,306.7
MHJ45,2026-02-28 07:15:00+00:00,70,3.45,10.99,,305.0,309.5
AL945,2026-02-28 07:15:00+00:00,70,3.5,11.12,,290.0,302.0
AL945,2026-02-28 07:22:30+00:00,70,3.525,10.58,,310.0,322.9
MHJ45,2026-02-28 07:22:30+00:00,70,3.6,10.02,,310.0,362.1
AL945,2026-02-28 07:30:00+00:00,70,3.525,9.75,,310.0,350.4
MHJ45,2026-02-28 07:30:00+00:00,70,3.55,9.83,,315.0,356.3
MHJ45,2026-02-28 07:37:30+00:00,70,3.55,9.79,,320.0,352.7
AL945,2026-02-28 07:37:30+00:00,70,3.525,9.96,,310.0,345.3
AL945,2026-02-28 07:45:00+00:00,40,2.85,9.35,,307.5,293.5
MHJ45,2026-02-28 07:45:00+00:00,40,3.325,10.75,,320.0,314.9
MHJ45,2026-02-28 07:52:30+00:00,70,3.55,10.06,,327.5,362.8
AL945,2026-02-28 07:52:30+00:00,70,3.525,9.97,,305.0,339.9
AL945,2026-02-28 08:00:00+00:00,70,3.55,9.88,,307.5,355.8
MHJ45,2026-02-28 08:00:00+00:00,70,3.4,10.18,,320.0,327.2
AL945,2026-02-28 08:07:30+00:00,80,3.55,9.98,,315.0,347.7
MHJ45,2026-02-28 08:07:30+00:00,60,3.5,9.95,,320.0,346.7
AL945,2026-02-28 08:15:00+00:00,80,3.525,9.72,,302.5,365.4
MHJ45,2026-02-28 08:15:00+00:00,70,3.525,9.78,,320.0,355.9
MHJ45,2026-02-28 08:22:30+00:00,70,3.55,9.8,,317.5,357.8
AL945,2026-02-28 08:22:30+00:00,70,3.475,9.81,,305.0,343.7
AL945,2026-02-28 08:30:00+00:00,80,3.5,9.74,,305.0,346.5
MHJ45,2026-02-28 08:30:00+00:00,45,3.575,10.14,,320.0,348.8
AL945,2026-02-28 08:37:30+00:00,70,3.35,9.73,,305.0,328.9
MHJ45,2026-02-28 08:37:30+00:00,40,4.075,11.06,,315.0,363.9
MHJ45,2026-02-28 08:45:00+00:00,70,4.15,11.25,,307.5,371.9
AL945,2026-02-28 08:45:00+00:00,70,3.275,9.91,,305.0,314.9
MHJ45,2026-02-28 08:52:30+00:00,60,3.675,11.23,,302.5,312.3
AL945,2026-02-28 08:52:30+00:00,80,3.45,9.84,,302.5,338.5
AL945,2026-02-28 09:00:00+00:00,80,3.45,9.79,,300.0,343.7
MHJ45,2026-02-28 09:00:00+00:00,70,4.1,11.79,,292.5,340.3
MHJ45,2026-02-28 09:07:30+00:00,40,4.125,12.18,,280.0,325.8
AL945,2026-02-28 09:07:30+00:00,70,3.325,9.74,,297.5,321.5
AL945,2026-02-28 09:15:00+00:00,70,3.5,9.71,,297.5,341.1
MHJ45,2026-02-28 09:15:00+00:00,40,4.175,12.37,,272.5,320.5
MHJ45,2026-02-28 09:22:30+00:00,70,3.825,11.47,,270.0,319.7
AL945,2026-02-28 09:22:30+00:00,70,3.45,9.63,,295.0,341.4
AL945,2026-02-28 09:30:00+00:00,70,3.4,9.95,,295.0,320.3
MHJ45,2026-02-28 09:30:00+00:00,60,3.775,12.14,,262.5,290.0
MHJ45,2026-02-28 09:37:30+00:00,60,4.325,12.37,,262.5,332.9
AL945,2026-02-28 09:37:30+00:00,70,3.525,10.11,,295.0,323.8
AL945,2026-02-28 09:45:00+00:00,70,3.325,10.35,,290.0,303.8
MHJ45,2026-02-28 09:45:00+00:00,70,4.075,12.99,,260.0,305.7
MHJ45,2026-02-28 09:52:30+00:00,0,3.925,12.3,,262.5,
AL945,2026-02-28 09:52:30+00:00,60,3.25,10.22,,277.5,292.5
MHJ45,2026-02-28 10:00:00+00:00,70,3.925,12.77,,247.5,294.9
AL945,2026-02-28 10:00:00+00:00,70,3.275,10.18,,272.5,304.0
AL945,2026-02-28 10:07:30+00:00,70,3.45,10.46,,272.5,312.4
MHJ45,2026-02-28 10:07:30+00:00,40,3.925,12.89,,240.0,281.1
MHJ45,2026-02-28 10:15:00+00:00,70,3.875,12.76,,237.5,269.1
AL945,2026-02-28 10:15:00+00:00,80,3.45,10.16,,262.5,317.7
AL945,2026-02-28 10:22:30+00:00,70,3.325,10.15,,262.5,302.6
MHJ45,2026-02-28 10:22:30+00:00,70,3.9,12.8,,235.0,271.9
MHJ45,2026-02-28 10:30:00+00:00,40,3.775,12.96,,227.5,262.7
AL945,2026-02-28 10:30:00+00:00,70,3.4,10.14,,262.5,318.3
AL945,2026-02-28 10:37:30+00:00,70,3.15,10.06,,262.5,288.3
MHJ45,2026-02-28 10:37:30+00:00,70,3.725,13.21,,227.5,252.1
AL945,2026-02-28 10:45:00+00:00,70,3.075,9.93,,260.0,284.1
MHJ45,2026-02-28 10:45:00+00:00,60,3.8,13.13,,225.0,249.9
AL945,2026-02-28 10:52:30+00:00,70,3.05,9.67,,262.5,296.0
MHJ45,2026-02-28 10:52:30+00:00,80,4.2,12.59,,225.0,286.4
AL945,2026-02-28 11:00:00+00:00,70,2.975,9.38,,265.0,290.0
MHJ45,2026-02-28 11:00:00+00:00,60,3.95,13.3,,230.0,258.9
MHJ45,2026-02-28 11:07:30+00:00,40,4.352,15.36,,237.5,241.5
AL945,2026-02-28 11:07:30+00:00,70,2.9,9.37,,267.5,281.2
AL945,2026-02-28 11:15:00+00:00,70,2.85,9.45,,265.0,269.2
MHJ45,2026-02-28 11:15:00+00:00,80,4.95,16.67,,225.0,252.9
AL945,2026-02-28 11:22:30+00:00,70,2.825,9.03,,265.0,280.6
MHJ45,2026-02-28 11:22:30+00:00,60,5.325,18.25,,225.0,250.2
MHJ45,2026-02-28 11:30:00+00:00,70,5.6,19.24,,225.0,242.4
AL945,2026-02-28 11:30:00+00:00,70,2.85,9.08,,267.5,275.3
AL945,2026-02-28 11:37:30+00:00,70,3.025,9.45,,260.0,279.1
MHJ45,2026-02-28 11:37:30+00:00,70,5.975,20.55,,222.5,241.2
MHJ45,2026-02-28 11:45:00+00:00,70,6.35,22.08,,222.5,240.9
AL945,2026-02-28 11:45:00+00:00,70,3.25,10.56,,252.5,268.4
AL945,2026-02-28 11:52:30+00:00,40,3.45,11.37,,242.5,263.7
MHJ45,2026-02-28 11:52:30+00:00,70,6.738,23.74,2.03,220.0,238.6
MHJ45,2026-02-28 12:00:00+00:00,70,7.025,25.1,2.05,220.0,230.2
AL945,2026-02-28 12:00:00+00:00,40,3.675,12.56,,235.0,247.3
MHJ45,2026-02-28 12:07:30+00:00,70,7.375,26.1,2.22,217.5,224.3
AL945,2026-02-28 12:07:30+00:00,70,4.35,14.06,,232.5,253.3
MHJ45,2026-02-28 12:15:00+00:00,70,7.55,26.97,2.22,220.0,226.4
AL945,2026-02-28 12:15:00+00:00,70,4.675,15.56,,232.5,255.8
MHJ45,2026-02-28 12:22:30+00:00,70,7.775,27.88,2.40,222.5,228.7
AL945,2026-02-28 12:22:30+00:00,90,5.05,17.19,,230.0,239.9
MHJ45,2026-02-28 12:30:00+00:00,70,8.0,28.89,2.40,222.5,227.7
AL945,2026-02-28 12:30:00+00:00,90,5.45,19.06,,225.0,239.2
MHJ45,2026-02-28 12:37:30+00:00,70,8.1,29.33,2.47,220.0,223.9
AL945,2026-02-28 12:37:30+00:00,90,5.725,20.08,,217.5,232.7
AL945,2026-02-28 12:45:00+00:00,90,6.025,21.0,2.03,217.5,237.6
MHJ45,2026-02-28 12:45:00+00:00,70,8.1,29.47,2.53,217.5,221.4
AL945,2026-02-28 12:52:30+00:00,90,6.225,21.61,2.03,217.5,236.6
MHJ45,2026-02-28 12:52:30+00:00,70,8.0,28.76,2.53,215.0,231.1
MHJ45,2026-02-28 13:00:00+00:00,70,7.975,27.93,2.53,215.0,235.6
AL945,2026-02-28 13:00:00+00:00,90,6.575,22.91,2.22,222.5,232.2
MHJ45,2026-02-28 13:07:30+00:00,70,8.15,28.45,2.67,215.0,230.9
AL945,2026-02-28 13:07:30+00:00,90,6.9,24.23,2.13,225.0,232.8
MHJ45,2026-02-28 13:15:00+00:00,70,8.263,29.26,2.78,212.5,223.8
AL945,2026-02-28 13:15:00+00:00,90,7.15,25.26,2.33,225.0,232.5
AL945,2026-02-28 13:22:30+00:00,90,7.375,26.16,2.17,222.5,234.8
MHJ45,2026-02-28 13:22:30+00:00,70,8.338,29.44,2.83,210.0,226.0
MHJ45,2026-02-28 13:30:00+00:00,70,8.301,29.22,2.88,207.5,233.3
AL945,2026-02-28 13:30:00+00:00,70,7.35,26.06,2.28,220.0,225.2
MHJ45,2026-02-28 13:37:30+00:00,70,8.357,28.68,2.90,207.5,235.2
AL945,2026-02-28 13:37:30+00:00,70,7.6,26.64,2.30,217.5,231.7
MHJ45,2026-02-28 13:45:00+00:00,70,8.507,29.0,2.95,222.5,240.6
AL945,2026-02-28 13:45:00+00:00,90,7.775,27.28,2.40,217.5,231.0
AL945,2026-02-28 13:52:30+00:00,90,7.9,27.66,2.38,217.5,234.0
MHJ45,2026-02-28 13:52:30+00:00,70,8.55,29.0,3.00,202.5,239.5
MHJ45,2026-02-28 14:00:00+00:00,70,8.8,29.37,3.03,202.5,251.1
AL945,2026-02-28 14:00:00+00:00,75,7.975,27.89,2.42,212.5,230.2
AL945,2026-02-28 14:07:30+00:00,90,8.1,28.45,2.45,215.0,231.9
MHJ45,2026-02-28 14:07:30+00:00,70,8.825,30.04,3.05,200.0,233.1
AL945,2026-02-28 14:15:00+00:00,90,8.225,28.55,2.53,217.5,233.6
MHJ45,2026-02-28 14:15:00+00:00,70,9.125,30.81,3.10,197.5,246.0
MHJ45,2026-02-28 14:22:30+00:00,70,9.275,31.58,3.13,200.0,237.0
AL945,2026-02-28 14:22:30+00:00,90,8.175,28.88,2.58,215.0,223.7
AL945,2026-02-28 14:30:00+00:00,70,8.2,28.68,2.60,212.5,226.2
MHJ45,2026-02-28 14:30:00+00:00,70,9.313,31.83,3.15,227.5,236.1
AL945,2026-02-28 14:37:30+00:00,70,8.15,28.41,2.67,207.5,225.3
MHJ45,2026-02-28 14:37:30+00:00,70,9.25,31.34,3.17,210.0,237.6
MHJ45,2026-02-28 14:45:00+00:00,70,9.275,31.08,3.17,205.0,241.4
AL945,2026-02-28 14:45:00+00:00,75,8.15,28.12,2.70,202.5,228.0
MHJ45,2026-02-28 14:52:30+00:00,70,9.3,31.15,3.17,200.0,239.6
AL945,2026-02-28 14:52:30+00:00,85,8.15,27.89,2.70,200.0,233.4
MHJ45,2026-02-28 15:00:00+00:00,70,9.375,31.53,3.25,197.5,243.2
AL945,2026-02-28 15:00:00+00:00,90,8.25,27.55,2.83,197.5,235.6
AL945,2026-02-28 15:07:30+00:00,90,8.3,28.23,2.88,197.5,233.4
MHJ45,2026-02-28 15:07:30+00:00,70,9.375,31.74,3.25,200.0,240.8
MHJ45,2026-02-28 15:15:00+00:00,70,9.275,31.37,3.28,192.5,240.5
AL945,2026-02-28 15:15:00+00:00,95,8.438,28.11,3.10,217.5,238.1
AL945,2026-02-28 15:22:30+00:00,95,8.438,28.2,3.08,202.5,235.5
MHJ45,2026-02-28 15:22:30+00:00,70,9.288,30.86,3.25,232.5,248.1
AL945,2026-02-28 15:30:00+00:00,95,8.538,28.55,3.15,162.5,237.1
MHJ45,2026-02-28 15:30:00+00:00,75,9.2,30.0,3.33,185.0,255.6
MHJ45,2026-02-28 15:37:30+00:00,70,9.313,30.02,3.33,210.0,256.4
AL945,2026-02-28 15:37:30+00:00,95,8.55,29.0,3.17,195.0,230.6
AL945,2026-02-28 15:45:00+00:00,85,8.8,28.86,3.20,197.5,238.6
MHJ45,2026-02-28 15:45:00+00:00,70,9.275,29.88,3.30,190.0,255.9
AL945,2026-02-28 15:52:30+00:00,80,8.863,29.09,3.22,197.5,238.8
MHJ45,2026-02-28 15:52:30+00:00,70,9.375,30.0,,190.0,258.5
MHJ45,2026-02-28 16:00:00+00:00,60,9.6,30.5,3.33,192.5,256.5
AL945,2026-02-28 16:00:00+00:00,85,8.95,29.0,3.20,202.5,245.7
AL945,2026-02-28 16:07:30+00:00,80,9.238,29.79,3.25,192.5,246.7
MHJ45,2026-02-28 16:07:30+00:00,60,9.7,31.02,3.22,192.5,259.2
AL945,2026-02-28 16:15:00+00:00,95,9.263,30.84,3.25,212.5,241.8
MHJ45,2026-02-28 16:15:00+00:00,70,9.825,31.07,3.22,187.5,264.5
MHJ45,2026-02-28 16:22:30+00:00,60,10.1,32.12,3.22,182.5,259.5
AL945,2026-02-28 16:22:30+00:00,85,9.275,31.01,3.20,200.0,238.5
MHJ45,2026-02-28 16:30:00+00:00,70,10.05,32.58,3.38,185.0,254.6
AL945,2026-02-28 16:30:00+00:00,90,9.25,29.93,3.25,210.0,250.7
MHJ45,2026-02-28 16:37:30+00:00,70,10.175,32.49,3.30,222.5,262.6
AL945,2026-02-28 16:37:30+00:00,95,9.45,29.92,3.25,200.0,257.7
MHJ45,2026-02-28 16:45:00+00:00,70,10.275,32.37,3.17,227.5,267.0
AL945,2026-02-28 16:45:00+00:00,90,9.675,31.13,3.28,200.0,257.4
MHJ45,2026-02-28 16:52:30+00:00,70,10.3,32.5,3.28,220.0,265.8
AL945,2026-02-28 16:52:30+00:00,95,9.725,31.64,3.22,197.5,253.3
AL945,2026-02-28 17:00:00+00:00,85,9.788,31.48,3.33,195.0,251.4
MHJ45,2026-02-28 17:00:00+00:00,70,10.45,32.87,3.25,217.5,267.1
AL945,2026-02-28 17:07:30+00:00,90,9.813,31.1,3.30,142.5,256.7
MHJ45,2026-02-28 17:07:30+00:00,90,10.775,33.49,3.22,217.5,274.3
MHJ45,2026-02-28 17:15:00+00:00,70,10.75,35.42,3.15,217.5,257.3
AL945,2026-02-28 17:15:00+00:00,90,9.925,31.97,3.30,140.0,257.1
AL945,2026-02-28 17:22:30+00:00,90,9.988,32.25,3.33,147.5,254.1
MHJ45,2026-02-28 17:22:30+00:00,70,10.775,35.21,,215.0,263.2
AL945,2026-02-28 17:30:00+00:00,70,10.0,32.69,3.33,192.5,252.6
MHJ45,2026-02-28 17:30:00+00:00,70,10.625,34.46,3.33,217.5,255.2
AL945,2026-02-28 17:37:30+00:00,95,9.913,32.52,3.33,202.5,247.7
MHJ45,2026-02-28 17:37:30+00:00,50,10.525,33.99,3.17,212.5,256.6
MHJ45,2026-02-28 17:45:00+00:00,50,10.475,33.88,2.90,212.5,255.9
AL945,2026-02-28 17:45:00+00:00,75,9.85,31.77,3.30,150.0,251.9
AL945,2026-02-28 17:52:30+00:00,95,9.95,32.14,3.25,162.5,255.6
MHJ45,2026-02-28 17:52:30+00:00,70,10.45,33.9,3.30,235.0,253.8
AL945,2026-02-28 18:00:00+00:00,90,9.825,32.28,3.33,202.5,245.4
MHJ45,2026-02-28 18:00:00+00:00,60,10.45,33.68,3.28,230.0,252.1
AL945,2026-02-28 18:07:30+00:00,90,9.975,32.2,3.30,202.5,255.5
MHJ45,2026-02-28 18:07:30+00:00,70,10.2,33.11,,222.5,259.8
AL945,2026-02-28 18:15:00+00:00,90,9.925,32.55,3.35,202.5,250.3
MHJ45,2026-02-28 18:15:00+00:00,70,10.0,32.38,3.10,222.5,251.2
MHJ45,2026-02-28 18:22:30+00:00,60,9.975,31.96,3.08,215.0,254.4
AL945,2026-02-28 18:22:30+00:00,0,9.9,32.43,3.33,207.5,
AL945,2026-02-28 18:30:00+00:00,90,9.888,31.69,3.28,155.0,252.7
MHJ45,2026-02-28 18:30:00+00:00,70,9.825,31.07,3.13,215.0,259.0
AL945,2026-02-28 18:37:30+00:00,90,9.963,32.32,3.22,155.0,252.6
MHJ45,2026-02-28 18:37:30+00:00,70,9.825,30.84,3.08,212.5,259.4
MHJ45,2026-02-28 18:45:00+00:00,70,9.9,31.55,3.20,207.5,262.2
AL945,2026-02-28 18:45:00+00:00,90,9.875,32.09,3.28,212.5,251.4
MHJ45,2026-02-28 18:52:30+00:00,60,9.925,31.6,3.20,205.0,263.0
AL945,2026-02-28 18:52:30+00:00,90,9.9,32.01,3.25,210.0,258.9
AL945,2026-02-28 19:00:00+00:00,75,9.763,31.75,3.20,215.0,252.6
MHJ45,2026-02-28 19:00:00+00:00,70,9.675,32.14,3.17,215.0,245.8
AL945,2026-02-28 19:07:30+00:00,95,9.5,30.79,3.10,212.5,245.8
MHJ45,2026-02-28 19:07:30+00:00,70,9.75,31.67,3.15,205.0,257.8
MHJ45,2026-02-28 19:15:00+00:00,70,9.625,30.8,3.13,205.0,253.5
AL945,2026-02-28 19:15:00+00:00,0,9.575,30.42,3.08,220.0,
MHJ45,2026-02-28 19:22:30+00:00,70,9.675,30.76,3.10,202.5,260.4
AL945,2026-02-28 19:22:30+00:00,65,9.525,30.23,3.08,217.5,252.8
MHJ45,2026-02-28 19:30:00+00:00,50,9.65,31.16,3.05,207.5,257.5
AL945,2026-02-28 19:30:00+00:00,95,9.424,30.18,3.22,144.9,253.0
MHJ45,2026-02-28 19:37:30+00:00,60,9.65,30.76,3.05,210.0,261.1
AL945,2026-02-28 19:37:30+00:00,90,9.4,29.83,2.85,215.0,253.9
AL945,2026-02-28 19:45:00+00:00,95,9.563,30.01,3.20,237.5,263.6
MHJ45,2026-02-28 19:45:00+00:00,70,9.45,29.83,2.97,220.0,261.0
MHJ45,2026-02-28 19:52:30+00:00,70,9.5,29.66,3.00,212.5,270.1
AL945,2026-02-28 19:52:30+00:00,75,9.425,30.0,3.13,212.5,255.3
MHJ45,2026-02-28 20:00:00+00:00,50,9.5,30.39,3.00,212.5,262.1
AL945,2026-02-28 20:00:00+00:00,95,9.475,29.7,2.97,220.0,261.4
MHJ45,2026-02-28 20:07:30+00:00,70,9.525,30.1,2.92,212.5,266.0
AL945,2026-02-28 20:07:30+00:00,95,9.575,29.62,3.10,212.5,268.4
AL945,2026-02-28 20:15:00+00:00,85,9.625,30.0,3.13,212.5,265.4
MHJ45,2026-02-28 20:15:00+00:00,40,8.788,31.04,2.95,210.0,233.4
AL945,2026-02-28 20:22:30+00:00,75,9.625,30.61,3.00,217.5,258.8
MHJ45,2026-02-28 20:22:30+00:00,0,9.625,30.31,2.80,230.0,
AL945,2026-02-28 20:30:00+00:00,75,9.675,30.57,3.05,217.5,258.5
MHJ45,2026-02-28 20:30:00+00:00,0,9.775,30.7,2.85,381.7,
AL945,2026-02-28 20:37:30+00:00,95,9.875,31.01,2.88,212.5,267.5
