station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
MHJ45,2026-02-26 04:37:30+00:00,45,3.35,10.97,,272.5,293.1
AL945,2026-02-26 04:37:30+00:00,70,3.25,9.35,,287.5,329.2
MHJ45,2026-02-26 04:45:00+00:00,60,3.9,10.1,,487.8,391.5
AL945,2026-02-26 04:45:00+00:00,70,2.8,8.35,,302.5,317.8
MHJ45,2026-02-26 04:52:30+00:00,60,3.725,10.68,,277.5,340.3
AL945,2026-02-26 05:00:00+00:00,70,2.45,7.25,,350.0,321.4
MHJ45,2026-02-26 05:00:00+00:00,70,3.725,10.45,,287.5,347.3
MHJ45,2026-02-26 05:07:30+00:00,70,3.425,9.69,,302.5,349.0
AL945,2026-02-26 05:07:30+00:00,70,2.55,6.94,,355.0,359.7
MHJ45,2026-02-26 05:15:00+00:00,70,3.675,9.87,,315.0,361.4
AL945,2026-02-26 05:15:00+00:00,45,2.525,6.71,,468.9,369.0
MHJ45,2026-02-26 05:22:30+00:00,60,3.375,9.71,,320.0,337.6
AL945,2026-02-26 05:22:30+00:00,45,2.15,6.29,,403.1,315.9
AL945,2026-02-26 05:30:00+00:00,45,2.05,5.44,,492.6,339.1
MHJ45,2026-02-26 05:30:00+00:00,70,3.75,9.92,,325.0,375.7
MHJ45,2026-02-26 05:37:30+00:00,55,4.0,10.38,,327.5,386.2
MHJ45,2026-02-26 05:45:00+00:00,20,3.125,9.58,,332.5,316.5
AL945,2026-02-26 05:45:00+00:00,65,2.3,6.44,,422.5,338.3
MHJ45,2026-02-26 05:52:30+00:00,70,3.7,10.26,,325.0,358.2
AL945,2026-02-26 05:52:30+00:00,70,2.225,6.31,,430.0,329.0
MHJ45,2026-02-26 06:00:00+00:00,60,3.65,10.31,,322.5,344.6
AL945,2026-02-26 06:00:00+00:00,45,2.275,5.58,,472.7,400.2
MHJ45,2026-02-26 06:07:30+00:00,70,3.7,10.27,,357.5,368.9
AL945,2026-02-26 06:07:30+00:00,45,2.175,5.8,,466.0,351.2
AL945,2026-02-26 06:15:00+00:00,45,2.05,5.89,,433.5,310.0
MHJ45,2026-02-26 06:15:00+00:00,70,3.9,10.39,,322.5,375.9
MHJ45,2026-02-26 06:22:30+00:00,70,3.875,10.13,,320.0,374.5
MHJ45,2026-02-26 06:30:00+00:00,70,3.875,10.85,,322.5,363.2
AL945,2026-02-26 06:30:00+00:00,45,2.55,5.99,,486.3,447.7
AL945,2026-02-26 06:37:30+00:00,70,2.55,6.41,,415.0,402.6
MHJ45,2026-02-26 06:37:30+00:00,40,2.925,9.15,,347.5,315.5
MHJ45,2026-02-26 06:45:00+00:00,70,4.025,10.37,,325.0,389.8
MHJ45,2026-02-26 06:52:30+00:00,70,3.875,10.31,,347.5,386.4
AL945,2026-02-26 06:52:30+00:00,70,2.2,5.1,,605.0,392.9
MHJ45,2026-02-26 07:00:00+00:00,70,3.95,10.39,,327.5,383.2
AL945,2026-02-26 07:00:00+00:00,45,2.25,5.59,,480.4,397.4
MHJ45,2026-02-26 07:07:30+00:00,40,3.475,9.46,,322.5,370.6
MHJ45,2026-02-26 07:15:00+00:00,70,3.225,9.38,,315.0,332.3
AL945,2026-02-26 07:15:00+00:00,45,2.1,5.01,,559.2,397.2
MHJ45,2026-02-26 07:22:30+00:00,70,3.35,9.61,,310.0,335.4
MHJ45,2026-02-26 07:30:00+00:00,70,3.9,10.16,,310.0,380.4
MHJ45,2026-02-26 07:37:30+00:00,70,3.675,9.88,,310.0,366.0
MHJ45,2026-02-26 07:45:00+00:00,70,3.45,9.83,,315.0,344.2
MHJ45,2026-02-26 07:52:30+00:00,70,3.175,9.82,,305.0,310.5
MHJ45,2026-02-26 08:00:00+00:00,40,3.025,9.56,,300.0,301.1
MHJ45,2026-02-26 08:07:30+00:00,70,3.5,10.53,,300.0,322.9
AL945,2026-02-26 08:07:30+00:00,70,3.05,8.26,,322.5,351.5
AL945,2026-02-26 08:15:00+00:00,60,2.85,8.16,,325.0,333.3
MHJ45,2026-02-26 08:15:00+00:00,70,2.875,9.42,,295.0,289.8
AL945,2026-02-26 08:22:30+00:00,70,2.725,7.91,,330.0,329.1
MHJ45,2026-02-26 08:22:30+00:00,70,3.25,9.29,,297.5,341.8
AL945,2026-02-26 08:30:00+00:00,60,2.625,7.68,,345.0,323.4
MHJ45,2026-02-26 08:30:00+00:00,70,3.15,9.12,,297.5,324.8
AL945,2026-02-26 08:37:30+00:00,70,2.425,7.25,,382.5,312.6
MHJ45,2026-02-26 08:37:30+00:00,50,2.75,7.75,,300.0,340.4
AL945,2026-02-26 08:45:00+00:00,70,2.575,7.12,,385.0,350.2
MHJ45,2026-02-26 08:45:00+00:00,60,3.35,8.86,,332.5,368.2
AL945,2026-02-26 08:52:30+00:00,70,2.675,6.95,,402.5,372.2
MHJ45,2026-02-26 08:52:30+00:00,60,2.975,8.96,,330.0,335.2
MHJ45,2026-02-26 09:00:00+00:00,70,2.175,6.86,,360.0,289.4
AL945,2026-02-26 09:00:00+00:00,70,2.5,6.68,,390.0,359.5
MHJ45,2026-02-26 09:07:30+00:00,70,2.3,6.55,,387.5,336.2
AL945,2026-02-26 09:15:00+00:00,45,2.525,6.88,,390.0,354.4
MHJ45,2026-02-26 09:15:00+00:00,70,2.65,7.65,,420.0,406.6
MHJ45,2026-02-26 09:22:30+00:00,70,2.35,6.45,,392.5,418.7
AL945,2026-02-26 09:22:30+00:00,70,2.3,6.72,,407.5,320.0
MHJ45,2026-02-26 09:30:00+00:00,70,2.275,6.32,,397.5,353.9
AL945,2026-02-26 09:30:00+00:00,60,2.35,7.12,,375.0,311.7
MHJ45,2026-02-26 09:37:30+00:00,70,2.3,6.49,,395.0,337.6
AL945,2026-02-26 09:37:30+00:00,70,2.6,7.97,,370.0,314.2
MHJ45,2026-02-26 09:45:00+00:00,60,2.275,6.17,,460.0,373.0
AL945,2026-02-26 09:45:00+00:00,70,2.65,7.51,,335.0,341.6
AL945,2026-02-26 09:52:30+00:00,60,2.45,7.21,,342.5,314.2
MHJ45,2026-02-26 10:00:00+00:00,70,2.15,6.22,,402.5,319.8
AL945,2026-02-26 10:00:00+00:00,60,2.575,7.04,,377.5,353.4
AL945,2026-02-26 10:07:30+00:00,45,2.3,6.6,,385.0,329.2
MHJ45,2026-02-26 10:07:30+00:00,60,2.425,6.76,,410.0,345.1
MHJ45,2026-02-26 10:15:00+00:00,40,2.175,6.76,,350.0,302.3
AL945,2026-02-26 10:15:00+00:00,70,2.625,7.88,,325.0,310.7
MHJ45,2026-02-26 10:30:00+00:00,90,2.175,5.53,,510.0,355.6
AL945,2026-02-26 10:30:00+00:00,70,2.7,8.03,,327.5,316.8
AL945,2026-02-26 10:37:30+00:00,70,2.8,8.04,,337.5,350.3
MHJ45,2026-02-26 10:37:30+00:00,60,2.2,6.14,,442.5,331.3
AL945,2026-02-26 10:45:00+00:00,70,2.625,7.64,,340.0,323.6
MHJ45,2026-02-26 10:45:00+00:00,60,2.275,6.14,,432.5,333.6
MHJ45,2026-02-26 10:52:30+00:00,70,2.625,7.89,,325.0,297.2
AL945,2026-02-26 10:52:30+00:00,70,2.625,7.65,,340.0,322.8
AL945,2026-02-26 11:00:00+00:00,70,2.55,7.44,,345.0,320.9
MHJ45,2026-02-26 11:00:00+00:00,90,3.05,9.08,,295.0,302.9
AL945,2026-02-26 11:07:30+00:00,70,2.625,7.3,,345.0,343.3
MHJ45,2026-02-26 11:07:30+00:00,70,3.425,10.53,,267.5,294.4
AL945,2026-02-26 11:15:00+00:00,70,2.45,7.62,,350.0,299.6
MHJ45,2026-02-26 11:15:00+00:00,60,3.775,12.4,,252.5,262.8
MHJ45,2026-02-26 11:22:30+00:00,70,3.95,12.73,,247.5,261.3
AL945,2026-02-26 11:22:30+00:00,70,2.575,7.43,,337.5,316.3
MHJ45,2026-02-26 11:30:00+00:00,70,4.15,13.51,,242.5,251.7
AL945,2026-02-26 11:30:00+00:00,70,2.625,7.67,,330.0,308.1
AL945,2026-02-26 11:37:30+00:00,70,2.675,8.4,,315.0,284.6
MHJ45,2026-02-26 11:37:30+00:00,70,4.45,14.24,,242.5,256.7
AL945,2026-02-26 11:45:00+00:00,70,2.95,8.57,,297.5,309.1
MHJ45,2026-02-26 11:45:00+00:00,90,4.85,15.95,,240.0,256.5
AL945,2026-02-26 11:52:30+00:00,70,3.175,9.35,,285.0,293.3
MHJ45,2026-02-26 11:52:30+00:00,90,5.225,17.47,,237.5,251.1
AL945,2026-02-26 12:00:00+00:00,90,3.375,10.82,,277.5,274.4
MHJ45,2026-02-26 12:00:00+00:00,70,5.475,18.79,,230.0,240.3
MHJ45,2026-02-26 12:07:30+00:00,70,5.625,18.78,2.03,232.5,242.5
AL945,2026-02-26 12:07:30+00:00,70,3.675,11.95,,267.5,267.0
AL945,2026-02-26 12:15:00+00:00,70,4.025,12.88,,262.5,265.6
MHJ45,2026-02-26 12:15:00+00:00,70,5.55,18.6,2.05,237.5,248.2
MHJ45,2026-02-26 12:22:30+00:00,70,5.7,18.89,2.17,230.0,236.7
AL945,2026-02-26 12:22:30+00:00,90,4.375,14.2,,252.5,260.7
AL945,2026-02-26 12:30:00+00:00,80,4.9,16.46,,242.5,250.2
MHJ45,2026-02-26 12:30:00+00:00,70,6.025,19.16,2.25,230.0,248.9
MHJ45,2026-02-26 12:37:30+00:00,70,6.5,21.47,2.30,232.5,250.0
AL945,2026-02-26 12:37:30+00:00,60,5.175,17.99,,237.5,239.7
MHJ45,2026-02-26 12:45:00+00:00,75,6.775,23.3,2.50,232.5,245.3
AL945,2026-02-26 12:45:00+00:00,70,5.275,18.42,,232.5,238.9
MHJ45,2026-02-26 12:52:30+00:00,70,6.907,24.06,2.53,235.0,237.2
AL945,2026-02-26 12:52:30+00:00,90,5.325,18.42,,230.0,241.8
AL945,2026-02-26 13:00:00+00:00,70,5.475,18.88,2.10,232.5,229.5
MHJ45,2026-02-26 13:00:00+00:00,75,6.95,24.6,2.53,240.0,233.1
AL945,2026-02-26 13:07:30+00:00,90,5.663,19.35,2.17,232.5,247.1
MHJ45,2026-02-26 13:07:30+00:00,70,6.775,24.08,2.53,235.0,226.9
AL945,2026-02-26 13:15:00+00:00,90,5.707,19.54,2.22,235.0,234.6
MHJ45,2026-02-26 13:15:00+00:00,70,6.75,23.11,2.53,227.5,238.6
AL945,2026-02-26 13:22:30+00:00,80,5.825,19.6,2.28,222.5,233.3
MHJ45,2026-02-26 13:22:30+00:00,60,6.55,22.25,2.67,222.5,235.8
MHJ45,2026-02-26 13:30:00+00:00,70,6.95,23.0,2.42,222.5,242.8
AL945,2026-02-26 13:30:00+00:00,70,5.8,19.72,2.28,220.0,231.4
MHJ45,2026-02-26 13:37:30+00:00,70,6.8,23.45,2.72,220.0,234.3
AL945,2026-02-26 13:37:30+00:00,90,5.925,19.88,2.40,225.0,232.0
AL945,2026-02-26 13:45:00+00:00,90,6.225,20.32,2.33,217.5,242.2
MHJ45,2026-02-26 13:45:00+00:00,70,6.675,23.07,2.80,215.0,232.6
MHJ45,2026-02-26 13:52:30+00:00,70,6.65,22.88,2.83,220.0,236.5
AL945,2026-02-26 13:52:30+00:00,70,6.353,21.55,2.53,215.0,242.4
MHJ45,2026-02-26 14:00:00+00:00,75,6.588,22.24,2.70,242.5,231.7
AL945,2026-02-26 14:00:00+00:00,0,6.35,22.18,2.42,232.5,
MHJ45,2026-02-26 14:07:30+00:00,70,6.45,20.66,2.75,210.0,237.1
AL945,2026-02-26 14:07:30+00:00,75,6.363,21.7,2.55,242.5,232.8
AL945,2026-02-26 14:15:00+00:00,70,6.407,20.62,2.58,235.0,252.5
MHJ45,2026-02-26 14:15:00+00:00,60,11.4,27.27,2.78,565.0,391.1
MHJ45,2026-02-26 14:22:30+00:00,80,11.25,27.14,2.83,205.0,416.1
AL945,2026-02-26 14:22:30+00:00,70,6.788,21.34,2.63,215.0,252.4
AL945,2026-02-26 14:30:00+00:00,80,6.913,23.04,2.67,140.0,238.7
MHJ45,2026-02-26 14:30:00+00:00,80,11.175,27.03,2.88,550.0,397.2
AL945,2026-02-26 14:37:30+00:00,70,7.025,23.26,2.65,222.5,241.1
MHJ45,2026-02-26 14:37:30+00:00,70,7.363,23.73,2.88,280.0,253.6
MHJ45,2026-02-26 14:45:00+00:00,75,7.438,24.96,2.85,265.0,239.6
AL945,2026-02-26 14:45:00+00:00,70,7.4,24.12,2.60,140.0,247.0
AL945,2026-02-26 14:52:30+00:00,75,7.356,24.87,2.78,242.5,241.2
MHJ45,2026-02-26 14:52:30+00:00,75,7.538,25.23,2.83,257.5,247.7
AL945,2026-02-26 15:00:00+00:00,70,7.238,24.33,2.83,252.5,236.0
MHJ45,2026-02-26 15:00:00+00:00,70,7.575,24.69,2.83,225.0,243.3
MHJ45,2026-02-26 15:07:30+00:00,70,7.475,24.1,3.03,232.5,246.7
AL945,2026-02-26 15:07:30+00:00,75,7.188,24.52,2.85,247.5,229.2
MHJ45,2026-02-26 15:15:00+00:00,70,7.575,24.73,3.08,205.0,249.2
AL945,2026-02-26 15:15:00+00:00,70,7.113,23.76,2.88,245.0,231.5
AL945,2026-02-26 15:22:30+00:00,70,7.125,23.29,2.90,192.5,249.4
MHJ45,2026-02-26 15:22:30+00:00,70,7.638,24.61,3.10,250.0,251.6
AL945,2026-02-26 15:30:00+00:00,70,7.35,22.88,2.88,222.5,250.6
MHJ45,2026-02-26 15:30:00+00:00,75,7.613,25.27,3.13,250.0,240.1
AL945,2026-02-26 15:37:30+00:00,70,7.525,24.43,2.85,205.0,252.0
MHJ45,2026-02-26 15:37:30+00:00,70,7.675,24.75,3.15,202.5,244.3
AL945,2026-02-26 15:45:00+00:00,75,7.45,24.54,2.85,205.0,242.4
MHJ45,2026-02-26 15:45:00+00:00,60,7.763,25.06,3.17,257.5,242.2
AL945,2026-02-26 15:52:30+00:00,70,7.525,24.1,2.83,197.5,248.4
MHJ45,2026-02-26 15:52:30+00:00,70,7.7,25.03,3.20,187.5,248.8
MHJ45,2026-02-26 16:00:00+00:00,40,7.7,24.75,3.15,190.0,247.8
AL945,2026-02-26 16:00:00+00:00,95,7.463,24.41,2.95,275.0,243.5
AL945,2026-02-26 16:07:30+00:00,95,7.6,24.79,2.95,220.0,248.3
MHJ45,2026-02-26 16:07:30+00:00,80,13.088,30.58,3.20,235.0,431.3
AL945,2026-02-26 16:15:00+00:00,70,7.663,24.48,2.88,257.5,252.7
MHJ45,2026-02-26 16:15:00+00:00,75,8.238,26.31,3.22,255.0,255.2
MHJ45,2026-02-26 16:22:30+00:00,70,8.525,27.52,3.22,222.5,252.3
AL945,2026-02-26 16:22:30+00:00,70,7.688,24.08,2.85,247.5,260.1
AL945,2026-02-26 16:30:00+00:00,80,7.825,25.0,2.90,230.0,253.6
MHJ45,2026-02-26 16:30:00+00:00,75,8.75,28.69,3.28,235.0,253.6
MHJ45,2026-02-26 16:37:30+00:00,70,8.775,28.73,3.25,220.0,253.2
AL945,2026-02-26 16:37:30+00:00,90,7.938,25.58,2.92,270.0,259.4
MHJ45,2026-02-26 16:45:00+00:00,75,8.875,28.65,3.20,220.0,256.3
AL945,2026-02-26 16:45:00+00:00,95,7.813,25.09,2.90,235.0,249.6
AL945,2026-02-26 16:52:30+00:00,90,7.813,24.97,2.88,262.5,256.9
MHJ45,2026-02-26 16:52:30+00:00,70,8.8,28.87,2.83,212.5,250.7
MHJ45,2026-02-26 17:00:00+00:00,70,8.75,28.77,3.22,220.0,247.9
AL945,2026-02-26 17:00:00+00:00,60,7.438,26.17,3.13,272.5,226.3
AL945,2026-02-26 17:07:30+00:00,95,8.013,26.34,3.10,252.5,240.6
MHJ45,2026-02-26 17:07:30+00:00,70,8.75,27.87,3.10,222.5,255.0
MHJ45,2026-02-26 17:15:00+00:00,70,8.8,28.05,3.25,212.5,257.5
AL945,2026-02-26 17:15:00+00:00,90,7.788,25.57,3.00,257.5,237.3
MHJ45,2026-02-26 17:22:30+00:00,60,9.138,28.89,3.00,250.0,259.6
AL945,2026-02-26 17:22:30+00:00,40,7.35,24.83,2.97,235.0,235.5
AL945,2026-02-26 17:30:00+00:00,90,7.888,25.87,2.95,275.0,240.7
MHJ45,2026-02-26 17:30:00+00:00,70,9.225,29.83,3.13,210.0,262.4
MHJ45,2026-02-26 17:37:30+00:00,70,9.2,30.28,3.15,205.0,251.9
AL945,2026-02-26 17:37:30+00:00,95,7.988,25.81,2.95,255.0,249.8
AL945,2026-02-26 17:45:00+00:00,95,7.888,24.99,2.75,230.0,248.1
MHJ45,2026-02-26 17:45:00+00:00,70,9.188,30.43,3.15,257.5,249.9
AL945,2026-02-26 17:52:30+00:00,90,8.025,25.53,3.05,243.9,254.7
MHJ45,2026-02-26 17:52:30+00:00,60,9.125,29.4,3.15,220.0,252.1
MHJ45,2026-02-26 18:00:00+00:00,70,8.925,29.05,2.97,205.0,251.7
AL945,2026-02-26 18:00:00+00:00,90,7.95,26.1,3.05,200.0,241.0
AL945,2026-02-26 18:07:30+00:00,90,8.0,26.1,3.00,187.5,247.3
MHJ45,2026-02-26 18:07:30+00:00,70,9.1,29.7,2.97,210.0,258.1
MHJ45,2026-02-26 18:15:00+00:00,60,9.225,30.2,2.90,210.0,251.5
AL945,2026-02-26 18:15:00+00:00,90,7.938,26.37,3.15,265.0,237.8
AL945,2026-02-26 18:22:30+00:00,80,7.825,26.21,3.00,210.0,232.8
MHJ45,2026-02-26 18:22:30+00:00,60,9.125,29.71,3.03,217.5,252.4
MHJ45,2026-02-26 18:30:00+00:00,70,8.925,29.22,3.03,217.5,250.9
AL945,2026-02-26 18:30:00+00:00,90,7.804,24.86,2.95,242.5,244.7
MHJ45,2026-02-26 18:37:30+00:00,70,8.9,28.91,2.88,212.5,252.3
AL945,2026-02-26 18:37:30+00:00,70,7.9,25.11,3.13,200.0,252.2
MHJ45,2026-02-26 18:45:00+00:00,60,9.125,29.27,2.85,212.5,257.8
AL945,2026-02-26 18:45:00+00:00,90,7.988,25.04,3.13,215.0,257.8
MHJ45,2026-02-26 18:52:30+00:00,70,8.875,28.92,3.03,215.0,247.7
AL945,2026-02-26 18:52:30+00:00,70,7.975,25.61,3.10,200.0,252.5
MHJ45,2026-02-26 19:00:00+00:00,70,9.075,29.01,2.95,217.5,263.3
AL945,2026-02-26 19:00:00+00:00,75,8.024,25.3,3.10,152.5,257.0
AL945,2026-02-26 19:07:30+00:00,90,8.138,25.35,3.10,242.5,261.4
MHJ45,2026-02-26 19:07:30+00:00,70,9.15,30.1,2.83,215.0,253.3
AL945,2026-02-26 19:15:00+00:00,95,8.138,26.19,3.05,275.0,249.7
MHJ45,2026-02-26 19:15:00+00:00,70,8.9,29.81,2.72,207.5,245.2
MHJ45,2026-02-26 19:22:30+00:00,70,8.85,28.69,2.63,212.5,260.1
AL945,2026-02-26 19:22:30+00:00,90,8.213,26.13,3.05,230.0,248.3
MHJ45,2026-02-26 19:30:00+00:00,70,8.825,28.2,3.08,210.0,264.7
AL945,2026-02-26 19:30:00+00:00,75,8.363,26.81,3.00,270.0,256.0
MHJ45,2026-02-26 19:37:30+00:00,70,8.8,27.66,3.08,225.0,265.7
AL945,2026-02-26 19:37:30+00:00,70,8.413,26.77,3.03,235.0,257.1
MHJ45,2026-02-26 19:45:00+00:00,70,8.9,28.4,3.00,212.5,263.1
AL945,2026-02-26 19:45:00+00:00,95,8.35,27.07,3.10,237.5,247.0
MHJ45,2026-02-26 19:52:30+00:00,70,8.875,28.14,2.53,142.5,265.9
AL945,2026-02-26 19:52:30+00:00,90,8.325,26.13,2.97,207.5,256.7
MHJ45,2026-02-26 20:00:00+00:00,70,8.85,28.22,2.53,140.0,260.3
AL945,2026-02-26 20:00:00+00:00,90,8.338,26.42,3.13,252.5,255.1
AL945,2026-02-26 20:07:30+00:00,90,8.338,26.65,3.13,220.0,254.8
MHJ45,2026-02-26 20:07:30+00:00,70,8.925,28.36,2.53,212.5,267.6
AL945,2026-02-26 20:15:00+00:00,70,8.338,26.33,3.08,222.5,253.6
MHJ45,2026-02-26 20:15:00+00:00,70,9.075,28.75,2.80,212.5,268.0
MHJ45,2026-02-26 20:22:30+00:00,70,9.175,29.62,2.53,147.5,262.4
AL945,2026-02-26 20:22:30+00:00,90,8.538,26.65,3.05,220.0,265.7
AL945,2026-02-26 20:30:00+00:00,40,8.025,27.7,3.00,215.0,234.9
MHJ45,2026-02-26 20:30:00+00:00,70,9.188,29.49,2.53,237.5,263.8
MHJ45,2026-02-26 20:37:30+00:00,70,9.2,29.44,2.53,220.0,263.9
AL945,2026-02-26 20:37:30+00:00,75,8.538,27.21,3.00,247.5,255.8
AL945,2026-02-26 20:45:00+00:00,80,8.788,27.58,2.97,207.5,261.2
MHJ45,2026-02-26 20:45:00+00:00,70,9.175,29.61,2.53,222.5,263.9
AL945,2026-02-26 20:52:30+00:00,70,8.588,27.61,2.88,205.0,251.8
MHJ45,2026-02-26 20:52:30+00:00,70,9.175,29.31,2.47,142.5,263.8
AL945,2026-02-26 21:00:00+00:00,60,8.488,28.14,2.83,302.5,238.3
MHJ45,2026-02-26 21:00:00+00:00,70,9.213,29.66,2.53,142.5,264.2
MHJ45,2026-02-26 21:07:30+00:00,70,9.2,29.66,2.53,222.5,262.3
AL945,2026-02-26 21:07:30+00:00,40,8.104,28.47,2.83,242.5,231.9
MHJ45,2026-02-26 21:15:00+00:00,70,9.075,29.44,2.50,230.0,259.3
AL945,2026-02-26 21:15:00+00:00,80,8.888,28.04,2.78,247.5,260.3
AL945,2026-02-26 21:22:30+00:00,85,8.913,28.38,2.67,222.5,261.2
MHJ45,2026-02-26 21:22:30+00:00,70,8.9,29.14,2.22,217.5,254.7
