station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
AL945,2026-02-24 09:07:30+00:00,60,2.4,5.65,,580.0,429.8
MHJ45,2026-02-24 09:07:30+00:00,70,3.275,10.38,,285.0,297.9
MHJ45,2026-02-24 09:15:00+00:00,60,3.45,10.85,,267.5,300.6
AL945,2026-02-24 09:22:30+00:00,60,2.25,6.11,,470.0,350.7
MHJ45,2026-02-24 09:22:30+00:00,70,3.3,10.76,,260.0,286.0
AL945,2026-02-24 09:30:00+00:00,60,2.225,5.78,,485.0,351.3
MHJ45,2026-02-24 09:30:00+00:00,40,3.35,11.31,,250.0,273.8
MHJ45,2026-02-24 09:37:30+00:00,60,3.425,12.03,,245.0,262.8
MHJ45,2026-02-24 09:45:00+00:00,70,3.4,11.53,,242.5,270.8
MHJ45,2026-02-24 09:52:30+00:00,60,3.375,11.8,,242.5,263.0
MHJ45,2026-02-24 10:00:00+00:00,40,3.1,11.05,,227.5,246.2
AL945,2026-02-24 10:00:00+00:00,65,2.175,6.11,,430.0,325.2
MHJ45,2026-02-24 10:07:30+00:00,70,2.975,11.23,,220.0,230.6
MHJ45,2026-02-24 10:15:00+00:00,40,2.825,10.4,,230.0,242.7
AL945,2026-02-24 10:15:00+00:00,0,15.75,67.47,,215.0,
MHJ45,2026-02-24 10:22:30+00:00,40,2.675,9.3,,235.0,270.5
MHJ45,2026-02-24 10:30:00+00:00,0,3.0,9.81,,255.0,
MHJ45,2026-02-24 10:37:30+00:00,40,2.275,7.79,,285.0,257.4
MHJ45,2026-02-24 10:45:00+00:00,60,2.813,8.6,,362.5,291.2
MHJ45,2026-02-24 10:52:30+00:00,40,2.625,7.73,,317.5,304.7
MHJ45,2026-02-24 11:00:00+00:00,60,2.8,8.78,,290.0,283.0
MHJ45,2026-02-24 11:07:30+00:00,70,3.025,9.76,,260.0,264.8
MHJ45,2026-02-24 11:15:00+00:00,60,3.45,11.19,,240.0,267.2
MHJ45,2026-02-24 11:22:30+00:00,70,3.75,12.5,,230.0,248.5
MHJ45,2026-02-24 11:30:00+00:00,70,4.175,13.99,,230.0,251.8
MHJ45,2026-02-24 11:37:30+00:00,40,4.475,15.72,,222.5,230.2
MHJ45,2026-02-24 11:45:00+00:00,40,4.75,16.94,,217.5,222.5
AL945,2026-02-24 11:45:00+00:00,90,2.2,6.31,,395.0,299.9
AL945,2026-02-24 11:52:30+00:00,70,2.45,7.65,,320.0,276.0
MHJ45,2026-02-24 11:52:30+00:00,90,5.175,18.29,,217.5,246.7
AL945,2026-02-24 12:00:00+00:00,70,2.85,8.82,,280.0,276.7
MHJ45,2026-02-24 12:00:00+00:00,70,5.35,19.0,,215.0,229.6
AL945,2026-02-24 12:07:30+00:00,60,3.475,10.86,,257.5,274.0
MHJ45,2026-02-24 12:07:30+00:00,40,5.375,18.99,,210.0,224.3
MHJ45,2026-02-24 12:15:00+00:00,90,5.55,19.06,,217.5,228.4
AL945,2026-02-24 12:15:00+00:00,60,3.85,12.48,,245.0,258.4
AL945,2026-02-24 12:22:30+00:00,70,4.225,13.88,,230.0,261.1
MHJ45,2026-02-24 12:22:30+00:00,60,5.85,20.63,2.05,215.0,225.1
AL945,2026-02-24 12:30:00+00:00,75,4.675,15.28,,210.0,248.5
MHJ45,2026-02-24 12:30:00+00:00,70,6.25,21.23,2.15,217.5,244.4
AL945,2026-02-24 12:37:30+00:00,90,4.575,15.82,,212.5,237.7
MHJ45,2026-02-24 12:37:30+00:00,70,6.325,21.84,2.28,215.0,234.8
MHJ45,2026-02-24 12:45:00+00:00,70,6.375,22.03,2.47,217.5,225.5
AL945,2026-02-24 12:45:00+00:00,90,5.375,18.44,,252.5,241.2
AL945,2026-02-24 12:52:30+00:00,70,5.8,20.01,,230.0,243.2
MHJ45,2026-02-24 12:52:30+00:00,50,6.863,23.52,2.53,215.0,233.0
AL945,2026-02-24 13:00:00+00:00,70,6.2,21.6,,225.0,242.1
MHJ45,2026-02-24 13:00:00+00:00,70,7.052,24.48,2.53,227.5,225.4
AL945,2026-02-24 13:07:30+00:00,95,6.55,23.4,2.05,227.5,232.7
MHJ45,2026-02-24 13:07:30+00:00,70,7.338,25.75,2.60,230.0,231.3
MHJ45,2026-02-24 13:15:00+00:00,70,7.363,25.04,2.65,222.5,236.4
AL945,2026-02-24 13:15:00+00:00,90,6.763,23.74,2.20,225.0,233.1
AL945,2026-02-24 13:22:30+00:00,95,6.713,23.83,2.25,222.5,228.6
MHJ45,2026-02-24 13:22:30+00:00,70,7.2,24.45,2.67,222.5,233.5
MHJ45,2026-02-24 13:30:00+00:00,70,7.375,25.66,2.63,215.0,235.0
AL945,2026-02-24 13:30:00+00:00,75,6.775,24.01,2.20,222.5,230.0
MHJ45,2026-02-24 13:37:30+00:00,70,7.4,25.01,2.70,210.0,237.7
AL945,2026-02-24 13:37:30+00:00,0,6.975,24.34,2.28,220.0,
AL945,2026-02-24 13:45:00+00:00,0,6.975,23.83,2.33,215.0,
MHJ45,2026-02-24 13:45:00+00:00,90,7.575,24.39,2.72,210.0,253.4
MHJ45,2026-02-24 13:52:30+00:00,60,8.025,26.92,2.72,255.0,231.7
AL945,2026-02-24 13:52:30+00:00,40,6.475,23.36,2.40,210.0,213.9
AL945,2026-02-24 14:00:00+00:00,95,7.813,28.41,2.45,212.5,223.7
MHJ45,2026-02-24 14:00:00+00:00,70,8.375,28.1,2.80,202.5,243.2
MHJ45,2026-02-24 14:07:30+00:00,70,8.7,29.59,2.72,197.5,241.8
AL945,2026-02-24 14:07:30+00:00,95,7.588,27.88,2.55,220.0,213.8
MHJ45,2026-02-24 14:15:00+00:00,70,8.788,30.46,2.88,227.5,231.3
AL945,2026-02-24 14:15:00+00:00,90,7.55,26.42,2.55,207.5,226.1
AL945,2026-02-24 14:22:30+00:00,95,7.525,26.33,2.63,205.0,227.0
MHJ45,2026-02-24 14:22:30+00:00,70,8.85,30.99,2.83,192.5,232.7
MHJ45,2026-02-24 14:30:00+00:00,50,8.7,29.9,2.92,192.5,231.9
AL945,2026-02-24 14:30:00+00:00,80,7.525,25.69,2.63,207.5,227.2
AL945,2026-02-24 14:37:30+00:00,90,7.875,26.98,2.70,205.0,234.4
MHJ45,2026-02-24 14:37:30+00:00,70,8.625,29.19,2.72,192.5,230.6
AL945,2026-02-24 14:45:00+00:00,95,8.038,26.7,2.72,147.5,239.6
MHJ45,2026-02-24 14:45:00+00:00,70,8.75,28.86,2.97,220.0,245.4
AL945,2026-02-24 14:52:30+00:00,95,8.363,28.56,2.78,140.0,237.2
MHJ45,2026-02-24 14:52:30+00:00,70,8.775,29.54,2.97,197.5,241.1
AL945,2026-02-24 15:00:00+00:00,95,8.338,29.52,2.78,152.5,225.7
MHJ45,2026-02-24 15:00:00+00:00,60,8.8,30.21,2.95,197.5,235.3
AL945,2026-02-24 15:07:30+00:00,75,8.263,28.78,2.83,230.0,226.5
MHJ45,2026-02-24 15:07:30+00:00,60,9.125,30.23,2.90,182.5,241.3
MHJ45,2026-02-24 15:15:00+00:00,70,9.15,30.5,3.05,182.5,244.1
AL945,2026-02-24 15:15:00+00:00,95,8.338,27.5,2.85,225.0,245.6
AL945,2026-02-24 15:22:30+00:00,95,8.375,28.46,2.83,210.0,234.0
MHJ45,2026-02-24 15:22:30+00:00,70,9.225,29.76,3.13,205.0,258.6
MHJ45,2026-02-24 15:30:00+00:00,40,9.65,32.55,3.10,212.5,246.1
AL945,2026-02-24 15:30:00+00:00,95,8.625,27.87,2.88,202.5,245.9
AL945,2026-02-24 15:37:30+00:00,80,9.063,30.23,2.92,220.0,241.3
MHJ45,2026-02-24 15:37:30+00:00,60,9.838,32.43,3.17,222.5,247.8
MHJ45,2026-02-24 15:45:00+00:00,70,9.8,33.2,3.10,185.0,241.7
AL945,2026-02-24 15:45:00+00:00,85,9.175,29.85,2.83,202.5,248.8
MHJ45,2026-02-24 15:52:30+00:00,40,9.725,32.44,3.17,217.5,244.8
AL945,2026-02-24 15:52:30+00:00,75,9.3,31.54,2.97,195.0,238.5
AL945,2026-02-24 16:00:00+00:00,90,9.7,31.17,2.83,220.0,257.5
MHJ45,2026-02-24 16:00:00+00:00,70,9.85,32.1,3.13,222.5,254.8
MHJ45,2026-02-24 16:07:30+00:00,70,9.9,32.44,3.17,215.0,250.8
AL945,2026-02-24 16:07:30+00:00,75,9.788,33.17,2.88,225.0,241.7
MHJ45,2026-02-24 16:15:00+00:00,70,10.2,33.72,3.10,217.5,249.9
AL945,2026-02-24 16:15:00+00:00,75,9.95,32.85,3.00,212.5,251.6
MHJ45,2026-02-24 16:22:30+00:00,70,10.263,33.7,3.15,240.0,253.3
AL945,2026-02-24 16:22:30+00:00,95,9.838,33.72,2.95,242.5,238.0
AL945,2026-02-24 16:30:00+00:00,85,9.925,33.4,3.00,210.0,236.6
MHJ45,2026-02-24 16:30:00+00:00,70,10.225,34.03,,212.5,253.1
MHJ45,2026-02-24 16:37:30+00:00,70,10.4,34.25,3.10,220.0,244.2
AL945,2026-02-24 16:37:30+00:00,85,9.888,33.24,3.05,230.0,236.5
MHJ45,2026-02-24 16:45:00+00:00,90,10.525,35.24,3.10,237.5,237.5
AL945,2026-02-24 16:45:00+00:00,75,9.788,33.59,3.03,282.5,222.1
MHJ45,2026-02-24 16:52:30+00:00,90,10.6,35.7,3.33,217.5,241.0
AL945,2026-02-24 16:52:30+00:00,75,9.363,31.95,3.05,140.0,229.5
MHJ45,2026-02-24 17:00:00+00:00,40,9.863,35.57,3.30,240.0,223.7
AL945,2026-02-24 17:00:00+00:00,80,9.838,30.42,3.10,225.0,258.2
MHJ45,2026-02-24 17:07:30+00:00,70,10.488,35.38,3.25,227.5,241.0
AL945,2026-02-24 17:07:30+00:00,95,9.725,32.04,3.17,195.0,249.4
AL945,2026-02-24 17:15:00+00:00,45,8.6,31.58,3.33,222.5,213.5
MHJ45,2026-02-24 17:15:00+00:00,60,10.125,33.65,3.35,225.0,240.1
MHJ45,2026-02-24 17:22:30+00:00,70,9.925,32.25,3.33,212.5,251.6
AL945,2026-02-24 17:22:30+00:00,65,9.675,31.07,3.28,192.5,262.2
MHJ45,2026-02-24 17:30:00+00:00,70,9.95,32.64,3.25,200.0,254.1
AL945,2026-02-24 17:30:00+00:00,85,9.138,30.89,3.28,150.0,232.1
MHJ45,2026-02-24 17:37:30+00:00,70,9.938,32.78,3.05,235.0,250.4
AL945,2026-02-24 17:37:30+00:00,90,9.413,31.06,3.25,145.0,243.6
MHJ45,2026-02-24 17:45:00+00:00,60,9.85,32.4,3.28,210.0,247.7
AL945,2026-02-24 17:45:00+00:00,75,9.325,30.92,3.33,205.0,240.4
MHJ45,2026-02-24 17:52:30+00:00,70,9.8,31.5,3.33,217.5,263.3
AL945,2026-02-24 17:52:30+00:00,45,9.538,30.85,3.20,140.0,242.1
MHJ45,2026-02-24 18:00:00+00:00,70,9.713,32.23,3.30,140.0,240.6
AL945,2026-02-24 18:00:00+00:00,60,9.7,31.43,3.13,152.5,247.4
AL945,2026-02-24 18:07:30+00:00,75,9.613,31.57,3.30,195.0,248.7
MHJ45,2026-02-24 18:07:30+00:00,70,9.95,33.09,3.10,202.5,250.3
MHJ45,2026-02-24 18:15:00+00:00,70,9.825,32.91,3.10,207.5,247.3
AL945,2026-02-24 18:15:00+00:00,95,9.563,30.97,3.30,202.5,249.6
MHJ45,2026-02-24 18:22:30+00:00,70,9.625,31.32,3.05,232.5,249.0
AL945,2026-02-24 18:22:30+00:00,75,9.463,31.15,3.28,195.0,243.3
MHJ45,2026-02-24 18:30:00+00:00,90,9.375,29.63,3.03,222.5,245.9
AL945,2026-02-24 18:30:00+00:00,90,9.438,30.8,3.28,220.0,250.6
MHJ45,2026-02-24 18:37:30+00:00,40,8.1,29.42,3.00,212.5,219.9
AL945,2026-02-24 18:37:30+00:00,45,9.513,30.25,3.20,237.5,250.1
MHJ45,2026-02-24 18:45:00+00:00,70,9.55,30.83,3.00,200.0,260.0
AL945,2026-02-24 18:45:00+00:00,80,9.4,30.33,3.25,217.5,251.3
MHJ45,2026-02-24 18:52:30+00:00,70,9.5,30.05,3.03,200.0,259.5
AL945,2026-02-24 18:52:30+00:00,95,9.45,29.7,3.25,205.0,263.4
MHJ45,2026-02-24 19:00:00+00:00,70,9.65,30.76,3.15,202.5,262.2
AL945,2026-02-24 19:00:00+00:00,70,9.488,29.41,3.20,140.0,259.6
AL945,2026-02-24 19:07:30+00:00,65,9.325,30.38,3.15,197.5,250.0
MHJ45,2026-02-24 19:07:30+00:00,50,9.7,31.36,3.15,202.5,259.3
AL945,2026-02-24 19:15:00+00:00,70,10.0,31.13,3.10,145.0,269.1
MHJ45,2026-02-24 19:15:00+00:00,70,9.65,30.67,3.13,240.0,259.4
MHJ45,2026-02-24 19:22:30+00:00,70,9.6,30.58,3.08,217.5,256.3
AL945,2026-02-24 19:22:30+00:00,60,10.313,32.16,3.22,202.5,275.3
MHJ45,2026-02-24 19:30:00+00:00,50,9.625,30.9,3.00,205.0,261.8
AL945,2026-02-24 19:30:00+00:00,90,10.213,32.67,3.20,217.5,263.7
MHJ45,2026-02-24 19:37:30+00:00,70,9.775,31.0,3.08,232.5,261.7
AL945,2026-02-24 19:37:30+00:00,60,10.113,32.08,3.20,202.5,256.6
MHJ45,2026-02-24 19:45:00+00:00,70,9.838,30.85,3.03,237.5,274.9
AL945,2026-02-24 19:45:00+00:00,90,9.863,31.05,3.17,215.0,261.8
AL945,2026-02-24 19:52:30+00:00,80,9.763,30.73,3.15,220.0,255.5
MHJ45,2026-02-24 19:52:30+00:00,60,9.95,30.89,3.00,222.5,278.2
MHJ45,2026-02-24 20:00:00+00:00,60,10.05,32.02,2.97,220.0,263.8
AL945,2026-02-24 20:00:00+00:00,70,9.963,31.45,3.08,215.0,265.8
MHJ45,2026-02-24 20:07:30+00:00,60,9.95,32.09,2.88,215.0,260.5
AL945,2026-02-24 20:07:30+00:00,90,10.038,31.25,3.00,202.5,269.1
AL945,2026-02-24 20:15:00+00:00,70,10.138,31.36,2.95,230.0,271.9
MHJ45,2026-02-24 20:15:00+00:00,70,9.925,31.72,2.83,217.5,258.7
MHJ45,2026-02-24 20:22:30+00:00,60,10.25,32.16,2.70,227.5,273.5
AL945,2026-02-24 20:22:30+00:00,90,10.213,31.99,2.90,142.5,269.6
AL945,2026-02-24 20:30:00+00:00,60,9.5,32.64,2.83,200.0,241.1
MHJ45,2026-02-24 20:30:00+00:00,60,10.163,32.22,2.65,140.0,260.7
MHJ45,2026-02-24 20:37:30+00:00,60,10.2,32.4,2.60,230.0,269.5
AL945,2026-02-24 20:37:30+00:00,80,10.25,31.91,2.80,220.0,262.5
AL945,2026-02-24 20:45:00+00:00,90,10.025,31.74,2.75,212.5,264.3
MHJ45,2026-02-24 20:45:00+00:00,60,10.2,32.28,2.63,222.5,270.6
AL945,2026-02-24 20:52:30+00:00,90,10.15,32.36,2.72,202.5,262.0
MHJ45,2026-02-24 20:52:30+00:00,45,9.838,32.37,2.53,142.5,254.9
AL945,2026-02-24 21:00:00+00:00,70,10.488,33.07,2.65,230.0,274.2
MHJ45,2026-02-24 21:00:00+00:00,60,10.163,32.52,2.53,235.0,268.5
MHJ45,2026-02-24 21:07:30+00:00,70,10.013,32.05,2.53,230.0,269.1
AL945,2026-02-24 21:07:30+00:00,75,10.5,33.12,2.58,145.0,270.2
AL945,2026-02-24 21:15:00+00:00,75,10.663,33.25,2.70,235.0,272.5
MHJ45,2026-02-24 21:15:00+00:00,70,10.038,32.4,2.47,227.5,264.1
AL945,2026-02-24 21:22:30+00:00,95,10.6,34.06,2.65,232.5,260.7
MHJ45,2026-02-24 21:22:30+00:00,60,10.275,33.26,2.20,225.0,268.2
AL945,2026-02-24 21:30:00+00:00,95,10.738,34.65,2.65,225.0,260.8
MHJ45,2026-02-24 21:30:00+00:00,70,10.075,33.15,2.22,222.5,263.2
AL945,2026-02-24 21:37:30+00:00,85,10.588,34.66,2.60,225.0,254.8
MHJ45,2026-02-24 21:37:30+00:00,60,10.038,32.7,2.05,162.5,262.4
AL945,2026-02-24 21:45:00+00:00,95,10.45,33.38,2.47,222.5,266.5
MHJ45,2026-02-24 21:45:00+00:00,70,9.85,32.02,2.05,215.0,261.9
MHJ45,2026-02-24 21:52:30+00:00,70,9.8,31.87,,215.0,268.0
AL945,2026-02-24 21:52:30+00:00,85,10.588,33.57,2.47,220.0,267.9
AL945,2026-02-24 22:00:00+00:00,85,10.375,33.92,2.38,227.5,254.3
MHJ45,2026-02-24 22:00:00+00:00,70,9.8,31.76,,220.0,268.8
MHJ45,2026-02-24 22:07:30+00:00,70,9.725,31.98,,217.5,267.4
AL945,2026-02-24 22:07:30+00:00,95,10.35,32.78,2.25,220.0,267.8
MHJ45,2026-02-24 22:15:00+00:00,50,9.675,32.25,,220.0,264.1
AL945,2026-02-24 22:15:00+00:00,95,10.313,33.47,2.15,175.0,262.3
AL945,2026-02-24 22:22:30+00:00,95,10.138,33.36,2.25,220.0,259.3
MHJ45,2026-02-24 22:22:30+00:00,70,9.475,31.41,,215.0,256.4
MHJ45,2026-02-24 22:30:00+00:00,70,9.375,31.25,,210.0,257.5
AL945,2026-02-24 22:30:00+00:00,95,10.075,33.15,,202.5,263.5
AL945,2026-02-24 22:37:30+00:00,90,9.9,32.46,2.05,212.5,260.5
