utc_times,frequencies_Hz,virtual_heights_km,echo_detected
2026-02-23 00:01:59,7000000,,False
2026-02-23 00:02:04,7025000,,False
2026-02-23 00:02:09,7050000,,False
2026-02-23 00:02:15,3525000,,False
2026-02-23 00:02:20,3550000,267.84725936450394,True
2026-02-23 00:02:25,3575000,,False
2026-02-23 00:07:30,7000000,,False
2026-02-23 00:07:35,7025000,,False
2026-02-23 00:07:41,7050000,,False
2026-02-23 00:07:47,3525000,,False
2026-02-23 00:07:52,3550000,,False
2026-02-23 00:07:57,3575000,,False
2026-02-23 00:13:02,7000000,,False
2026-02-23 00:13:07,7025000,,False
2026-02-23 00:13:13,7050000,,False
2026-02-23 00:13:18,3525000,,False
2026-02-23 00:13:23,3550000,,False
2026-02-23 00:13:28,3575000,271.6846126505284,True
2026-02-23 00:18:33,7000000,,False
2026-02-23 00:18:39,7025000,,False
2026-02-23 00:18:44,7050000,,False
2026-02-23 00:18:49,3525000,,False
2026-02-23 00:18:54,3550000,267.0797887072991,True
2026-02-23 00:18:59,3575000,,False
2026-02-23 00:24:05,7000000,,False
2026-02-23 00:24:10,7025000,,False
2026-02-23 00:24:16,7050000,,False
2026-02-23 00:24:21,3525000,,False
2026-02-23 00:24:26,3550000,,False
2026-02-23 00:24:31,3575000,,False
2026-02-23 00:29:36,7000000,,False
2026-02-23 00:29:42,7025000,427.4811560631195,True
2026-02-23 00:29:47,7050000,,False
2026-02-23 00:29:53,3525000,,False
2026-02-23 00:29:58,3550000,,False
2026-02-23 00:30:03,3575000,,False
2026-02-23 00:35:08,7000000,,False
2026-02-23 00:35:13,7025000,,False
2026-02-23 00:35:19,7050000,,False
2026-02-23 00:35:24,3525000,,False
2026-02-23 00:35:30,3550000,,False
2026-02-23 00:35:35,3575000,,False
2026-02-23 00:40:40,7000000,,False
2026-02-23 00:40:45,7025000,,False
2026-02-23 00:40:51,7050000,,False
2026-02-23 00:40:56,3525000,,False
2026-02-23 00:41:01,3550000,295.4762030238797,True
2026-02-23 00:41:06,3575000,,False
2026-02-23 00:46:12,7000000,,False
2026-02-23 00:46:17,7025000,,False
2026-02-23 00:46:22,7050000,,False
2026-02-23 00:46:27,3525000,,False
2026-02-23 00:46:33,3550000,,False
2026-02-23 00:46:38,3575000,,False
2026-02-23 00:51:43,7000000,,False
2026-02-23 00:51:48,7025000,,False
2026-02-23 00:51:54,7050000,,False
2026-02-23 00:51:59,3525000,,False
2026-02-23 00:52:04,3550000,344.5943250849922,True
2026-02-23 00:52:10,3575000,,False
2026-02-23 00:57:15,7000000,,False
2026-02-23 00:57:20,7025000,,False
2026-02-23 00:57:25,7050000,,False
2026-02-23 00:57:30,3525000,,False
2026-02-23 00:57:36,3550000,,False
2026-02-23 00:57:41,3575000,,False
2026-02-23 01:02:46,7000000,,False
2026-02-23 01:02:51,7025000,,False
2026-02-23 01:02:56,7050000,,False
2026-02-23 01:03:02,3525000,295.4762030238797,True
2026-02-23 01:03:07,3550000,,False
2026-02-23 01:03:12,3575000,,False
2026-02-23 01:08:17,7000000,,False
2026-02-23 01:08:22,7025000,,False
2026-02-23 01:08:28,7050000,,False
2026-02-23 01:08:33,3525000,,False
2026-02-23 01:08:38,3550000,,False
2026-02-23 01:08:43,3575000,,False
2026-02-23 01:13:48,7000000,,False
2026-02-23 01:13:54,7025000,,False
2026-02-23 01:13:59,7050000,,False
2026-02-23 01:14:04,3525000,,False
2026-02-23 01:14:09,3550000,,False
2026-02-23 01:14:14,3575000,303.9183802531334,True
2026-02-23 01:19:19,7000000,,False
2026-02-23 01:19:25,7025000,,False
2026-02-23 01:19:31,7050000,,False
2026-02-23 01:19:36,3525000,,False
2026-02-23 01:19:41,3550000,,False
2026-02-23 01:19:46,3575000,,False
2026-02-23 01:24:51,7000000,,False
2026-02-23 01:24:57,7025000,,False
2026-02-23 01:25:02,7050000,,False
2026-02-23 01:25:08,3525000,,False
2026-02-23 01:25:13,3550000,,False
2026-02-23 01:25:18,3575000,,False
2026-02-23 01:30:23,7000000,,False
2026-02-23 01:30:28,7025000,,False
2026-02-23 01:30:34,7050000,334.6172065413287,True
2026-02-23 01:30:39,3525000,,False
2026-02-23 01:30:45,3550000,,False
2026-02-23 01:30:50,3575000,,False
2026-02-23 01:35:55,7000000,,False
2026-02-23 01:36:00,7025000,,False
2026-02-23 01:36:06,7050000,,False
2026-02-23 01:36:11,3525000,316.1979107684116,True
2026-02-23 01:36:16,3550000,,False
2026-02-23 01:36:21,3575000,,False
2026-02-23 01:41:27,7000000,,False
2026-02-23 01:41:32,7025000,,False
2026-02-23 01:41:38,7050000,,False
2026-02-23 01:41:43,3525000,,False
2026-02-23 01:41:48,3550000,,False
2026-02-23 01:41:53,3575000,,False
2026-02-23 01:46:58,7000000,,False
2026-02-23 01:47:04,7025000,,False
2026-02-23 01:47:09,7050000,,False
2026-02-23 01:47:14,3525000,,False
2026-02-23 01:47:19,3550000,,False
2026-02-23 01:47:24,3575000,,False
2026-02-23 01:52:30,7000000,,False
2026-02-23 01:52:35,7025000,,False
2026-02-23 01:52:40,7050000,,False
2026-02-23 01:52:45,3525000,,False
2026-02-23 01:52:50,3550000,,False
2026-02-23 01:52:56,3575000,,False
2026-02-23 01:58:01,7000000,,False
2026-02-23 01:58:06,7025000,,False
2026-02-23 01:58:11,7050000,,False
2026-02-23 01:58:16,3525000,,False
2026-02-23 01:58:22,3550000,,False
2026-02-23 01:58:27,3575000,,False
2026-02-23 02:03:32,7000000,,False
2026-02-23 02:03:37,7025000,,False
2026-02-23 02:03:42,7050000,,False
2026-02-23 02:03:48,3525000,,False
2026-02-23 02:03:53,3550000,,False
2026-02-23 02:03:58,3575000,,False
2026-02-23 02:09:03,7000000,,False
2026-02-23 02:09:08,7025000,,False
2026-02-23 02:09:14,7050000,,False
2026-02-23 02:09:19,3525000,,False
2026-02-23 02:09:24,3550000,,False
2026-02-23 02:09:29,3575000,340.7569717989678,True
2026-02-23 02:14:34,7000000,,False
2026-02-23 02:14:40,7025000,,False
2026-02-23 02:14:45,7050000,,False
2026-02-23 02:14:50,3525000,,False
2026-02-23 02:14:55,3550000,,False
2026-02-23 02:15:00,3575000,,False
2026-02-23 02:20:05,7000000,,False
2026-02-23 02:20:11,7025000,,False
2026-02-23 02:20:16,7050000,,False
2026-02-23 02:20:21,3525000,,False
2026-02-23 02:20:26,3550000,,False
2026-02-23 02:20:31,3575000,,False
2026-02-23 02:25:37,7000000,,False
2026-02-23 02:25:42,7025000,,False
2026-02-23 02:25:47,7050000,,False
2026-02-23 02:25:52,3525000,,False
2026-02-23 02:25:57,3550000,,False
2026-02-23 02:26:03,3575000,,False
2026-02-23 02:31:08,7000000,,False
2026-02-23 02:31:13,7025000,,False
2026-02-23 02:31:18,7050000,,False
2026-02-23 02:31:23,3525000,299.31355630990413,True
2026-02-23 02:31:29,3550000,,False
2026-02-23 02:31:34,3575000,,False
2026-02-23 02:36:39,7000000,,False
2026-02-23 02:36:44,7025000,,False
2026-02-23 02:36:49,7050000,,False
2026-02-23 02:36:54,3525000,,False
2026-02-23 02:37:00,3550000,,False
2026-02-23 02:37:05,3575000,,False
2026-02-23 02:42:10,7000000,,False
2026-02-23 02:42:15,7025000,,False
2026-02-23 02:42:20,7050000,,False
