utc_times,frequencies_Hz,virtual_heights_km,echo_detected
2026-02-20 00:04:45,7000000,,False
2026-02-20 00:04:50,7025000,352.269031657041,True
2026-02-20 00:04:56,7050000,332.3147945697141,True
2026-02-20 00:05:01,3525000,,False
2026-02-20 00:05:06,3550000,,False
2026-02-20 00:05:11,3575000,,False
2026-02-20 00:10:16,7000000,360.71120888629474,True
2026-02-20 00:10:22,7025000,366.8509741439338,True
2026-02-20 00:10:27,7050000,373.75821005877776,True
2026-02-20 00:10:32,3525000,231.0086678186696,True
2026-02-20 00:10:37,3550000,,False
2026-02-20 00:10:42,3575000,,False
2026-02-20 00:15:47,7000000,368.38591545834356,True
2026-02-20 00:15:53,7025000,380.66544597362173,True
2026-02-20 00:15:58,7050000,376.8280926875973,True
2026-02-20 00:16:03,3525000,,False
2026-02-20 00:16:08,3550000,,False
2026-02-20 00:16:13,3575000,,False
2026-02-20 00:21:19,7000000,394.47991780330955,True
2026-02-20 00:21:24,7025000,,False
2026-02-20 00:21:29,7050000,,False
2026-02-20 00:21:34,3525000,,False
2026-02-20 00:21:39,3550000,,False
2026-02-20 00:21:45,3575000,,False
2026-02-20 00:26:50,7000000,,False
2026-02-20 00:26:55,7025000,,False
2026-02-20 00:27:00,7050000,,False
2026-02-20 00:27:05,3525000,241.75325701953795,True
2026-02-20 00:27:11,3550000,,False
2026-02-20 00:27:16,3575000,,False
2026-02-20 00:32:21,7000000,,False
2026-02-20 00:32:26,7025000,,False
2026-02-20 00:32:31,7050000,,False
2026-02-20 00:32:37,3525000,,False
2026-02-20 00:32:42,3550000,,False
2026-02-20 00:32:47,3575000,,False
2026-02-20 00:37:52,7000000,,False
2026-02-20 00:37:57,7025000,,False
2026-02-20 00:38:03,7050000,,False
2026-02-20 00:38:08,3525000,,False
2026-02-20 00:38:13,3550000,,False
2026-02-20 00:38:18,3575000,,False
2026-02-20 00:43:23,7000000,,False
2026-02-20 00:43:29,7025000,,False
2026-02-20 00:43:34,7050000,,False
2026-02-20 00:43:39,3525000,241.75325701953795,True
2026-02-20 00:43:44,3550000,,False
2026-02-20 00:43:49,3575000,,False
2026-02-20 00:48:55,7000000,,False
2026-02-20 00:49:00,7025000,,False
2026-02-20 00:49:05,7050000,,False
2026-02-20 00:49:10,3525000,,False
2026-02-20 00:49:15,3550000,,False
2026-02-20 00:49:20,3575000,,False
2026-02-20 00:54:26,7000000,,False
2026-02-20 00:54:31,7025000,264.00990607847956,True
2026-02-20 00:54:36,7050000,,False
2026-02-20 00:54:41,3525000,,False
2026-02-20 00:54:47,3550000,,False
2026-02-20 00:54:52,3575000,,False
2026-02-20 00:59:57,7000000,,False
2026-02-20 01:00:02,7025000,,False
2026-02-20 01:00:07,7050000,,False
2026-02-20 01:00:12,3525000,,False
2026-02-20 01:00:18,3550000,,False
2026-02-20 01:00:23,3575000,,False
2026-02-20 01:05:28,7000000,,False
2026-02-20 01:05:33,7025000,,False
2026-02-20 01:05:38,7050000,,False
2026-02-20 01:05:44,3525000,,False
2026-02-20 01:05:49,3550000,,False
2026-02-20 01:05:54,3575000,,False
2026-02-20 01:10:59,7000000,,False
2026-02-20 01:11:04,7025000,,False
2026-02-20 01:11:10,7050000,,False
2026-02-20 01:11:15,3525000,,False
2026-02-20 01:11:20,3550000,,False
2026-02-20 01:11:25,3575000,,False
2026-02-20 01:16:30,7000000,,False
2026-02-20 01:16:36,7025000,,False
2026-02-20 01:16:41,7050000,,False
2026-02-20 01:16:46,3525000,,False
2026-02-20 01:16:51,3550000,,False
2026-02-20 01:16:56,3575000,,False
2026-02-20 01:22:01,7000000,,False
2026-02-20 01:22:07,7025000,,False
2026-02-20 01:22:12,7050000,,False
2026-02-20 01:22:17,3525000,,False
2026-02-20 01:22:22,3550000,,False
2026-02-20 01:22:27,3575000,,False
2026-02-20 01:27:33,7000000,,False
2026-02-20 01:27:38,7025000,,False
2026-02-20 01:27:43,7050000,,False
2026-02-20 01:27:48,3525000,,False
2026-02-20 01:27:53,3550000,,False
2026-02-20 01:27:59,3575000,,False
2026-02-20 01:33:04,7000000,,False
2026-02-20 01:33:09,7025000,,False
2026-02-20 01:33:14,7050000,,False
2026-02-20 01:33:19,3525000,,False
2026-02-20 01:33:25,3550000,,False
2026-02-20 01:33:30,3575000,,False
2026-02-20 01:38:35,7000000,,False
2026-02-20 01:38:40,7025000,,False
2026-02-20 01:38:45,7050000,331.54732391250917,True
2026-02-20 01:38:51,3525000,244.0556689911526,True
2026-02-20 01:38:56,3550000,,False
2026-02-20 01:39:01,3575000,,False
2026-02-20 01:44:06,7000000,,False
2026-02-20 01:44:11,7025000,,False
2026-02-20 01:44:17,7050000,,False
2026-02-20 01:44:22,3525000,281.6617311941919,True
2026-02-20 01:44:27,3550000,,False
2026-02-20 01:44:32,3575000,434.38839197796347,True
2026-02-20 01:49:37,7000000,,False
2026-02-20 01:49:43,7025000,,False
2026-02-20 01:49:48,7050000,,False
2026-02-20 01:49:53,3525000,,False
2026-02-20 01:49:58,3550000,,False
2026-02-20 01:50:03,3575000,,False
2026-02-20 01:55:08,7000000,,False
2026-02-20 01:55:14,7025000,,False
2026-02-20 01:55:19,7050000,,False
2026-02-20 01:55:24,3525000,,False
2026-02-20 01:55:29,3550000,,False
2026-02-20 01:55:34,3575000,,False
2026-02-20 02:00:40,7000000,,False
2026-02-20 02:00:45,7025000,,False
2026-02-20 02:00:50,7050000,,False
2026-02-20 02:00:55,3525000,,False
2026-02-20 02:01:00,3550000,,False
2026-02-20 02:01:06,3575000,,False
2026-02-20 02:06:11,7000000,,False
2026-02-20 02:06:16,7025000,,False
2026-02-20 02:06:21,7050000,,False
2026-02-20 02:06:26,3525000,275.52196593655276,True
2026-02-20 02:06:32,3550000,265.5448473928893,True
2026-02-20 02:06:37,3575000,,False
2026-02-20 02:11:42,7000000,,False
2026-02-20 02:11:47,7025000,,False
2026-02-20 02:11:53,7050000,,False
2026-02-20 02:11:58,3525000,,False
2026-02-20 02:12:03,3550000,,False
2026-02-20 02:12:09,3575000,,False
2026-02-20 02:17:14,7000000,,False
2026-02-20 02:17:19,7025000,,False
2026-02-20 02:17:25,7050000,,False
2026-02-20 02:17:30,3525000,273.987024622143,True
2026-02-20 02:17:35,3550000,,False
2026-02-20 02:17:40,3575000,,False
2026-02-20 02:22:45,7000000,,False
2026-02-20 02:22:51,7025000,,False
2026-02-20 02:22:56,7050000,,False
2026-02-20 02:23:01,3525000,282.4292018513967,True
2026-02-20 02:23:06,3550000,,False
2026-02-20 02:23:11,3575000,,False
2026-02-20 02:28:17,7000000,,False
2026-02-20 02:28:22,7025000,,False
2026-02-20 02:28:27,7050000,,False
2026-02-20 02:28:32,3525000,,False
2026-02-20 02:28:37,3550000,,False
2026-02-20 02:28:42,3575000,,False
2026-02-20 02:33:48,7000000,,False
2026-02-20 02:33:53,7025000,,False
2026-02-20 02:33:58,7050000,,False
2026-02-20 02:34:03,3525000,,False
2026-02-20 02:34:09,3550000,277.82437790816743,True
2026-02-20 02:34:14,3575000,260.94002344966003,True
2026-02-20 02:39:19,7000000,,False
2026-02-20 02:39:24,7025000,,False
2026-02-20 02:39:29,7050000,,False
2026-02-20 02:39:35,3525000,268.61473002170885,True
2026-02-20 02:39:40,3550000,,False
2026-02-20 02:39:45,3575000,280.1267898797821,True
2026-02-20 02:44:50,7000000,,False
2026-02-20 02:44:55,7025000,,False
2026-02-20 02:45:01,7050000,,False
2026-02-20 02:45:06,3525000,270.1496713361186,True
2026-02-20 02:45:11,3550000,,False
2026-02-20 02:45:16,3575000,,False
2026-02-20 02:50:21,7000000,,False
2026-02-20 02:50:27,7025000,,False
2026-02-20 02:50:32,7050000,,False
2026-02-20 02:50:37,3525000,,False
2026-02-20 02:50:42,3550000,278.59184856537235,True
2026-02-20 02:50:47,3575000,,False
2026-02-20 02:55:52,7000000,,False
2026-02-20 02:55:58,7025000,,False
2026-02-20 02:56:03,7050000,,False
2026-02-20 02:56:08,3525000,,False
2026-02-20 02:56:13,3550000,,False
2026-02-20 02:56:18,3575000,,False
2026-02-20 03:01:23,7000000,,False
2026-02-20 03:01:29,7025000,,False
2026-02-20 03:01:34,7050000,,False
2026-02-20 03:01:39,3525000,,False
2026-02-20 03:01:44,3550000,,False
2026-02-20 03:01:49,3575000,,False
2026-02-20 03:06:55,7000000,,False
2026-02-20 03:07:00,7025000,,False
2026-02-20 03:07:05,7050000,239.4508450479233,True
2026-02-20 03:07:10,3525000,,False
2026-02-20 03:07:15,3550000,273.21955396493814,True
2026-02-20 03:07:20,3575000,,False
2026-02-20 03:12:26,7000000,,False
2026-02-20 03:12:31,7025000,,False
2026-02-20 03:12:36,7050000,,False
2026-02-20 03:12:41,3525000,,False
2026-02-20 03:12:46,3550000,233.31107979028425,True
2026-02-20 03:12:52,3575000,,False
2026-02-20 03:17:57,7000000,,False
2026-02-20 03:18:02,7025000,,False
2026-02-20 03:18:07,7050000,,False
2026-02-20 03:18:12,3525000,,False
2026-02-20 03:18:18,3550000,,False
2026-02-20 03:18:23,3575000,,False
2026-02-20 03:23:28,7000000,,False
2026-02-20 03:23:33,7025000,,False
2026-02-20 03:23:38,7050000,,False
2026-02-20 03:23:44,3525000,,False
2026-02-20 03:23:49,3550000,,False
2026-02-20 03:23:54,3575000,,False
