utc_times,frequencies_Hz,virtual_heights_km,echo_detected
2026-03-05 00:01:27,7000000,263.24243542127465,True
2026-03-05 00:01:32,7025000,,False
2026-03-05 00:01:37,7050000,275.5219659365528,True
2026-03-05 00:01:43,3525000,,False
2026-03-05 00:01:48,3550000,,False
2026-03-05 00:01:53,3575000,,False
2026-03-05 00:06:58,7000000,,False
2026-03-05 00:07:04,7025000,,False
2026-03-05 00:07:09,7050000,,False
2026-03-05 00:07:14,3525000,,False
2026-03-05 00:07:19,3550000,,False
2026-03-05 00:07:24,3575000,,False
2026-03-05 00:12:30,7000000,272.45208330773323,True
2026-03-05 00:12:35,7025000,270.91714199332347,True
2026-03-05 00:12:40,7050000,290.10390842344555,True
2026-03-05 00:12:45,3525000,,False
2026-03-05 00:12:50,3550000,326.175029312075,True
2026-03-05 00:12:55,3575000,,False
2026-03-05 00:18:01,7000000,294.70873236667484,True
2026-03-05 00:18:06,7025000,256.33519950643074,True
2026-03-05 00:18:11,7050000,,False
2026-03-05 00:18:16,3525000,,False
2026-03-05 00:18:22,3550000,,False
2026-03-05 00:18:27,3575000,,False
2026-03-05 00:23:32,7000000,281.6617311941919,True
2026-03-05 00:23:37,7025000,287.8014964518309,True
2026-03-05 00:23:43,7050000,,False
2026-03-05 00:23:48,3525000,,False
2026-03-05 00:23:53,3550000,,False
2026-03-05 00:23:58,3575000,268.61473002170885,True
2026-03-05 00:29:03,7000000,290.10390842344555,True
2026-03-05 00:29:09,7025000,,False
2026-03-05 00:29:14,7050000,,False
2026-03-05 00:29:19,3525000,,False
2026-03-05 00:29:24,3550000,,False
2026-03-05 00:29:29,3575000,,False
2026-03-05 00:34:35,7000000,279.3593192225772,True
2026-03-05 00:34:40,7025000,,False
2026-03-05 00:34:45,7050000,255.56772884922583,True
2026-03-05 00:34:50,3525000,,False
2026-03-05 00:34:55,3550000,,False
2026-03-05 00:35:01,3575000,,False
2026-03-05 00:40:06,7000000,283.9641431658065,True
2026-03-05 00:40:11,7025000,297.01114433828945,True
2026-03-05 00:40:16,7050000,300.081026967109,True
2026-03-05 00:40:21,3525000,,False
2026-03-05 00:40:27,3550000,,False
2026-03-05 00:40:32,3575000,,False
2026-03-05 00:45:37,7000000,283.9641431658065,True
2026-03-05 00:45:42,7025000,273.21955396493814,True
2026-03-05 00:45:47,7050000,,False
2026-03-05 00:45:53,3525000,,False
2026-03-05 00:45:58,3550000,,False
2026-03-05 00:46:03,3575000,,False
2026-03-05 00:51:08,7000000,283.9641431658065,True
2026-03-05 00:51:14,7025000,,False
2026-03-05 00:51:19,7050000,,False
2026-03-05 00:51:24,3525000,,False
2026-03-05 00:51:29,3550000,,False
2026-03-05 00:51:34,3575000,,False
2026-03-05 00:56:40,7000000,293.1737910522651,True
2026-03-05 00:56:45,7025000,,False
2026-03-05 00:56:50,7050000,,False
2026-03-05 00:56:55,3525000,,False
2026-03-05 00:57:00,3550000,,False
2026-03-05 00:57:05,3575000,,False
2026-03-05 01:02:11,7000000,298.5460856526992,True
2026-03-05 01:02:16,7025000,,False
2026-03-05 01:02:21,7050000,273.21955396493814,True
2026-03-05 01:02:26,3525000,,False
2026-03-05 01:02:32,3550000,,False
2026-03-05 01:02:37,3575000,,False
2026-03-05 01:07:42,7000000,277.82437790816743,True
2026-03-05 01:07:47,7025000,322.3376760260506,True
2026-03-05 01:07:52,7050000,,False
2026-03-05 01:07:58,3525000,,False
2026-03-05 01:08:03,3550000,,False
2026-03-05 01:08:08,3575000,,False
2026-03-05 01:13:13,7000000,308.5232041963627,True
2026-03-05 01:13:18,7025000,,False
2026-03-05 01:13:24,7050000,,False
2026-03-05 01:13:29,3525000,,False
2026-03-05 01:13:34,3550000,,False
2026-03-05 01:13:39,3575000,,False
2026-03-05 01:18:45,7000000,,False
2026-03-05 01:18:50,7025000,287.8014964518309,True
2026-03-05 01:18:55,7050000,,False
2026-03-05 01:19:00,3525000,,False
2026-03-05 01:19:05,3550000,,False
2026-03-05 01:19:10,3575000,,False
2026-03-05 01:24:16,7000000,299.31355630990413,True
2026-03-05 01:24:21,7025000,356.1063849430654,True
2026-03-05 01:24:26,7050000,,False
2026-03-05 01:24:31,3525000,249.4279635915868,True
2026-03-05 01:24:36,3550000,,False
2026-03-05 01:24:42,3575000,,False
2026-03-05 01:29:47,7000000,387.5726818884656,True
2026-03-05 01:29:52,7025000,349.19914902822154,True
2026-03-05 01:29:57,7050000,,False
2026-03-05 01:30:03,3525000,,False
2026-03-05 01:30:08,3550000,287.8014964518309,True
2026-03-05 01:30:13,3575000,,False
2026-03-05 01:35:18,7000000,320.035264054436,True
2026-03-05 01:35:23,7025000,341.52444245617266,True
2026-03-05 01:35:29,7050000,,False
2026-03-05 01:35:34,3525000,,False
2026-03-05 01:35:39,3550000,,False
2026-03-05 01:35:44,3575000,,False
2026-03-05 01:40:50,7000000,,False
2026-03-05 01:40:55,7025000,317.7328520828213,True
2026-03-05 01:41:00,7050000,365.316032829524,True
2026-03-05 01:41:05,3525000,,False
2026-03-05 01:41:10,3550000,,False
2026-03-05 01:41:15,3575000,,False
2026-03-05 01:46:21,7000000,294.70873236667484,True
2026-03-05 01:46:26,7025000,266.31231805009423,True
2026-03-05 01:46:31,7050000,,False
2026-03-05 01:46:36,3525000,,False
2026-03-05 01:46:41,3550000,,False
2026-03-05 01:46:47,3575000,,False
2026-03-05 01:51:52,7000000,339.9895011417629,True
2026-03-05 01:51:57,7025000,328.47744128368964,True
2026-03-05 01:52:02,7050000,,False
2026-03-05 01:52:08,3525000,,False
2026-03-05 01:52:13,3550000,,False
2026-03-05 01:52:18,3575000,,False
2026-03-05 01:57:23,7000000,366.0835034867289,True
2026-03-05 01:57:28,7025000,,False
2026-03-05 01:57:34,7050000,,False
2026-03-05 01:57:39,3525000,,False
2026-03-05 01:57:44,3550000,,False
2026-03-05 01:57:49,3575000,,False
2026-03-05 02:02:54,7000000,386.8052112312607,True
2026-03-05 02:03:00,7025000,280.89426053698696,True
2026-03-05 02:03:05,7050000,,False
2026-03-05 02:03:10,3525000,,False
2026-03-05 02:03:15,3550000,,False
2026-03-05 02:03:20,3575000,,False
2026-03-05 02:08:26,7000000,,False
2026-03-05 02:08:31,7025000,,False
2026-03-05 02:08:36,7050000,,False
2026-03-05 02:08:41,3525000,,False
2026-03-05 02:08:46,3550000,,False
2026-03-05 02:08:51,3575000,,False
2026-03-05 02:13:57,7000000,,False
2026-03-05 02:14:02,7025000,380.6654459736217,True
2026-03-05 02:14:07,7050000,,False
2026-03-05 02:14:12,3525000,,False
2026-03-05 02:14:18,3550000,,False
2026-03-05 02:14:23,3575000,,False
2026-03-05 02:19:28,7000000,390.6425645172851,True
2026-03-05 02:19:33,7025000,,False
2026-03-05 02:19:38,7050000,,False
2026-03-05 02:19:44,3525000,,False
2026-03-05 02:19:49,3550000,,False
2026-03-05 02:19:54,3575000,,False
2026-03-05 02:24:59,7000000,,False
2026-03-05 02:25:05,7025000,,False
2026-03-05 02:25:10,7050000,,False
2026-03-05 02:25:15,3525000,,False
2026-03-05 02:25:20,3550000,,False
2026-03-05 02:25:25,3575000,,False
2026-03-05 02:30:31,7000000,,False
2026-03-05 02:30:36,7025000,,False
2026-03-05 02:30:41,7050000,,False
2026-03-05 02:30:46,3525000,299.31355630990413,True
2026-03-05 02:30:51,3550000,,False
2026-03-05 02:30:56,3575000,,False
2026-03-05 02:36:02,7000000,,False
2026-03-05 02:36:07,7025000,,False
2026-03-05 02:36:12,7050000,,False
2026-03-05 02:36:17,3525000,,False
2026-03-05 02:36:22,3550000,,False
2026-03-05 02:36:28,3575000,,False
2026-03-05 02:41:33,7000000,,False
2026-03-05 02:41:38,7025000,,False
2026-03-05 02:41:43,7050000,,False
2026-03-05 02:41:49,3525000,,False
2026-03-05 02:41:54,3550000,,False
2026-03-05 02:41:59,3575000,286.2665551374211,True
2026-03-05 02:47:04,7000000,,False
2026-03-05 02:47:09,7025000,,False
2026-03-05 02:47:15,7050000,,False
2026-03-05 02:47:20,3525000,,False
2026-03-05 02:47:25,3550000,,False
2026-03-05 02:47:30,3575000,,False
2026-03-05 02:52:35,7000000,,False
2026-03-05 02:52:41,7025000,,False
2026-03-05 02:52:47,7050000,,False
2026-03-05 02:52:52,3525000,,False
2026-03-05 02:52:57,3550000,,False
2026-03-05 02:53:02,3575000,,False
2026-03-05 02:58:07,7000000,,False
2026-03-05 02:58:13,7025000,,False
2026-03-05 02:58:19,7050000,,False
2026-03-05 02:58:24,3525000,,False
2026-03-05 02:58:29,3550000,,False
2026-03-05 02:58:34,3575000,,False
2026-03-05 03:03:39,7000000,,False
2026-03-05 03:03:45,7025000,,False
2026-03-05 03:03:51,7050000,,False
2026-03-05 03:03:56,3525000,,False
2026-03-05 03:04:01,3550000,,False
2026-03-05 03:04:06,3575000,,False
2026-03-05 03:09:11,7000000,,False
2026-03-05 03:09:17,7025000,,False
2026-03-05 03:09:22,7050000,,False
2026-03-05 03:09:28,3525000,,False
2026-03-05 03:09:33,3550000,,False
2026-03-05 03:09:38,3575000,,False
2026-03-05 03:14:43,7000000,,False
2026-03-05 03:14:48,7025000,,False
2026-03-05 03:14:54,7050000,,False
2026-03-05 03:15:00,3525000,,False
2026-03-05 03:15:05,3550000,,False
2026-03-05 03:15:10,3575000,,False
2026-03-05 03:20:15,7000000,,False
2026-03-05 03:20:20,7025000,,False
2026-03-05 03:20:26,7050000,,False
2026-03-05 03:20:32,3525000,,False
2026-03-05 03:20:37,3550000,,False
2026-03-05 03:20:42,3575000,,False
2026-03-05 03:25:47,7000000,,False
2026-03-05 03:25:53,7025000,,False
2026-03-05 03:25:58,7050000,,False
2026-03-05 03:26:04,3525000,,False
2026-03-05 03:26:09,3550000,362.2461502007045,True
2026-03-05 03:26:14,3575000,,False
2026-03-05 03:31:19,7000000,,False
2026-03-05 03:31:24,7025000,,False
2026-03-05 03:31:30,7050000,,False
2026-03-05 03:31:35,3525000,,False
2026-03-05 03:31:40,3550000,,False
2026-03-05 03:31:45,3575000,,False
2026-03-05 03:36:51,7000000,,False
2026-03-05 03:36:56,7025000,,False
2026-03-05 03:37:01,7050000,370.68832742995824,True
2026-03-05 03:37:06,3525000,,False
2026-03-05 03:37:11,3550000,,False
2026-03-05 03:37:16,3575000,,False
2026-03-05 03:42:22,7000000,,False
2026-03-05 03:42:27,7025000,,False
2026-03-05 03:42:32,7050000,,False
2026-03-05 03:42:37,3525000,,False
2026-03-05 03:42:43,3550000,,False
2026-03-05 03:42:48,3575000,,False
2026-03-05 03:47:53,7000000,,False
2026-03-05 03:47:58,7025000,,False
2026-03-05 03:48:04,7050000,,False
2026-03-05 03:48:09,3525000,,False
2026-03-05 03:48:14,3550000,,False
2026-03-05 03:48:19,3575000,,False
2026-03-05 03:53:24,7000000,,False
2026-03-05 03:53:30,7025000,,False
2026-03-05 03:53:35,7050000,,False
2026-03-05 03:53:40,3525000,,False
2026-03-05 03:53:45,3550000,,False
2026-03-05 03:53:50,3575000,,False
2026-03-05 03:58:56,7000000,,False
2026-03-05 03:59:01,7025000,,False
2026-03-05 03:59:06,7050000,,False
2026-03-05 03:59:11,3525000,,False
2026-03-05 03:59:16,3550000,,False
2026-03-05 03:59:21,3575000,,False
2026-03-05 04:04:27,7000000,,False
2026-03-05 04:04:32,7025000,,False
2026-03-05 04:04:37,7050000,,False
2026-03-05 04:04:42,3525000,,False
2026-03-05 04:04:48,3550000,,False
2026-03-05 04:04:53,3575000,,False
2026-03-05 04:09:58,7000000,,False
2026-03-05 04:10:03,7025000,,False
2026-03-05 04:10:09,7050000,,False
2026-03-05 04:10:14,3525000,349.9666196854264,True
2026-03-05 04:10:19,3550000,,False
2026-03-05 04:10:25,3575000,,False
2026-03-05 04:15:30,7000000,,False
2026-03-05 04:15:35,7025000,,False
2026-03-05 04:15:41,7050000,,False
2026-03-05 04:15:46,3525000,,False
2026-03-05 04:15:51,3550000,,False
2026-03-05 04:15:57,3575000,,False
