utc_times,frequencies_Hz,virtual_heights_km,echo_detected
2026-02-21 00:00:14,7000000,,False
2026-02-21 00:00:19,7025000,,False
2026-02-21 00:00:24,7050000,,False
2026-02-21 00:00:30,3525000,,False
2026-02-21 00:00:35,3550000,,False
2026-02-21 00:00:40,3575000,,False
2026-02-21 00:05:45,7000000,,False
2026-02-21 00:05:50,7025000,,False
2026-02-21 00:05:56,7050000,,False
2026-02-21 00:06:01,3525000,,False
2026-02-21 00:06:06,3550000,,False
2026-02-21 00:06:11,3575000,,False
2026-02-21 00:11:16,7000000,,False
2026-02-21 00:11:22,7025000,,False
2026-02-21 00:11:27,7050000,,False
2026-02-21 00:11:32,3525000,,False
2026-02-21 00:11:37,3550000,,False
2026-02-21 00:11:42,3575000,,False
2026-02-21 00:16:47,7000000,,False
2026-02-21 00:16:53,7025000,,False
2026-02-21 00:16:58,7050000,,False
2026-02-21 00:17:03,3525000,,False
2026-02-21 00:17:08,3550000,,False
2026-02-21 00:17:13,3575000,,False
2026-02-21 00:22:19,7000000,,False
2026-02-21 00:22:24,7025000,,False
2026-02-21 00:22:29,7050000,,False
2026-02-21 00:22:34,3525000,,False
2026-02-21 00:22:39,3550000,,False
2026-02-21 00:22:44,3575000,,False
2026-02-21 00:27:50,7000000,246.35808096276725,True
2026-02-21 00:27:55,7025000,,False
2026-02-21 00:28:00,7050000,,False
2026-02-21 00:28:05,3525000,,False
2026-02-21 00:28:10,3550000,,False
2026-02-21 00:28:16,3575000,,False
2026-02-21 00:33:21,7000000,,False
2026-02-21 00:33:26,7025000,,False
2026-02-21 00:33:31,7050000,,False
2026-02-21 00:33:36,3525000,,False
2026-02-21 00:33:42,3550000,,False
2026-02-21 00:33:47,3575000,,False
2026-02-21 00:38:52,7000000,,False
2026-02-21 00:38:57,7025000,,False
2026-02-21 00:39:02,7050000,,False
2026-02-21 00:39:08,3525000,,False
2026-02-21 00:39:13,3550000,230.24119716146473,True
2026-02-21 00:39:18,3575000,,False
2026-02-21 00:44:23,7000000,,False
2026-02-21 00:44:29,7025000,,False
2026-02-21 00:44:34,7050000,,False
2026-02-21 00:44:39,3525000,,False
2026-02-21 00:44:44,3550000,,False
2026-02-21 00:44:49,3575000,,False
2026-02-21 00:49:54,7000000,,False
2026-02-21 00:50:00,7025000,,False
2026-02-21 00:50:05,7050000,,False
2026-02-21 00:50:10,3525000,,False
2026-02-21 00:50:15,3550000,,False
2026-02-21 00:50:21,3575000,,False
2026-02-21 00:55:26,7000000,260.1725527924551,True
2026-02-21 00:55:31,7025000,,False
2026-02-21 00:55:37,7050000,,False
2026-02-21 00:55:42,3525000,,False
2026-02-21 00:55:47,3550000,,False
2026-02-21 00:55:53,3575000,,False
2026-02-21 01:00:58,7000000,334.6172065413287,True
2026-02-21 01:01:03,7025000,,False
2026-02-21 01:01:09,7050000,409.82933094740724,True
2026-02-21 01:01:14,3525000,,False
2026-02-21 01:01:19,3550000,,False
2026-02-21 01:01:25,3575000,,False
2026-02-21 01:06:30,7000000,,False
2026-02-21 01:06:35,7025000,,False
2026-02-21 01:06:41,7050000,,False
2026-02-21 01:06:46,3525000,,False
2026-02-21 01:06:51,3550000,,False
2026-02-21 01:06:57,3575000,,False
2026-02-21 01:12:02,7000000,,False
2026-02-21 01:12:07,7025000,,False
2026-02-21 01:12:13,7050000,437.458274606783,True
2026-02-21 01:12:18,3525000,,False
2026-02-21 01:12:23,3550000,,False
2026-02-21 01:12:28,3575000,,False
2026-02-21 01:17:34,7000000,,False
2026-02-21 01:17:39,7025000,442.83056920721714,True
2026-02-21 01:17:45,7050000,,False
2026-02-21 01:17:50,3525000,,False
2026-02-21 01:17:55,3550000,,False
2026-02-21 01:18:00,3575000,,False
2026-02-21 01:23:05,7000000,,False
2026-02-21 01:23:11,7025000,,False
2026-02-21 01:23:16,7050000,,False
2026-02-21 01:23:22,3525000,,False
2026-02-21 01:23:27,3550000,,False
2026-02-21 01:23:32,3575000,,False
2026-02-21 01:28:37,7000000,,False
2026-02-21 01:28:42,7025000,,False
2026-02-21 01:28:48,7050000,,False
2026-02-21 01:28:53,3525000,,False
2026-02-21 01:28:59,3550000,,False
2026-02-21 01:29:04,3575000,,False
2026-02-21 01:34:09,7000000,,False
2026-02-21 01:34:14,7025000,,False
2026-02-21 01:34:20,7050000,,False
2026-02-21 01:34:25,3525000,,False
2026-02-21 01:34:30,3550000,,False
2026-02-21 01:34:35,3575000,,False
2026-02-21 01:39:41,7000000,,False
2026-02-21 01:39:46,7025000,,False
2026-02-21 01:39:51,7050000,,False
2026-02-21 01:39:56,3525000,,False
2026-02-21 01:40:01,3550000,,False
2026-02-21 01:40:07,3575000,,False
2026-02-21 01:45:12,7000000,,False
2026-02-21 01:45:17,7025000,,False
2026-02-21 01:45:22,7050000,,False
2026-02-21 01:45:27,3525000,,False
2026-02-21 01:45:33,3550000,,False
2026-02-21 01:45:38,3575000,,False
2026-02-21 01:50:43,7000000,,False
2026-02-21 01:50:48,7025000,,False
2026-02-21 01:50:53,7050000,,False
2026-02-21 01:50:59,3525000,,False
2026-02-21 01:51:04,3550000,,False
2026-02-21 01:51:09,3575000,,False
2026-02-21 01:56:14,7000000,,False
2026-02-21 01:56:19,7025000,,False
2026-02-21 01:56:25,7050000,,False
2026-02-21 01:56:30,3525000,,False
2026-02-21 01:56:35,3550000,,False
2026-02-21 01:56:40,3575000,,False
2026-02-21 02:01:45,7000000,,False
2026-02-21 02:01:51,7025000,,False
2026-02-21 02:01:56,7050000,,False
2026-02-21 02:02:01,3525000,,False
2026-02-21 02:02:06,3550000,,False
2026-02-21 02:02:11,3575000,,False
2026-02-21 02:07:17,7000000,,False
2026-02-21 02:07:22,7025000,,False
2026-02-21 02:07:27,7050000,,False
2026-02-21 02:07:32,3525000,,False
2026-02-21 02:07:37,3550000,,False
2026-02-21 02:07:42,3575000,,False
2026-02-21 02:12:48,7000000,,False
2026-02-21 02:12:53,7025000,,False
2026-02-21 02:12:58,7050000,,False
2026-02-21 02:13:03,3525000,,False
2026-02-21 02:13:08,3550000,,False
2026-02-21 02:13:14,3575000,,False
2026-02-21 02:18:19,7000000,,False
2026-02-21 02:18:24,7025000,,False
2026-02-21 02:18:29,7050000,,False
2026-02-21 02:18:34,3525000,,False
2026-02-21 02:18:40,3550000,,False
2026-02-21 02:18:45,3575000,277.82437790816743,True
2026-02-21 02:23:50,7000000,,False
2026-02-21 02:23:55,7025000,,False
2026-02-21 02:24:00,7050000,326.9424999692799,True
2026-02-21 02:24:06,3525000,,False
2026-02-21 02:24:11,3550000,,False
2026-02-21 02:24:16,3575000,,False
2026-02-21 02:29:21,7000000,,False
2026-02-21 02:29:26,7025000,,False
2026-02-21 02:29:32,7050000,,False
2026-02-21 02:29:37,3525000,,False
2026-02-21 02:29:42,3550000,,False
2026-02-21 02:29:47,3575000,,False
2026-02-21 02:34:52,7000000,,False
2026-02-21 02:34:58,7025000,,False
2026-02-21 02:35:03,7050000,,False
2026-02-21 02:35:08,3525000,,False
2026-02-21 02:35:13,3550000,,False
2026-02-21 02:35:18,3575000,,False
2026-02-21 02:40:24,7000000,,False
2026-02-21 02:40:29,7025000,,False
2026-02-21 02:40:34,7050000,,False
2026-02-21 02:40:39,3525000,,False
2026-02-21 02:40:44,3550000,,False
2026-02-21 02:40:49,3575000,,False
2026-02-21 02:45:55,7000000,,False
2026-02-21 02:46:00,7025000,,False
2026-02-21 02:46:05,7050000,,False
2026-02-21 02:46:10,3525000,,False
2026-02-21 02:46:15,3550000,,False
2026-02-21 02:46:21,3575000,,False
2026-02-21 02:51:26,7000000,,False
2026-02-21 02:51:31,7025000,,False
2026-02-21 02:51:36,7050000,,False
2026-02-21 02:51:41,3525000,,False
2026-02-21 02:51:47,3550000,,False
2026-02-21 02:51:52,3575000,,False
2026-02-21 02:56:57,7000000,,False
2026-02-21 02:57:02,7025000,,False
2026-02-21 02:57:07,7050000,,False
2026-02-21 02:57:13,3525000,,False
2026-02-21 02:57:18,3550000,,False
2026-02-21 02:57:23,3575000,,False
2026-02-21 03:02:28,7000000,,False
2026-02-21 03:02:33,7025000,,False
2026-02-21 03:02:39,7050000,,False
2026-02-21 03:02:44,3525000,,False
2026-02-21 03:02:49,3550000,,False
2026-02-21 03:02:54,3575000,,False
2026-02-21 03:07:59,7000000,,False
2026-02-21 03:08:05,7025000,,False
2026-02-21 03:08:10,7050000,,False
2026-02-21 03:08:15,3525000,,False
2026-02-21 03:08:20,3550000,,False
2026-02-21 03:08:25,3575000,,False
2026-02-21 03:13:30,7000000,,False
2026-02-21 03:13:36,7025000,,False
2026-02-21 03:13:41,7050000,,False
2026-02-21 03:13:46,3525000,,False
2026-02-21 03:13:51,3550000,,False
2026-02-21 03:13:56,3575000,,False
2026-02-21 03:19:02,7000000,,False
2026-02-21 03:19:07,7025000,,False
2026-02-21 03:19:12,7050000,,False
2026-02-21 03:19:17,3525000,,False
2026-02-21 03:19:22,3550000,,False
2026-02-21 03:19:28,3575000,,False
2026-02-21 03:24:33,7000000,,False
2026-02-21 03:24:38,7025000,,False
2026-02-21 03:24:43,7050000,,False
2026-02-21 03:24:48,3525000,,False
2026-02-21 03:24:54,3550000,,False
2026-02-21 03:24:59,3575000,323.10514668325544,True
2026-02-21 03:30:04,7000000,,False
2026-02-21 03:30:09,7025000,,False
2026-02-21 03:30:14,7050000,,False
2026-02-21 03:30:20,3525000,,False
2026-02-21 03:30:25,3550000,,False
2026-02-21 03:30:30,3575000,,False
2026-02-21 03:35:35,7000000,,False
2026-02-21 03:35:40,7025000,,False
2026-02-21 03:35:46,7050000,,False
2026-02-21 03:35:51,3525000,,False
2026-02-21 03:35:56,3550000,,False
2026-02-21 03:36:01,3575000,,False
2026-02-21 03:41:06,7000000,,False
2026-02-21 03:41:12,7025000,,False
2026-02-21 03:41:17,7050000,,False
2026-02-21 03:41:22,3525000,,False
